"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"403354","scaffold110",147531,147530,"+",3.32734195504199e-09,9.32396489313995e-06,100
"409579","scaffold1101",429444,429443,"+",1.03544322147095e-07,0.000131309348697673,100
"409674","scaffold1101",442351,442350,"+",7.39602301050679e-07,0.000567107055158242,100
"416955","scaffold1104",273318,273317,"+",8.74075446696256e-07,0.000636602398132178,100
"420719","scaffold1107",10170,10169,"+",2.24346031318706e-07,0.000231558844172055,-100
"422834","scaffold1108",114176,114175,"+",5.09877343906151e-07,0.000429318712330317,-100
"424581","scaffold1108",243093,243092,"+",5.09877343906151e-07,0.000429318712330317,100
"432813","scaffold1116",120475,120474,"+",2.24346031318706e-07,0.000231558844172055,100
"434584","scaffold1117",38000,37999,"+",7.66994978867368e-08,0.000104071262692041,100
"434586","scaffold1117",38328,38327,"+",1.03417385089143e-10,6.05128422311811e-07,100
"438017","scaffold1123",230204,230203,"+",1.88262403903809e-07,0.000206532338585015,-100
"442487","scaffold1125",48052,48051,"+",1.92296598273176e-07,0.00020847356262366,100
"443048","scaffold1125",159318,159317,"+",1.54644117492415e-06,0.000967563448560801,100
"445252","scaffold1127",45027,45026,"+",9.53235953026983e-19,6.82492409379724e-14,100
"447471","scaffold1128",4986,4985,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"458927","scaffold1132",108654,108653,"+",1.03544322147095e-07,0.000131309348697673,-100
"497193","scaffold1154",154049,154048,"+",1.47353715151859e-08,2.94536862063172e-05,-100
"502372","scaffold1154",592480,592479,"+",7.39602301050678e-07,0.000567107055158242,-100
"502932","scaffold1154",648539,648538,"+",1.76765041361606e-09,5.68096250704199e-06,100
"509543","scaffold1155",38755,38754,"+",7.39602301050679e-07,0.000567107055158242,100
"518461","scaffold1160",55397,55396,"+",1.29430402683869e-07,0.00015541467264835,100
"525078","scaffold1163",90277,90276,"+",1.18535587643139e-07,0.000145206093583462,-100
"531307","scaffold1164",340306,340305,"+",5.38802532492594e-10,2.24356621467191e-06,-100
"531311","scaffold1164",340328,340327,"+",6.87650670708678e-09,1.63353043936226e-05,-100
"531313","scaffold1164",340337,340336,"+",1.76765041361606e-09,5.68096250704199e-06,-100
"531315","scaffold1164",340360,340359,"+",8.57042624783542e-10,3.27022007897013e-06,-100
"531317","scaffold1164",340368,340367,"+",5.65846675050137e-11,3.69348821701672e-07,-100
"551925","scaffold1174",990815,990814,"+",7.39602301050679e-07,0.000567107055158242,-100
"557049","scaffold1179",184429,184428,"+",9.64172952881484e-10,3.5749328741066e-06,100
"560430","scaffold1179",523878,523877,"+",1.29430402683869e-07,0.00015541467264835,100
"570642","scaffold1179",1334136,1334135,"+",5.09877343906151e-07,0.000429318712330317,-100
"572939","scaffold1180",50202,50201,"+",3.32833916042312e-08,5.54008307668097e-05,-100
"580290","scaffold1188",111823,111822,"+",1.03544322147095e-07,0.000131309348697673,100
"582776","scaffold1188",465081,465080,"+",4.00617913069118e-07,0.000360472551602639,100
"583705","scaffold1188",544059,544058,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"590786","scaffold1189",55493,55492,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"593956","scaffold1189",326893,326892,"+",1.07760506498519e-09,3.89283107745454e-06,-100
"593972","scaffold1189",327136,327135,"+",1.54644117492415e-06,0.000967563448560801,-100
"600303","scaffold1191",103587,103586,"+",2.67078608712745e-08,4.70216582363531e-05,-100
"601328","scaffold1195",96868,96867,"+",2.89039979720955e-08,4.98663100225351e-05,100
"604447","scaffold1199",128934,128933,"+",5.16697813210846e-09,1.30474336773546e-05,100
"626536","scaffold121",369490,369489,"+",2.24346031318706e-07,0.000231558844172055,-100
"627689","scaffold121",463842,463841,"+",1.1062728123291e-15,3.4986825806224e-11,100
"639637","scaffold1213",85275,85274,"+",4.98546736263789e-08,7.5318864304131e-05,100
"650303","scaffold1213",1067716,1067715,"+",3.77098754904759e-09,1.01937578591663e-05,-100
"660631","scaffold1219",184143,184142,"+",1.28934500757877e-08,2.66430921319598e-05,-100
"671001","scaffold122",225213,225212,"+",4.65675522883759e-08,7.20025244296589e-05,-100
"681678","scaffold1222",271377,271376,"+",5.75246234150529e-08,8.31837027696722e-05,-100
"694188","scaffold123",265689,265688,"+",4.53728448414814e-10,1.96552673950556e-06,100
"707316","scaffold1241",17051,17050,"+",3.0592640634369e-07,0.000292806372241524,100
"710086","scaffold1241",259573,259572,"+",1.29430402683869e-07,0.00015541467264835,100
"711365","scaffold1241",427863,427862,"+",7.39602301050678e-07,0.000567107055158242,-100
"711870","scaffold1242",4424,4423,"+",7.66994978867368e-08,0.000104071262692041,100
"723662","scaffold1249",210766,210765,"+",3.28712133800302e-08,5.49275812256994e-05,100
"736684","scaffold1255",293450,293449,"+",8.74075446696256e-07,0.000636602398132178,-100
"742526","scaffold1258",236460,236459,"+",1.08036815489541e-08,2.33808300446006e-05,100
"747083","scaffold1258",772676,772675,"+",1.92296598273176e-07,0.00020847356262366,-100
"752757","scaffold126",579859,579858,"+",3.71569111196151e-12,3.6977687821547e-08,-100
"752768","scaffold126",580184,580183,"+",4.00617913069118e-07,0.000360472551602639,-100
"755511","scaffold1262",141658,141657,"+",4.65675522883759e-08,7.20025244296589e-05,100
"769005","scaffold1267",739109,739108,"+",4.00617913069118e-07,0.000360472551602639,-100
"776504","scaffold1277",75343,75342,"+",5.99264097839035e-12,5.62895301506395e-08,-100
"776514","scaffold1277",75608,75607,"+",1.54644117492415e-06,0.000967563448560801,-100
"784380","scaffold128",534814,534813,"+",1.54644117492415e-06,0.000967563448560801,100
"787523","scaffold1282",67301,67300,"+",1.03544322147095e-07,0.000131309348697673,-100
"787554","scaffold1282",70455,70454,"+",7.39602301050679e-07,0.000567107055158242,100
"793657","scaffold1288",66854,66853,"+",1.16960137898436e-09,4.12401661987715e-06,-100
"793658","scaffold1288",66883,66882,"+",1.16960137898436e-09,4.12401661987715e-06,-100
"793917","scaffold1288",104657,104656,"+",6.7413165481736e-14,1.24557655493763e-09,100
"797457","scaffold1293",173118,173117,"+",8.74075446696256e-07,0.000636602398132178,100
"803618","scaffold13",101815,101814,"+",1.03544322147095e-07,0.000131309348697673,-100
"803619","scaffold13",101816,101815,"+",1.83058653823272e-08,3.48473022538634e-05,-100
"811260","scaffold1301",565194,565193,"+",7.18403376656793e-10,2.82700760688429e-06,100
"814875","scaffold1301",958703,958702,"+",1.22128574031655e-09,4.26252264084721e-06,-100
"824034","scaffold1307",434981,434980,"+",1.59103669367912e-11,1.27159961850139e-07,100
"826942","scaffold1307",625162,625161,"+",5.09877343906151e-07,0.000429318712330317,-100
"845170","scaffold1316",417525,417524,"+",1.74469391473792e-09,5.65655520263369e-06,100
"850318","scaffold132",23967,23966,"+",1.74469391473792e-09,5.65655520263369e-06,100
"857028","scaffold1322",455786,455785,"+",6.87650670708678e-09,1.63353043936226e-05,-100
"867092","scaffold1324",504842,504841,"+",7.75046719816269e-09,1.79406251975349e-05,100
"920753","scaffold1358",264640,264639,"+",1.03544322147095e-07,0.000131309348697673,100
"928976","scaffold1360",354116,354115,"+",1.9269331981397e-08,3.62507446084923e-05,-100
"955918","scaffold1376",16802,16801,"+",4.9925087406347e-08,7.5318864304131e-05,100
"971546","scaffold1389",19365,19364,"+",5.09877343906151e-07,0.000429318712330317,-100
"990948","scaffold140",608427,608426,"+",2.24346031318706e-07,0.000231558844172055,-100
"1002306","scaffold1404",32654,32653,"+",4.00617913069118e-07,0.000360472551602639,100
"1005554","scaffold1409",74801,74800,"+",2.67078608712745e-08,4.70216582363531e-05,100
"1007923","scaffold1409",351504,351503,"+",1.26736751105663e-13,2.08066819934996e-09,-100
"1007956","scaffold1409",365019,365018,"+",3.47449712750085e-11,2.45693878694731e-07,100
"1015136","scaffold1419",75490,75489,"+",1.54644117492415e-06,0.000967563448560801,100
"1030336","scaffold1423",151024,151023,"+",1.54644117492415e-06,0.000967563448560801,-100
"1033610","scaffold1423",463300,463299,"+",1.88262403903809e-07,0.000206532338585015,100
"1034809","scaffold1423",581897,581896,"+",5.75246234150529e-08,8.31837027696722e-05,-100
"1037126","scaffold1423",851765,851764,"+",1.54644117492415e-06,0.000967563448560801,100
"1053023","scaffold144",438259,438258,"+",2.46309729139471e-10,1.20926692735295e-06,-100
"1059310","scaffold1445",137641,137640,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"1059319","scaffold1445",137925,137924,"+",1.9269331981397e-08,3.62507446084923e-05,-100
"1071035","scaffold145",388003,388002,"+",1.29430402683869e-07,0.00015541467264835,-100
"1076375","scaffold145",960696,960695,"+",5.09877343906151e-07,0.000429318712330317,100
"1078098","scaffold145",1157971,1157970,"+",1.76765041361606e-09,5.68096250704199e-06,100
"1085397","scaffold1459",117869,117868,"+",1.76765041361606e-09,5.68096250704199e-06,-100
"1093959","scaffold146",690364,690363,"+",1.47353715151859e-08,2.94536862063172e-05,-100
"1093978","scaffold146",693121,693120,"+",2.37432885843317e-12,2.52886366955832e-08,-100
"1099331","scaffold1462",240566,240565,"+",7.6201449199161e-08,0.000104003068719106,-100
"1136021","scaffold149",903353,903352,"+",7.75046719816269e-09,1.79406251975349e-05,100
"1141415","scaffold1492",5119,5118,"+",4.00617913069118e-07,0.000360472551602639,-100
"1160758","scaffold150",1059832,1059831,"+",5.75246234150529e-08,8.31837027696722e-05,100
"1168048","scaffold150",1706377,1706376,"+",2.89039979720955e-08,4.98663100225351e-05,-100
"1168365","scaffold150",1825811,1825810,"+",7.39602301050679e-07,0.000567107055158242,-100
"1175519","scaffold1508",64121,64120,"+",3.32734195504199e-09,9.32396489313995e-06,-100
"1176217","scaffold1508",163048,163047,"+",8.74075446696256e-07,0.000636602398132178,-100
"1182541","scaffold1512",497552,497551,"+",2.67078608712745e-08,4.70216582363531e-05,100
"1182546","scaffold1512",497783,497782,"+",8.35004385860535e-09,1.91224339455585e-05,-100
"1183127","scaffold1512",594695,594694,"+",5.75246234150529e-08,8.31837027696722e-05,-100
"1186062","scaffold1518",102337,102336,"+",5.75246234150529e-08,8.31837027696722e-05,100
"1186813","scaffold1518",146033,146032,"+",1.54644117492415e-06,0.000967563448560801,100
"1190314","scaffold1518",462376,462375,"+",7.39602301050679e-07,0.000567107055158242,-100
"1203905","scaffold1525",191862,191861,"+",1.92296598273176e-07,0.00020847356262366,100
"1203908","scaffold1525",191878,191877,"+",1.54644117492415e-06,0.000967563448560801,100
"1223423","scaffold1532",1264979,1264978,"+",3.92677465048562e-12,3.87047438526605e-08,-100
"1227998","scaffold1532",1613199,1613198,"+",3.0592640634369e-07,0.000292806372241524,100
"1255579","scaffold1559",79828,79827,"+",2.89039979720955e-08,4.98663100225351e-05,-100
"1255581","scaffold1559",79843,79842,"+",3.0592640634369e-07,0.000292806372241524,-100
"1259839","scaffold156",346168,346167,"+",1.29430402683869e-07,0.00015541467264835,-100
"1265483","scaffold156",957302,957301,"+",1.29430402683869e-07,0.00015541467264835,100
"1265521","scaffold156",960645,960644,"+",7.39602301050678e-07,0.000567107055158242,100
"1265571","scaffold156",962512,962511,"+",6.87650670708678e-09,1.63353043936226e-05,-100
"1265573","scaffold156",962564,962563,"+",1.88262403903809e-07,0.000206532338585015,-100
"1279258","scaffold157",293158,293157,"+",2.87874495931758e-09,8.28585850034036e-06,100
"1283086","scaffold1570",17555,17554,"+",1.54644117492415e-06,0.000967563448560801,100
"1284736","scaffold1571",128744,128743,"+",4.98546736263789e-08,7.5318864304131e-05,100
"1301906","scaffold1579",340050,340049,"+",1.54644117492415e-06,0.000967563448560801,100
"1316034","scaffold1584",144794,144793,"+",1.54644117492415e-06,0.000967563448560801,100
"1323099","scaffold1586",143144,143143,"+",5.38802532492594e-10,2.24356621467191e-06,100
"1340247","scaffold1597",63615,63614,"+",2.87083974841615e-09,8.27696929291389e-06,100
"1340445","scaffold1597",94235,94234,"+",7.39602301050678e-07,0.000567107055158242,-100
"1343994","scaffold1599",123485,123484,"+",1.16312927649195e-10,6.58895441185906e-07,-100
"1360288","scaffold160",243702,243701,"+",7.39602301050678e-07,0.000567107055158242,100
"1365000","scaffold1600",112307,112306,"+",1.18535587643139e-07,0.000145206093583462,100
"1372604","scaffold1603",184274,184273,"+",1.83058653823272e-08,3.48473022538634e-05,100
"1384124","scaffold1608",146855,146854,"+",5.09877343906151e-07,0.000429318712330317,100
"1388679","scaffold1610",19994,19993,"+",7.39602301050679e-07,0.000567107055158242,-100
"1398199","scaffold1616",195428,195427,"+",1.47353715151859e-08,2.94536862063172e-05,100
"1398263","scaffold1616",198916,198915,"+",4.98546736263792e-08,7.5318864304131e-05,100
"1405451","scaffold1625",44723,44722,"+",5.75246234150529e-08,8.31837027696722e-05,-100
"1418245","scaffold1630",207904,207903,"+",1.22128574031655e-09,4.26252264084721e-06,-100
"1420172","scaffold1631",15204,15203,"+",1.88262403903809e-07,0.000206532338585015,-100
"1465503","scaffold1662",57878,57877,"+",1.92296598273177e-07,0.00020847356262366,100
"1469521","scaffold1665",182988,182987,"+",5.09877343906151e-07,0.000429318712330317,-100
"1470876","scaffold1665",348572,348571,"+",1.15615991888382e-08,2.46689626402873e-05,100
"1472254","scaffold1670",78140,78139,"+",1.29430402683869e-07,0.00015541467264835,-100
"1472316","scaffold1670",82560,82559,"+",2.97814039500072e-11,2.15926265905315e-07,100
"1478589","scaffold1671",165300,165299,"+",3.28712133800302e-08,5.49275812256994e-05,100
"1479506","scaffold1671",247768,247767,"+",3.28712133800302e-08,5.49275812256994e-05,-100
"1479538","scaffold1671",250599,250598,"+",7.66994978867368e-08,0.000104071262692041,100
"1483020","scaffold1673",47228,47227,"+",8.74075446696256e-07,0.000636602398132178,100
"1514196","scaffold1690",29962,29961,"+",2.67078608712745e-08,4.70216582363531e-05,-100
"1544016","scaffold1709",84266,84265,"+",8.74075446696256e-07,0.000636602398132178,-100
"1551381","scaffold1711",8685,8684,"+",3.0592640634369e-07,0.000292806372241524,100
"1563902","scaffold1715",426049,426048,"+",1.92296598273177e-07,0.00020847356262366,100
"1592127","scaffold1726",339154,339153,"+",7.08614143832018e-09,1.6741138065695e-05,100
"1592515","scaffold1726",371955,371954,"+",2.25468136673824e-08,4.12452646647245e-05,-100
"1595304","scaffold1729",148139,148138,"+",8.74075446696256e-07,0.000636602398132178,100
"1606514","scaffold1735",25057,25056,"+",7.6201449199161e-08,0.000104003068719106,-100
"1626107","scaffold1741",97457,97456,"+",1.83058653823272e-08,3.48473022538634e-05,-100
"1632914","scaffold1741",791937,791936,"+",1.54644117492415e-06,0.000967563448560801,-100
"1654150","scaffold1750",400401,400400,"+",5.09877343906151e-07,0.000429318712330317,-100
"1662577","scaffold1753",224103,224102,"+",2.67078608712745e-08,4.70216582363531e-05,100
"1673632","scaffold1763",175233,175232,"+",8.57042624783542e-10,3.27022007897013e-06,100
"1684201","scaffold1767",415278,415277,"+",1.54644117492415e-06,0.000967563448560801,100
"1698871","scaffold1774",66120,66119,"+",4.00617913069118e-07,0.000360472551602639,100
"1702996","scaffold1780",218461,218460,"+",2.55702325769859e-10,1.24002751401031e-06,-100
"1702997","scaffold1780",218466,218465,"+",5.39816021069701e-10,2.24597217294109e-06,-100
"1709523","scaffold1785",161618,161617,"+",3.77098754904759e-09,1.01937578591663e-05,100
"1718035","scaffold1786",135701,135700,"+",7.39602301050679e-07,0.000567107055158242,-100
"1718037","scaffold1786",135707,135706,"+",1.92296598273176e-07,0.00020847356262366,-100
"1721595","scaffold1788",295448,295447,"+",2.24346031318706e-07,0.000231558844172055,-100
"1722539","scaffold1788",422796,422795,"+",3.0592640634369e-07,0.000292806372241524,100
"1733333","scaffold1794",46924,46923,"+",3.28712133800302e-08,5.49275812256994e-05,-100
"1745537","scaffold1800",57864,57863,"+",3.0592640634369e-07,0.000292806372241524,100
"1749724","scaffold1801",13183,13182,"+",1.29430402683869e-07,0.00015541467264835,-100
"1749745","scaffold1801",18660,18659,"+",1.92296598273176e-07,0.00020847356262366,-100
"1754057","scaffold1803",237782,237781,"+",1.03544322147095e-07,0.000131309348697673,-100
"1754099","scaffold1803",248668,248667,"+",2.25468136673824e-08,4.12452646647245e-05,100
"1757115","scaffold1804",202386,202385,"+",2.89039979720955e-08,4.98663100225351e-05,100
"1757166","scaffold1804",206575,206574,"+",8.74075446696256e-07,0.000636602398132178,-100
"1781382","scaffold1817",108985,108984,"+",1.45088891038496e-11,1.17231248537693e-07,100
"1781544","scaffold1817",111417,111416,"+",5.75246234150529e-08,8.31837027696722e-05,100
"1785517","scaffold1821",146024,146023,"+",7.08614143832018e-09,1.6741138065695e-05,-100
"1795066","scaffold1827",111215,111214,"+",1.54644117492415e-06,0.000967563448560801,100
"1795117","scaffold1827",117298,117297,"+",4.65675522883759e-08,7.20025244296589e-05,-100
"1801241","scaffold1832",29394,29393,"+",7.39602301050678e-07,0.000567107055158242,100
"1820972","scaffold1836",311838,311837,"+",7.39602301050678e-07,0.000567107055158242,100
"1821624","scaffold1836",428128,428127,"+",3.28712133800302e-08,5.49275812256994e-05,-100
"1821625","scaffold1836",428482,428481,"+",2.63414571440824e-10,1.26199441187121e-06,-100
"1821632","scaffold1836",429540,429539,"+",1.92296598273176e-07,0.00020847356262366,-100
"1821633","scaffold1836",429557,429556,"+",5.09877343906151e-07,0.000429318712330317,-100
"1823297","scaffold1836",556736,556735,"+",7.6201449199161e-08,0.000104003068719106,-100
"1825232","scaffold1836",766108,766107,"+",1.54644117492415e-06,0.000967563448560801,100
"1826304","scaffold1836",854104,854103,"+",8.74075446696256e-07,0.000636602398132178,100
"1833274","scaffold1838",291659,291658,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"1841868","scaffold1842",47513,47512,"+",1.03544322147095e-07,0.000131309348697673,-100
"1842193","scaffold1843",15683,15682,"+",5.09877343906151e-07,0.000429318712330317,100
"1842306","scaffold1843",28006,28005,"+",2.67078608712745e-08,4.70216582363531e-05,100
"1842341","scaffold1843",28748,28747,"+",1.06789691124659e-10,6.17847842011754e-07,100
"1850852","scaffold1847",47556,47555,"+",1.16960137898436e-09,4.12401661987715e-06,100
"1851726","scaffold1848",64063,64062,"+",1.83058653823272e-08,3.48473022538634e-05,100
"1853282","scaffold1849",60195,60194,"+",8.74075446696256e-07,0.000636602398132178,-100
"1855707","scaffold1850",54711,54710,"+",2.24346031318706e-07,0.000231558844172055,-100
"1857302","scaffold1850",196442,196441,"+",4.53728448414814e-10,1.96552673950556e-06,100
"1864845","scaffold1857",95862,95861,"+",1.28934500757877e-08,2.66430921319598e-05,100
"1867470","scaffold1857",374228,374227,"+",7.08614143832018e-09,1.6741138065695e-05,-100
"1868410","scaffold1857",507444,507443,"+",4.00617913069118e-07,0.000360472551602639,-100
"1870545","scaffold1858",56409,56408,"+",4.00617913069118e-07,0.000360472551602639,100
"1879407","scaffold1860",157303,157302,"+",1.92296598273176e-07,0.00020847356262366,-100
"1919359","scaffold1874",16514,16513,"+",1.92296598273176e-07,0.00020847356262366,100
"1960666","scaffold189",72400,72399,"+",2.89039979720955e-08,4.98663100225351e-05,100
"1967881","scaffold1890",109477,109476,"+",1.47353715151859e-08,2.94536862063172e-05,100
"1987304","scaffold1896",328700,328699,"+",6.87650670708678e-09,1.63353043936226e-05,100
"1988267","scaffold1896",394525,394524,"+",1.92296598273177e-07,0.00020847356262366,100
"2004933","scaffold1899",231523,231522,"+",2.67078608712745e-08,4.70216582363531e-05,100
"2012352","scaffold190",229433,229432,"+",3.28712133800302e-08,5.49275812256994e-05,100
"2031023","scaffold192",316934,316933,"+",4.00617913069118e-07,0.000360472551602639,-100
"2031024","scaffold192",316935,316934,"+",4.00617913069118e-07,0.000360472551602639,-100
"2031029","scaffold192",317721,317720,"+",3.934113729311e-09,1.05682199552624e-05,-100
"2042115","scaffold194",157905,157904,"+",3.0788716142434e-10,1.42987643437005e-06,-100
"2042173","scaffold194",163351,163350,"+",5.09877343906151e-07,0.000429318712330317,100
"2042442","scaffold194",184470,184469,"+",1.15615991888382e-08,2.46689626402873e-05,-100
"2061168","scaffold20",110825,110824,"+",4.4288383989501e-09,1.15657178506036e-05,100
"2062604","scaffold20",260405,260404,"+",1.74469391473792e-09,5.65655520263369e-06,-100
"2066474","scaffold20",583892,583891,"+",1.9269331981397e-08,3.62507446084923e-05,-100
"2066476","scaffold20",584078,584077,"+",4.00617913069118e-07,0.000360472551602639,-100
"2066477","scaffold20",584080,584079,"+",4.00617913069118e-07,0.000360472551602639,-100
"2082014","scaffold204",531368,531367,"+",1.92296598273176e-07,0.00020847356262366,100
"2084110","scaffold204",733895,733894,"+",2.67078608712745e-08,4.70216582363531e-05,-100
"2104086","scaffold210",336514,336513,"+",4.98546736263789e-08,7.5318864304131e-05,-100
"2106999","scaffold211",216559,216558,"+",1.29430402683869e-07,0.00015541467264835,100
"2113298","scaffold211",754718,754717,"+",3.32833916042312e-08,5.54008307668097e-05,-100
"2133187","scaffold22",188987,188986,"+",4.00617913069118e-07,0.000360472551602639,100
"2134161","scaffold22",284971,284970,"+",4.9925087406347e-08,7.5318864304131e-05,100
"2147873","scaffold22",1435932,1435931,"+",6.00565534780156e-12,5.62895301506395e-08,100
"2147897","scaffold22",1437410,1437409,"+",1.54644117492415e-06,0.000967563448560801,100
"2150993","scaffold22",1678762,1678761,"+",1.22128574031655e-09,4.26252264084721e-06,100
"2170029","scaffold226",884657,884656,"+",8.74075446696256e-07,0.000636602398132178,-100
"2173818","scaffold227",187562,187561,"+",3.0592640634369e-07,0.000292806372241524,100
"2186699","scaffold237",270326,270325,"+",1.15615991888382e-08,2.46689626402873e-05,100
"2205312","scaffold242",111956,111955,"+",5.09877343906151e-07,0.000429318712330317,100
"2226005","scaffold257",104864,104863,"+",5.67534430367249e-11,3.69400041613573e-07,100
"2226009","scaffold257",105154,105153,"+",3.28712133800302e-08,5.49275812256994e-05,100
"2226010","scaffold257",105189,105188,"+",3.0592640634369e-07,0.000292806372241524,100
"2226300","scaffold257",134903,134902,"+",5.75246234150529e-08,8.31837027696722e-05,100
