C22142	GLEAN	mRNA	330	1695	1	+	.	ID=CGI_10000072;	C22142	171	941	611
C29320	GLEAN	mRNA	1206	6434	0.544851	+	.	ID=CGI_10000520;	C29320	4580	5247	666
C29474	GLEAN	mRNA	2236	5798	0.999993	-	.	ID=CGI_10000537;	C29474	4688	6290	1109
scaffold738	GLEAN	mRNA	1336	4448	1	+	.	ID=CGI_10000540;	scaffold738	3014	4737	1433
scaffold29522	GLEAN	mRNA	3031	6558	0.999949	-	.	ID=CGI_10000541;	scaffold29522	2741	5167	2136
scaffold29522	GLEAN	mRNA	3031	6558	0.999949	-	.	ID=CGI_10000541;	scaffold29522	5380	5976	595
C29576	GLEAN	mRNA	1854	2093	0.999984	-	.	ID=CGI_10000547;	C29576	1523	2297	239
C29848	GLEAN	mRNA	458	3754	1	+	.	ID=CGI_10000573;	C29848	2544	3183	638
C29902	GLEAN	mRNA	4137	5735	0.69447	-	.	ID=CGI_10000577;	C29902	3966	7094	1598
scaffold30212	GLEAN	mRNA	933	6567	0.999375	-	.	ID=CGI_10000581;	scaffold30212	1936	4777	2840
C30044	GLEAN	mRNA	1152	5847	0.999938	+	.	ID=CGI_10000590;	C30044	1593	2564	970
C30044	GLEAN	mRNA	1152	5847	0.999938	+	.	ID=CGI_10000590;	C30044	5350	5894	496
C30118	GLEAN	mRNA	633	6001	0.543283	+	.	ID=CGI_10000594;	C30118	3311	6744	2689
C30186	GLEAN	mRNA	3872	5098	1	-	.	ID=CGI_10000605;	C30186	4151	5083	931
C30282	GLEAN	mRNA	873	3481	1	-	.	ID=CGI_10000611;	C30282	1342	1909	566
C30500	GLEAN	mRNA	2155	6921	0.993024	-	.	ID=CGI_10000629;	C30500	1949	2667	512
C30500	GLEAN	mRNA	2155	6921	0.993024	-	.	ID=CGI_10000629;	C30500	4439	7181	2481
C30504	GLEAN	mRNA	145	3526	1	+	.	ID=CGI_10000630;	C30504	1348	2342	993
scaffold30556	GLEAN	mRNA	4523	5596	1	+	.	ID=CGI_10000633;	scaffold30556	5308	6041	287
C30584	GLEAN	mRNA	2281	7150	1	+	.	ID=CGI_10000639;	C30584	2447	4186	1738
C30632	GLEAN	mRNA	805	4646	0.999997	+	.	ID=CGI_10000645;	C30632	1918	3301	1382
scaffold31038	GLEAN	mRNA	5779	7395	1	-	.	ID=CGI_10000660;	scaffold31038	7377	8116	17
scaffold30774	GLEAN	mRNA	1712	7618	1	-	.	ID=CGI_10000669;	scaffold30774	5586	6608	1021
scaffold1494	GLEAN	mRNA	789	4041	1	-	.	ID=CGI_10000675;	scaffold1494	1281	1785	503
scaffold1494	GLEAN	mRNA	789	4041	1	-	.	ID=CGI_10000675;	scaffold1494	3244	3751	506
C30852	GLEAN	mRNA	2025	3555	1	+	.	ID=CGI_10000682;	C30852	3503	4084	51
C30852	GLEAN	mRNA	3795	7209	1	+	.	ID=CGI_10000683;	C30852	3503	4084	289
C30852	GLEAN	mRNA	3795	7209	1	+	.	ID=CGI_10000683;	C30852	4593	5104	510
scaffold1414	GLEAN	mRNA	4943	8014	0.999941	-	.	ID=CGI_10000686;	scaffold1414	4570	5984	1041
scaffold1414	GLEAN	mRNA	4943	8014	0.999941	-	.	ID=CGI_10000686;	scaffold1414	7841	8425	172
C30958	GLEAN	mRNA	486	6204	0.650923	-	.	ID=CGI_10000690;	C30958	3556	4139	582
C31060	GLEAN	mRNA	317	6452	1	-	.	ID=CGI_10000697;	C31060	2305	2816	510
C31060	GLEAN	mRNA	317	6452	1	-	.	ID=CGI_10000697;	C31060	3505	4006	500
scaffold31080	GLEAN	mRNA	5684	6199	0.999048	-	.	ID=CGI_10000702;	scaffold31080	4471	5719	35
C31130	GLEAN	mRNA	1615	7443	0.999998	-	.	ID=CGI_10000707;	C31130	3282	5898	2615
scaffold31330	GLEAN	mRNA	2924	8145	1	-	.	ID=CGI_10000733;	scaffold31330	3846	4374	527
scaffold155	GLEAN	mRNA	868	8083	0.364229	-	.	ID=CGI_10000747;	scaffold155	2770	4405	1634
scaffold1363	GLEAN	mRNA	481	9247	0.54104	+	.	ID=CGI_10000748;	scaffold1363	4703	5538	834
scaffold1363	GLEAN	mRNA	481	9247	0.54104	+	.	ID=CGI_10000748;	scaffold1363	6719	7620	900
scaffold1363	GLEAN	mRNA	481	9247	0.54104	+	.	ID=CGI_10000748;	scaffold1363	7745	9309	1501
scaffold31514	GLEAN	mRNA	6212	9497	1	+	.	ID=CGI_10000759;	scaffold31514	7353	8126	772
scaffold31556	GLEAN	mRNA	4263	8945	1	-	.	ID=CGI_10000767;	scaffold31556	3952	4464	201
scaffold31556	GLEAN	mRNA	4263	8945	1	-	.	ID=CGI_10000767;	scaffold31556	5063	8957	3881
scaffold31680	GLEAN	mRNA	2009	8877	0.999945	+	.	ID=CGI_10000776;	scaffold31680	2900	3403	502
scaffold31680	GLEAN	mRNA	2009	8877	0.999945	+	.	ID=CGI_10000776;	scaffold31680	8305	9216	571
scaffold864	GLEAN	mRNA	3813	8570	0.999675	+	.	ID=CGI_10000787;	scaffold864	2454	4103	290
C31746	GLEAN	mRNA	4304	6781	1	+	.	ID=CGI_10000788;	C31746	2066	5411	1107
C31746	GLEAN	mRNA	4304	6781	1	+	.	ID=CGI_10000788;	C31746	6479	7967	301
scaffold475	GLEAN	mRNA	4744	9923	1	-	.	ID=CGI_10000789;	scaffold475	8352	9887	1534
C31896	GLEAN	mRNA	7783	8707	0.999415	-	.	ID=CGI_10000812;	C31896	8550	9070	156
C31910	GLEAN	mRNA	5235	9075	0.998023	-	.	ID=CGI_10000814;	C31910	7063	7621	557
C31910	GLEAN	mRNA	5235	9075	0.998023	-	.	ID=CGI_10000814;	C31910	8451	9866	623
scaffold1531	GLEAN	mRNA	1699	10376	0.999674	+	.	ID=CGI_10000820;	scaffold1531	6228	7025	796
C31986	GLEAN	mRNA	1778	8097	0.529656	-	.	ID=CGI_10000821;	C31986	2258	3370	1111
C31986	GLEAN	mRNA	1778	8097	0.529656	-	.	ID=CGI_10000821;	C31986	4769	5497	727
C31986	GLEAN	mRNA	1778	8097	0.529656	-	.	ID=CGI_10000821;	C31986	6012	7275	1262
C31988	GLEAN	mRNA	2912	6824	0.99999	+	.	ID=CGI_10000822;	C31988	4830	5412	581
C31988	GLEAN	mRNA	2912	6824	0.99999	+	.	ID=CGI_10000822;	C31988	5635	9223	1188
scaffold32120	GLEAN	mRNA	396	10645	1	-	.	ID=CGI_10000837;	scaffold32120	3104	3766	661
scaffold32120	GLEAN	mRNA	396	10645	1	-	.	ID=CGI_10000837;	scaffold32120	3831	4455	623
scaffold32120	GLEAN	mRNA	396	10645	1	-	.	ID=CGI_10000837;	scaffold32120	5378	6557	1178
C32110	GLEAN	mRNA	1022	8135	0.499691	-	.	ID=CGI_10000840;	C32110	5525	6235	709
C32110	GLEAN	mRNA	1022	8135	0.499691	-	.	ID=CGI_10000840;	C32110	6296	9648	1838
C32110	GLEAN	mRNA	8247	8759	0.996431	-	.	ID=CGI_10000841;	C32110	6296	9648	512
C32156	GLEAN	mRNA	2370	10885	0.999989	+	.	ID=CGI_10000851;	C32156	5141	6140	998
C32196	GLEAN	mRNA	668	10785	1	+	.	ID=CGI_10000859;	C32196	4657	6001	1343
C32196	GLEAN	mRNA	668	10785	1	+	.	ID=CGI_10000859;	C32196	6477	7258	780
C32196	GLEAN	mRNA	668	10785	1	+	.	ID=CGI_10000859;	C32196	8662	9964	1301
C32216	GLEAN	mRNA	2248	3254	0.999212	+	.	ID=CGI_10000864;	C32216	1085	3192	944
C32216	GLEAN	mRNA	4198	8009	0.78994	+	.	ID=CGI_10000865;	C32216	3533	4337	139
C32216	GLEAN	mRNA	4198	8009	0.78994	+	.	ID=CGI_10000865;	C32216	5215	6171	955
C32216	GLEAN	mRNA	4198	8009	0.78994	+	.	ID=CGI_10000865;	C32216	6382	6979	596
C32264	GLEAN	mRNA	1684	3021	0.649524	+	.	ID=CGI_10000871;	C32264	2485	4778	535
scaffold32300	GLEAN	mRNA	3775	9281	0.999676	+	.	ID=CGI_10000879;	scaffold32300	8719	9663	561
scaffold32410	GLEAN	mRNA	60	10575	1	+	.	ID=CGI_10000886;	scaffold32410	1591	3262	1670
scaffold32410	GLEAN	mRNA	60	10575	1	+	.	ID=CGI_10000886;	scaffold32410	4613	6371	1757
scaffold32410	GLEAN	mRNA	60	10575	1	+	.	ID=CGI_10000886;	scaffold32410	6976	7760	783
scaffold32410	GLEAN	mRNA	60	10575	1	+	.	ID=CGI_10000886;	scaffold32410	7797	8306	508
C32406	GLEAN	mRNA	4838	5519	0.65104	-	.	ID=CGI_10000889;	C32406	4461	4964	126
C32424	GLEAN	mRNA	4530	11055	0.999924	+	.	ID=CGI_10000890;	C32424	3946	5014	484
C32424	GLEAN	mRNA	4530	11055	0.999924	+	.	ID=CGI_10000890;	C32424	7318	8356	1037
scaffold1478	GLEAN	mRNA	130	11329	0.841413	+	.	ID=CGI_10000895;	scaffold1478	1761	2969	1207
scaffold1478	GLEAN	mRNA	130	11329	0.841413	+	.	ID=CGI_10000895;	scaffold1478	5416	6761	1344
scaffold32470	GLEAN	mRNA	176	4292	1	+	.	ID=CGI_10000898;	scaffold32470	2444	3426	981
scaffold32520	GLEAN	mRNA	839	7009	0.994137	+	.	ID=CGI_10000901;	scaffold32520	1557	2416	858
C32484	GLEAN	mRNA	936	10888	0.544852	+	.	ID=CGI_10000902;	C32484	2775	3328	552
C32484	GLEAN	mRNA	936	10888	0.544852	+	.	ID=CGI_10000902;	C32484	5835	6596	760
C32484	GLEAN	mRNA	936	10888	0.544852	+	.	ID=CGI_10000902;	C32484	6753	8626	1872
C32484	GLEAN	mRNA	936	10888	0.544852	+	.	ID=CGI_10000902;	C32484	9219	9893	673
C32484	GLEAN	mRNA	6779	10866	0.999993	-	.	ID=CGI_10000903;	C32484	6753	8626	1847
C32484	GLEAN	mRNA	6779	10866	0.999993	-	.	ID=CGI_10000903;	C32484	9219	9893	673
C32512	GLEAN	mRNA	877	9878	0.651135	+	.	ID=CGI_10000906;	C32512	3125	3643	517
C32512	GLEAN	mRNA	877	9878	0.651135	+	.	ID=CGI_10000906;	C32512	7536	8411	874
scaffold32688	GLEAN	mRNA	84	10909	1	+	.	ID=CGI_10000941;	scaffold32688	10492	11860	416
scaffold32688	GLEAN	mRNA	84	10909	1	+	.	ID=CGI_10000941;	scaffold32688	2414	6127	3712
C32774	GLEAN	mRNA	434	12346	0.999675	+	.	ID=CGI_10000948;	C32774	10092	11746	1653
C32814	GLEAN	mRNA	2547	6577	1	-	.	ID=CGI_10000954;	C32814	2661	3361	699
C32814	GLEAN	mRNA	2547	6577	1	-	.	ID=CGI_10000954;	C32814	4856	5564	707
C32814	GLEAN	mRNA	4791	8500	0.558395	+	.	ID=CGI_10000955;	C32814	4856	5564	707
C32814	GLEAN	mRNA	4791	8500	0.558395	+	.	ID=CGI_10000955;	C32814	7466	8317	850
C32814	GLEAN	mRNA	10433	11176	1	+	.	ID=CGI_10000956;	C32814	10437	11761	738
C32984	GLEAN	mRNA	5229	10162	1	-	.	ID=CGI_10000975;	C32984	4842	7801	2572
scaffold33248	GLEAN	mRNA	1413	11752	0.997949	+	.	ID=CGI_10000979;	scaffold33248	5215	8425	3209
scaffold33030	GLEAN	mRNA	1082	4618	1	+	.	ID=CGI_10000980;	scaffold33030	1016	4129	3047
C33102	GLEAN	mRNA	282	3329	0.999994	+	.	ID=CGI_10000991;	C33102	2946	4467	382
C33102	GLEAN	mRNA	4278	5782	1	-	.	ID=CGI_10000992;	C33102	2946	4467	189
scaffold33146	GLEAN	mRNA	3730	9995	0.999896	+	.	ID=CGI_10001002;	scaffold33146	9274	9860	585
scaffold33134	GLEAN	mRNA	1269	5257	0.999998	+	.	ID=CGI_10001004;	scaffold33134	3906	5844	1350
scaffold33192	GLEAN	mRNA	6171	11752	1	-	.	ID=CGI_10001010;	scaffold33192	6954	9951	2996
C33220	GLEAN	mRNA	7464	10449	1	-	.	ID=CGI_10001013;	C33220	9182	9936	753
scaffold1410	GLEAN	mRNA	5558	11225	1	-	.	ID=CGI_10001050;	scaffold1410	10569	11914	655
scaffold1410	GLEAN	mRNA	5558	11225	1	-	.	ID=CGI_10001050;	scaffold1410	5978	6498	519
scaffold1410	GLEAN	mRNA	5558	11225	1	-	.	ID=CGI_10001050;	scaffold1410	6588	7231	642
scaffold1410	GLEAN	mRNA	5558	11225	1	-	.	ID=CGI_10001050;	scaffold1410	7402	9660	2257
scaffold33500	GLEAN	mRNA	5869	8996	1	+	.	ID=CGI_10001065;	scaffold33500	8617	9798	378
scaffold33590	GLEAN	mRNA	1721	8498	1	+	.	ID=CGI_10001096;	scaffold33590	1284	1807	86
scaffold33590	GLEAN	mRNA	1721	8498	1	+	.	ID=CGI_10001096;	scaffold33590	2892	4153	1260
scaffold511	GLEAN	mRNA	853	14858	0.998821	+	.	ID=CGI_10001110;	scaffold511	3936	6973	3036
C33654	GLEAN	mRNA	2501	14319	0.999996	+	.	ID=CGI_10001111;	C33654	2919	8315	5395
C33664	GLEAN	mRNA	4321	14353	0.751732	+	.	ID=CGI_10001114;	C33664	11385	13158	1772
C33664	GLEAN	mRNA	4321	14353	0.751732	+	.	ID=CGI_10001114;	C33664	5845	6440	594
C33664	GLEAN	mRNA	4321	14353	0.751732	+	.	ID=CGI_10001114;	C33664	8150	9944	1793
C33708	GLEAN	mRNA	8220	14973	0.727981	-	.	ID=CGI_10001120;	C33708	12613	13129	515
C33708	GLEAN	mRNA	8220	14973	0.727981	-	.	ID=CGI_10001120;	C33708	7979	8640	420
scaffold646	GLEAN	mRNA	164	15242	0.999999	-	.	ID=CGI_10001123;	scaffold646	11969	13305	1335
scaffold33742	GLEAN	mRNA	72	6256	0.999547	-	.	ID=CGI_10001126;	scaffold33742	2952	3981	1028
scaffold33742	GLEAN	mRNA	72	6256	0.999547	-	.	ID=CGI_10001126;	scaffold33742	5287	5858	570
scaffold33742	GLEAN	mRNA	72	6256	0.999547	-	.	ID=CGI_10001126;	scaffold33742	6174	6917	81
scaffold33742	GLEAN	mRNA	6614	15153	0.999547	-	.	ID=CGI_10001127;	scaffold33742	13443	14048	604
scaffold33742	GLEAN	mRNA	6614	15153	0.999547	-	.	ID=CGI_10001127;	scaffold33742	6174	6917	303
C33748	GLEAN	mRNA	800	3793	0.994137	+	.	ID=CGI_10001129;	C33748	3209	4012	583
scaffold669	GLEAN	mRNA	2079	10135	0.544852	+	.	ID=CGI_10001166;	scaffold669	3293	4163	869
scaffold1607	GLEAN	mRNA	3926	6926	0.999103	+	.	ID=CGI_10001170;	scaffold1607	4330	5425	1094
scaffold33960	GLEAN	mRNA	22	11365	0.999991	-	.	ID=CGI_10001173;	scaffold33960	1251	1945	693
scaffold33992	GLEAN	mRNA	3191	4096	0.883083	+	.	ID=CGI_10001175;	scaffold33992	3228	5638	867
scaffold34058	GLEAN	mRNA	1152	2589	1	-	.	ID=CGI_10001186;	scaffold34058	1695	2229	533
scaffold34058	GLEAN	mRNA	7149	15880	0.9993	-	.	ID=CGI_10001187;	scaffold34058	15362	15938	517
scaffold34088	GLEAN	mRNA	1249	4704	1	+	.	ID=CGI_10001199;	scaffold34088	4605	9900	98
scaffold34088	GLEAN	mRNA	6736	14285	1	-	.	ID=CGI_10001200;	scaffold34088	4605	9900	3164
C34136	GLEAN	mRNA	164	16150	0.969548	+	.	ID=CGI_10001217;	C34136	8548	9427	878
C34158	GLEAN	mRNA	2958	4651	0.999855	-	.	ID=CGI_10001221;	C34158	2557	4694	1693
C34158	GLEAN	mRNA	5726	8250	1	-	.	ID=CGI_10001222;	C34158	6681	9690	1568
C34158	GLEAN	mRNA	8394	13250	1	-	.	ID=CGI_10001223;	C34158	11169	11780	610
C34158	GLEAN	mRNA	8394	13250	1	-	.	ID=CGI_10001223;	C34158	12356	12878	521
C34158	GLEAN	mRNA	8394	13250	1	-	.	ID=CGI_10001223;	C34158	6681	9690	1296
C34158	GLEAN	mRNA	13572	16434	0.999674	+	.	ID=CGI_10001224;	C34158	14297	15008	710
scaffold34202	GLEAN	mRNA	11398	13592	0.836238	+	.	ID=CGI_10001228;	scaffold34202	12711	14112	880
scaffold1685	GLEAN	mRNA	9712	12504	0.731108	-	.	ID=CGI_10001230;	scaffold1685	12221	13731	282
scaffold1685	GLEAN	mRNA	9712	12504	0.731108	-	.	ID=CGI_10001230;	scaffold1685	8436	9931	219
scaffold1111	GLEAN	mRNA	884	17069	0.472216	+	.	ID=CGI_10001237;	scaffold1111	1735	5245	3509
scaffold34238	GLEAN	mRNA	12959	17417	0.966929	+	.	ID=CGI_10001250;	scaffold34238	17060	17575	356
scaffold34244	GLEAN	mRNA	1952	16952	0.716367	-	.	ID=CGI_10001253;	scaffold34244	12370	16252	3881
scaffold34244	GLEAN	mRNA	1952	16952	0.716367	-	.	ID=CGI_10001253;	scaffold34244	7746	8293	546
C34256	GLEAN	mRNA	8451	10352	0.999999	+	.	ID=CGI_10001257;	C34256	7113	9798	1347
scaffold1702	GLEAN	mRNA	12635	17265	1	-	.	ID=CGI_10001261;	scaffold1702	13533	17848	3731
C34270	GLEAN	mRNA	1937	17133	0.990126	-	.	ID=CGI_10001262;	C34270	10022	11058	1035
C34270	GLEAN	mRNA	1937	17133	0.990126	-	.	ID=CGI_10001262;	C34270	7507	8716	1208
C34270	GLEAN	mRNA	1937	17133	0.990126	-	.	ID=CGI_10001262;	C34270	8884	9995	1110
C34270	GLEAN	mRNA	1937	17133	0.990126	-	.	ID=CGI_10001262;	C34270	15144	16462	1317
C34274	GLEAN	mRNA	569	17710	0.865855	-	.	ID=CGI_10001263;	C34274	11241	11820	578
C34274	GLEAN	mRNA	569	17710	0.865855	-	.	ID=CGI_10001263;	C34274	14070	14594	523
C34274	GLEAN	mRNA	569	17710	0.865855	-	.	ID=CGI_10001263;	C34274	7406	7913	506
C34274	GLEAN	mRNA	569	17710	0.865855	-	.	ID=CGI_10001263;	C34274	8625	9431	805
C34274	GLEAN	mRNA	8996	9442	0.99428	+	.	ID=CGI_10001264;	C34274	8625	9431	435
scaffold119	GLEAN	mRNA	1396	11875	0.999949	-	.	ID=CGI_10001269;	scaffold119	10180	11197	1016
scaffold119	GLEAN	mRNA	1396	11875	0.999949	-	.	ID=CGI_10001269;	scaffold119	7563	8621	1057
scaffold1642	GLEAN	mRNA	660	9457	0.999769	+	.	ID=CGI_10001277;	scaffold1642	8896	9462	560
scaffold1401	GLEAN	mRNA	12264	16029	0.999547	-	.	ID=CGI_10001279;	scaffold1401	11681	12930	666
scaffold1401	GLEAN	mRNA	12264	16029	0.999547	-	.	ID=CGI_10001279;	scaffold1401	15125	16801	903
scaffold1401	GLEAN	mRNA	16303	17417	0.99876	-	.	ID=CGI_10001280;	scaffold1401	15125	16801	498
scaffold34366	GLEAN	mRNA	1775	14355	0.511644	-	.	ID=CGI_10001285;	scaffold34366	10649	11334	684
scaffold34366	GLEAN	mRNA	1775	14355	0.511644	-	.	ID=CGI_10001285;	scaffold34366	2871	5162	2290
scaffold34366	GLEAN	mRNA	1775	14355	0.511644	-	.	ID=CGI_10001285;	scaffold34366	6625	8089	1463
scaffold34366	GLEAN	mRNA	1775	14355	0.511644	-	.	ID=CGI_10001285;	scaffold34366	8804	9987	1182
C34340	GLEAN	mRNA	8476	15050	1	-	.	ID=CGI_10001287;	C34340	10725	11495	769
C34340	GLEAN	mRNA	8476	15050	1	-	.	ID=CGI_10001287;	C34340	13118	14596	1477
C34340	GLEAN	mRNA	8476	15050	1	-	.	ID=CGI_10001287;	C34340	8885	9979	1093
C34418	GLEAN	mRNA	1792	17254	0.998538	+	.	ID=CGI_10001293;	C34418	14225	15144	918
C34418	GLEAN	mRNA	1792	17254	0.998538	+	.	ID=CGI_10001293;	C34418	5429	6890	1460
C34546	GLEAN	mRNA	2511	14767	0.791633	-	.	ID=CGI_10001308;	C34546	11979	13550	1570
C34550	GLEAN	mRNA	1460	9154	1	+	.	ID=CGI_10001310;	C34550	6085	7216	1130
C34550	GLEAN	mRNA	11034	17958	1	-	.	ID=CGI_10001311;	C34550	10789	12362	1328
C34550	GLEAN	mRNA	11034	17958	1	-	.	ID=CGI_10001311;	C34550	12794	13469	674
C34550	GLEAN	mRNA	11034	17958	1	-	.	ID=CGI_10001311;	C34550	16678	18481	1279
scaffold34572	GLEAN	mRNA	9523	18095	0.999909	-	.	ID=CGI_10001316;	scaffold34572	10379	10899	519
scaffold34572	GLEAN	mRNA	9523	18095	0.999909	-	.	ID=CGI_10001316;	scaffold34572	13028	13756	727
scaffold34544	GLEAN	mRNA	444	16174	0.863777	-	.	ID=CGI_10001322;	scaffold34544	14384	15673	1288
C34600	GLEAN	mRNA	8391	19305	0.999866	-	.	ID=CGI_10001325;	C34600	10242	13475	3232
C34600	GLEAN	mRNA	8391	19305	0.999866	-	.	ID=CGI_10001325;	C34600	14696	16062	1365
C34600	GLEAN	mRNA	8391	19305	0.999866	-	.	ID=CGI_10001325;	C34600	6863	9919	1528
C34600	GLEAN	mRNA	8391	19305	0.999866	-	.	ID=CGI_10001325;	C34600	18725	19272	546
C34636	GLEAN	mRNA	1822	16096	0.999998	+	.	ID=CGI_10001331;	C34636	4254	5565	1310
C34636	GLEAN	mRNA	1822	16096	0.999998	+	.	ID=CGI_10001331;	C34636	6182	8251	2068
scaffold34652	GLEAN	mRNA	7790	18905	0.999676	-	.	ID=CGI_10001333;	scaffold34652	11289	13078	1788
scaffold34652	GLEAN	mRNA	7790	18905	0.999676	-	.	ID=CGI_10001333;	scaffold34652	7323	9676	1886
scaffold34732	GLEAN	mRNA	4188	11797	0.354752	+	.	ID=CGI_10001334;	scaffold34732	11757	14229	39
scaffold34732	GLEAN	mRNA	11726	18752	1	-	.	ID=CGI_10001335;	scaffold34732	11757	14229	2471
scaffold34700	GLEAN	mRNA	1	5370	1	-	.	ID=CGI_10001337;	scaffold34700	3553	4927	1373
scaffold34710	GLEAN	mRNA	4057	6380	0.593383	-	.	ID=CGI_10001344;	scaffold34710	3457	4621	564
scaffold34710	GLEAN	mRNA	6601	15146	0.999999	+	.	ID=CGI_10001345;	scaffold34710	10787	12397	1609
C34712	GLEAN	mRNA	2528	11343	1	+	.	ID=CGI_10001347;	C34712	3014	3993	978
C34712	GLEAN	mRNA	2528	11343	1	+	.	ID=CGI_10001347;	C34712	4729	5934	1204
C34712	GLEAN	mRNA	2528	11343	1	+	.	ID=CGI_10001347;	C34712	6588	7791	1202
C34712	GLEAN	mRNA	2528	11343	1	+	.	ID=CGI_10001347;	C34712	8603	9432	828
C34712	GLEAN	mRNA	14136	19266	1	-	.	ID=CGI_10001348;	C34712	12640	15631	1495
scaffold34794	GLEAN	mRNA	7772	20337	0.987695	+	.	ID=CGI_10001357;	scaffold34794	12128	16783	4654
scaffold34932	GLEAN	mRNA	176	20443	0.544747	+	.	ID=CGI_10001373;	scaffold34932	3841	4572	730
scaffold34932	GLEAN	mRNA	176	20443	0.544747	+	.	ID=CGI_10001373;	scaffold34932	8604	9437	832
scaffold34932	GLEAN	mRNA	176	20443	0.544747	+	.	ID=CGI_10001373;	scaffold34932	18363	18914	550
scaffold34932	GLEAN	mRNA	10730	20947	1	-	.	ID=CGI_10001374;	scaffold34932	18363	18914	550
scaffold34952	GLEAN	mRNA	11412	16717	0.474367	-	.	ID=CGI_10001381;	scaffold34952	14942	16844	1774
scaffold34958	GLEAN	mRNA	729	11395	0.999623	-	.	ID=CGI_10001383;	scaffold34958	5424	6329	904
scaffold34958	GLEAN	mRNA	729	11395	0.999623	-	.	ID=CGI_10001383;	scaffold34958	7809	8429	619
scaffold34958	GLEAN	mRNA	729	11395	0.999623	-	.	ID=CGI_10001383;	scaffold34958	8631	9860	1228
scaffold34958	GLEAN	mRNA	7102	16397	1	+	.	ID=CGI_10001384;	scaffold34958	7809	8429	619
scaffold34958	GLEAN	mRNA	7102	16397	1	+	.	ID=CGI_10001384;	scaffold34958	8631	9860	1228
C35028	GLEAN	mRNA	137	20595	0.787793	+	.	ID=CGI_10001397;	C35028	10267	13456	3188
scaffold35030	GLEAN	mRNA	3556	17630	0.272381	+	.	ID=CGI_10001401;	scaffold35030	10048	10592	543
scaffold35030	GLEAN	mRNA	3556	17630	0.272381	+	.	ID=CGI_10001401;	scaffold35030	10915	11645	729
