"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"1207869","scaffold1188",111823,111822,"+",1.03544322147095e-07,0.000242819423249498,100
"1212938","scaffold1188",465081,465080,"+",4.00617913069118e-07,0.000660176468505552,100
"1214921","scaffold1188",544059,544058,"+",4.98546736263789e-08,0.000139577553633372,-100
"1231097","scaffold1189",55493,55492,"+",4.98546736263789e-08,0.000139577553633372,-100
"1237738","scaffold1189",326893,326892,"+",1.07760506498519e-09,7.25825880179737e-06,-100
"1251303","scaffold1191",103587,103586,"+",2.67078608712745e-08,8.75315636088822e-05,-100
"1253762","scaffold1195",96868,96867,"+",2.89039979720955e-08,9.28055252713305e-05,100
"1260136","scaffold1199",128934,128933,"+",5.16697813210846e-09,2.42580725080025e-05,100
"1308086","scaffold121",369490,369489,"+",2.24346031318706e-07,0.000427027848336781,-100
"1310595","scaffold121",463842,463841,"+",1.1062728123291e-15,6.58662697121186e-11,100
"1312888","scaffold121",576396,576395,"+",4.5043523304393e-07,0.000721571829612151,100
"1330014","scaffold1210",179369,179368,"+",3.20046086636475e-07,0.000557008526394413,-100
"1339180","scaffold1213",85275,85274,"+",4.98546736263789e-08,0.000139577553633372,100
"1362959","scaffold1213",1067716,1067715,"+",3.77098754904759e-09,1.90530722123816e-05,-100
"1363239","scaffold1213",1083178,1083177,"+",2.1336405775765e-07,0.000411756869851653,100
"1363243","scaffold1213",1083209,1083208,"+",1.44782753478406e-07,0.000312970287786169,100
"1384640","scaffold1219",184143,184142,"+",1.28934500757877e-08,4.99908747415555e-05,-100
"1408986","scaffold122",225213,225212,"+",4.65675522883759e-08,0.000133638238281219,-100
"1429275","scaffold1222",46054,46053,"+",6.4009217327295e-07,0.000933033475374896,-100
"1433484","scaffold1222",268018,268017,"+",2.1336405775765e-07,0.000411756869851653,-100
"1433517","scaffold1222",271377,271376,"+",5.75246234150529e-08,0.000154214747885945,-100
"1459742","scaffold123",265689,265688,"+",4.53728448414814e-10,3.67143292270357e-06,100
"1484930","scaffold1237",135812,135811,"+",9.98501748126939e-08,0.000236988835033379,100
"1484932","scaffold1237",135816,135815,"+",2.1336405775765e-07,0.000411756869851653,100
"1487688","scaffold1241",17051,17050,"+",3.0592640634369e-07,0.000538753454185578,100
"1493132","scaffold1241",259573,259572,"+",1.29430402683869e-07,0.000287119447971822,100
"1497271","scaffold1242",4424,4423,"+",7.66994978867368e-08,0.000192694945010162,100
"1523652","scaffold1249",210766,210765,"+",3.28712133800302e-08,0.000102044670030825,100
"1566966","scaffold1258",236460,236459,"+",1.08036815489541e-08,4.38019228315279e-05,100
"1577224","scaffold1258",772676,772675,"+",1.92296598273176e-07,0.000383769671062854,-100
"1588039","scaffold126",579859,579858,"+",3.71569111196151e-12,6.86570191609569e-08,-100
"1588051","scaffold126",580184,580183,"+",4.00617913069118e-07,0.000660176468505552,-100
"1593459","scaffold1262",141658,141657,"+",4.65675522883759e-08,0.000133638238281219,100
"1599893","scaffold1262",392003,392002,"+",3.20046086636474e-07,0.000557008526394413,100
"1639229","scaffold1277",75343,75342,"+",2.83767215183625e-11,3.85495855108279e-07,-100
"1663383","scaffold1282",67301,67300,"+",1.03544322147095e-07,0.000242819423249498,-100
"1676907","scaffold1288",66854,66853,"+",1.16960137898436e-09,7.70570960555403e-06,-100
"1676909","scaffold1288",66883,66882,"+",1.16960137898436e-09,7.70570960555403e-06,-100
"1677596","scaffold1288",104657,104656,"+",6.7413165481736e-14,2.32221556998075e-09,100
"1702409","scaffold13",101815,101814,"+",1.03544322147095e-07,0.000242819423249498,-100
"1702410","scaffold13",101816,101815,"+",1.83058653823272e-08,6.50570884650058e-05,-100
"1710085","scaffold1301",164433,164432,"+",6.4009217327295e-07,0.000933033475374896,100
"1720307","scaffold1301",565194,565193,"+",7.18403376656793e-10,5.29756707654122e-06,100
"1727455","scaffold1301",958703,958702,"+",1.22128574031655e-09,7.96461808748957e-06,-100
"1747556","scaffold1307",434981,434980,"+",1.59103669367912e-11,2.36456546528164e-07,100
"1747557","scaffold1307",434982,434981,"+",4.89482250149904e-07,0.000770180141879131,100
"1748169","scaffold1307",468126,468125,"+",3.20046086636474e-07,0.000557008526394413,100
"1753467","scaffold1307",625162,625161,"+",5.09877343906151e-07,0.000783944827143809,-100
"1793561","scaffold1316",417525,417524,"+",1.74469391473792e-09,1.05637791690405e-05,100
"1803819","scaffold132",23967,23966,"+",1.74469391473792e-09,1.05637791690405e-05,100
"1819088","scaffold1322",455786,455785,"+",6.87650670708678e-09,3.04939791907661e-05,-100
"1842088","scaffold1324",504842,504841,"+",7.75046719816269e-09,3.3507664293013e-05,100
"1945975","scaffold1357",18901,18900,"+",1.85886873709944e-07,0.000377585735654957,-100
"1954352","scaffold1358",264640,264639,"+",1.03544322147095e-07,0.000242819423249498,100
"1972773","scaffold1360",354116,354115,"+",1.9269331981397e-08,6.76298687668157e-05,-100
"1973611","scaffold1360",397606,397605,"+",3.30465553262125e-08,0.000102348881851061,-100
"1975683","scaffold1360",550684,550683,"+",3.80289590523184e-07,0.000636585917988617,100
"1975684","scaffold1360",550694,550693,"+",1.26763196841061e-07,0.000283747819250438,100
"1975685","scaffold1360",550711,550710,"+",4.2488428276559e-08,0.000123885651353947,100
"1975695","scaffold1360",550968,550967,"+",6.16082210010104e-07,0.000905148385810115,100
"2015118","scaffold1371",45058,45057,"+",3.56521491115484e-08,0.000108273222787618,-100
"2031099","scaffold1376",16802,16801,"+",4.9925087406347e-08,0.000139577553633372,100
"2064608","scaffold1389",19365,19364,"+",5.09877343906151e-07,0.000783944827143809,-100
"2107632","scaffold140",608427,608426,"+",2.24346031318706e-07,0.000427027848336781,-100
"2132308","scaffold1404",32654,32653,"+",4.00617913069118e-07,0.000660176468505552,100
"2140340","scaffold1409",74801,74800,"+",2.67078608712745e-08,8.75315636088822e-05,100
"2145124","scaffold1409",351504,351503,"+",1.26736751105663e-13,3.89303909566199e-09,-100
"2145223","scaffold1409",365019,365018,"+",3.47449712750085e-11,4.60337570201377e-07,100
"2196513","scaffold1423",463300,463299,"+",1.88262403903809e-07,0.000379963966529775,100
"2199277","scaffold1423",581897,581896,"+",5.75246234150529e-08,0.000154214747885945,-100
"2237204","scaffold144",438259,438258,"+",2.46309729139471e-10,2.26260170975213e-06,-100
"2251701","scaffold1445",137641,137640,"+",4.98546736263789e-08,0.000139577553633372,-100
"2251711","scaffold1445",137925,137924,"+",1.9269331981397e-08,6.76298687668157e-05,-100
"2276701","scaffold145",388003,388002,"+",1.29430402683869e-07,0.000287119447971822,-100
"2281073","scaffold145",693015,693014,"+",4.89482250149904e-07,0.000770180141879131,100
"2288222","scaffold145",960696,960695,"+",5.09877343906151e-07,0.000783944827143809,100
"2292442","scaffold145",1157971,1157970,"+",1.76765041361606e-09,1.06095349020214e-05,100
"2306879","scaffold1459",117869,117868,"+",1.76765041361606e-09,1.06095349020214e-05,-100
"2324613","scaffold146",690364,690363,"+",1.47353715151859e-08,5.52164384858539e-05,-100
"2324643","scaffold146",693121,693120,"+",2.37432885843317e-12,4.72188032627085e-08,-100
"2336015","scaffold1462",240566,240565,"+",7.6201449199161e-08,0.00019250550358439,-100
"2412864","scaffold149",903353,903352,"+",7.75046719816269e-09,3.3507664293013e-05,100
"2420233","scaffold1490",204911,204910,"+",4.5043523304393e-07,0.000721571829612151,100
"2425796","scaffold1492",5118,5117,"+",4.5043523304393e-07,0.000721571829612151,-100
"2425797","scaffold1492",5119,5118,"+",4.00617913069118e-07,0.000660176468505552,-100
"2459394","scaffold150",802205,802204,"+",6.16082210010104e-07,0.000905148385810115,-100
"2466867","scaffold150",1059832,1059831,"+",5.75246234150529e-08,0.000154214747885945,100
"2483179","scaffold150",1706377,1706376,"+",2.89039979720955e-08,9.28055252713305e-05,-100
"2500484","scaffold1508",64121,64120,"+",3.32734195504199e-09,1.74080482120741e-05,-100
"2514083","scaffold1512",376176,376175,"+",3.20046086636474e-07,0.000557008526394413,100
"2515717","scaffold1512",497552,497551,"+",2.67078608712745e-08,8.75315636088822e-05,100
"2515723","scaffold1512",497783,497782,"+",8.35004385860535e-09,3.56839597587357e-05,-100
"2517092","scaffold1512",594695,594694,"+",5.75246234150529e-08,0.000154214747885945,-100
"2523758","scaffold1518",102337,102336,"+",5.75246234150529e-08,0.000154214747885945,100
"2563118","scaffold1525",191862,191861,"+",4.00617913069118e-07,0.000660176468505552,100
"2606093","scaffold1532",1264979,1264978,"+",3.92677465048562e-12,7.21427210288488e-08,-100
"2615305","scaffold1532",1613199,1613198,"+",3.0592640634369e-07,0.000538753454185578,100
"2674557","scaffold1559",79828,79827,"+",2.89039979720955e-08,9.28055252713305e-05,-100
"2674559","scaffold1559",79843,79842,"+",3.0592640634369e-07,0.000538753454185578,-100
"2683291","scaffold156",346168,346167,"+",1.29430402683869e-07,0.000287119447971822,-100
"2690820","scaffold156",672971,672970,"+",3.20046086636474e-07,0.000557008526394413,-100
"2696364","scaffold156",947863,947862,"+",6.4009217327295e-07,0.000933033475374896,-100
"2696541","scaffold156",957302,957301,"+",1.29430402683869e-07,0.000287119447971822,100
"2696693","scaffold156",962512,962511,"+",6.87650670708678e-09,3.04939791907661e-05,-100
"2696697","scaffold156",962564,962563,"+",1.88262403903809e-07,0.000379963966529775,-100
"2701538","scaffold1560",10914,10913,"+",3.20046086636474e-07,0.000557008526394413,-100
"2705313","scaffold1560",188438,188437,"+",6.40705288381449e-07,0.00093322201557196,-100
"2727201","scaffold157",293158,293157,"+",2.87874495931758e-09,1.54773496972489e-05,100
"2739665","scaffold1571",128744,128743,"+",4.98546736263789e-08,0.000139577553633372,100
"2813893","scaffold1584",317269,317268,"+",3.20046086636475e-07,0.000557008526394413,100
"2827198","scaffold1586",143144,143143,"+",5.38802532492594e-10,4.18431022712314e-06,100
"2863322","scaffold1597",63615,63614,"+",2.87083974841615e-09,1.54607019586995e-05,100
"2864420","scaffold1597",147867,147866,"+",6.4009217327295e-07,0.000933033475374896,-100
"2872650","scaffold1599",123485,123484,"+",1.16312927649195e-10,1.2301242848159e-06,-100
"2921656","scaffold1600",112307,112306,"+",1.18535587643139e-07,0.000268399744051946,100
"2938726","scaffold1603",184274,184273,"+",1.83058653823272e-08,6.50570884650058e-05,100
"2967381","scaffold1608",146855,146854,"+",5.09877343906151e-07,0.000783944827143809,100
"2998738","scaffold1616",195428,195427,"+",1.47353715151859e-08,5.52164384858539e-05,100
"2998858","scaffold1616",198916,198915,"+",4.98546736263792e-08,0.000139577553633372,100
"3013896","scaffold1625",44723,44722,"+",5.75246234150529e-08,0.000154214747885945,-100
"3041047","scaffold1630",207904,207903,"+",1.22128574031655e-09,7.96461808748957e-06,-100
"3045287","scaffold1631",15204,15203,"+",1.88262403903809e-07,0.000379963966529775,-100
"3099986","scaffold1644",11946,11945,"+",3.20046086636474e-07,0.000557008526394413,-100
"3142624","scaffold1662",57878,57877,"+",1.92296598273177e-07,0.000383769671062854,100
"3151697","scaffold1665",182988,182987,"+",5.09877343906151e-07,0.000783944827143809,-100
"3154933","scaffold1665",348572,348571,"+",1.15615991888382e-08,4.62334656575585e-05,100
"3158100","scaffold1670",78140,78139,"+",1.29430402683869e-07,0.000287119447971822,-100
"3158219","scaffold1670",82560,82559,"+",5.65846675050137e-11,6.91070975790626e-07,100
"3171466","scaffold1671",165300,165299,"+",3.28712133800302e-08,0.000102044670030825,100
"3173813","scaffold1671",247768,247767,"+",3.28712133800302e-08,0.000102044670030825,-100
"3173893","scaffold1671",250599,250598,"+",7.66994978867368e-08,0.000192694945010162,100
"3249534","scaffold169",775955,775954,"+",3.20046086636474e-07,0.000557008526394413,100
"3250594","scaffold1690",29962,29961,"+",2.67078608712745e-08,8.75315636088822e-05,-100
"3331020","scaffold1711",8685,8684,"+",3.0592640634369e-07,0.000538753454185578,100
"3358381","scaffold1715",426049,426048,"+",1.92296598273177e-07,0.000383769671062854,100
"3422879","scaffold1726",339154,339153,"+",7.08614143832018e-09,3.12519324476685e-05,100
"3423814","scaffold1726",371955,371954,"+",2.25468136673824e-08,7.68176734596444e-05,-100
"3452715","scaffold1735",25057,25056,"+",7.6201449199161e-08,0.00019250550358439,-100
"3496001","scaffold1741",97457,97456,"+",1.83058653823272e-08,6.50570884650058e-05,-100
"3560389","scaffold1750",400401,400400,"+",5.09877343906151e-07,0.000783944827143809,-100
"3578826","scaffold1753",224103,224102,"+",2.67078608712745e-08,8.75315636088822e-05,100
"3601060","scaffold1763",175233,175232,"+",8.57042624783542e-10,6.08273377039209e-06,100
"3655295","scaffold1774",66120,66119,"+",4.00617913069118e-07,0.000660176468505552,100
"3663778","scaffold1780",218461,218460,"+",2.55702325769859e-10,2.32234108197304e-06,-100
"3663780","scaffold1780",218466,218465,"+",5.39816021069701e-10,4.18880829105676e-06,-100
"3672044","scaffold1782",13254,13253,"+",1.70854743568386e-07,0.000353408889105298,-100
"3678248","scaffold1785",161618,161617,"+",3.77098754904759e-09,1.90530722123816e-05,100
"3698762","scaffold1786",135707,135706,"+",1.92296598273176e-07,0.000383769671062854,-100
"3705842","scaffold1788",295448,295447,"+",2.24346031318706e-07,0.000427027848336781,-100
"3708121","scaffold1788",422796,422795,"+",3.0592640634369e-07,0.000538753454185578,100
"3730137","scaffold1794",46924,46923,"+",3.28712133800302e-08,0.000102044670030825,-100
"3756407","scaffold1800",57864,57863,"+",3.0592640634369e-07,0.000538753454185578,100
"3765520","scaffold1801",13183,13182,"+",1.29430402683869e-07,0.000287119447971822,-100
"3765598","scaffold1801",18660,18659,"+",1.92296598273176e-07,0.000383769671062854,-100
"3776090","scaffold1803",237782,237781,"+",1.03544322147095e-07,0.000242819423249498,-100
"3776231","scaffold1803",248668,248667,"+",2.25468136673824e-08,7.68176734596444e-05,100
"3783814","scaffold1804",202386,202385,"+",2.89039979720955e-08,9.28055252713305e-05,100
"3828085","scaffold1816",276873,276872,"+",3.56521491115484e-08,0.000108273222787618,-100
"3831519","scaffold1817",108985,108984,"+",1.45088891038496e-11,2.18319222061182e-07,100
"3831725","scaffold1817",111417,111416,"+",5.75246234150529e-08,0.000154214747885945,100
"3839618","scaffold1821",146024,146023,"+",7.08614143832018e-09,3.12519324476685e-05,-100
"3861812","scaffold1827",117298,117297,"+",4.65675522883759e-08,0.000133638238281219,-100
"3921319","scaffold1836",428128,428127,"+",3.28712133800302e-08,0.000102044670030825,-100
"3921326","scaffold1836",428482,428481,"+",2.63414571440824e-10,2.36345411154341e-06,-100
"3921340","scaffold1836",429540,429539,"+",1.92296598273176e-07,0.000383769671062854,-100
"3921341","scaffold1836",429557,429556,"+",5.09877343906151e-07,0.000783944827143809,-100
"3925023","scaffold1836",556736,556735,"+",7.6201449199161e-08,0.00019250550358439,-100
"3946964","scaffold1838",291659,291658,"+",4.98546736263789e-08,0.000139577553633372,-100
"3964615","scaffold1842",47513,47512,"+",1.03544322147095e-07,0.000242819423249498,-100
"3965294","scaffold1843",15683,15682,"+",5.09877343906151e-07,0.000783944827143809,100
"3965497","scaffold1843",28006,28005,"+",2.67078608712745e-08,8.75315636088822e-05,100
"3965546","scaffold1843",28748,28747,"+",1.06789691124659e-10,1.15119324710574e-06,100
"3966144","scaffold1843",64056,64055,"+",4.89482250149904e-07,0.000770180141879131,100
"3984037","scaffold1847",47556,47555,"+",1.16960137898436e-09,7.70570960555403e-06,100
"3985939","scaffold1848",64063,64062,"+",1.83058653823272e-08,6.50570884650058e-05,100
"3994795","scaffold1850",54711,54710,"+",2.24346031318706e-07,0.000427027848336781,-100
"3997937","scaffold1850",196442,196441,"+",4.53728448414814e-10,3.67143292270357e-06,100
"4014265","scaffold1857",95862,95861,"+",1.28934500757877e-08,4.99908747415555e-05,100
"4020051","scaffold1857",374228,374227,"+",7.08614143832018e-09,3.12519324476685e-05,-100
"4022154","scaffold1857",507444,507443,"+",4.00617913069118e-07,0.000660176468505552,-100
"4027027","scaffold1858",56409,56408,"+",4.00617913069118e-07,0.000660176468505552,100
"4047066","scaffold1860",157303,157302,"+",1.92296598273176e-07,0.000383769671062854,-100
"4090720","scaffold1866",163488,163487,"+",8.34185091924526e-09,3.56839597587357e-05,-100
"4134931","scaffold1874",16514,16513,"+",1.92296598273176e-07,0.000383769671062854,100
"4232266","scaffold189",72400,72399,"+",2.89039979720955e-08,9.28055252713305e-05,100
"4248011","scaffold1890",109477,109476,"+",1.47353715151859e-08,5.52164384858539e-05,100
"4251965","scaffold1891",14473,14472,"+",4.5043523304393e-07,0.000721571829612151,100
"4290475","scaffold1896",328700,328699,"+",6.87650670708678e-09,3.04939791907661e-05,100
"4292674","scaffold1896",394525,394524,"+",1.92296598273177e-07,0.000383769671062854,100
"4330984","scaffold1899",231523,231522,"+",2.67078608712745e-08,8.75315636088822e-05,100
"4345449","scaffold190",229433,229432,"+",3.28712133800302e-08,0.000102044670030825,100
"4358540","scaffold1901",8217,8216,"+",1.44782753478406e-07,0.000312970287786169,-100
"4385793","scaffold192",316934,316933,"+",4.00617913069118e-07,0.000660176468505552,-100
"4385794","scaffold192",316935,316934,"+",4.00617913069118e-07,0.000660176468505552,-100
"4385810","scaffold192",317721,317720,"+",3.934113729311e-09,1.97120603501133e-05,-100
"4411581","scaffold194",157905,157904,"+",3.0788716142434e-10,2.67296556620134e-06,-100
"4411678","scaffold194",163351,163350,"+",5.09877343906151e-07,0.000783944827143809,100
"4412065","scaffold194",184470,184469,"+",1.15615991888382e-08,4.62334656575585e-05,-100
"4453521","scaffold20",110825,110824,"+",4.4288383989501e-09,2.15201436596508e-05,100
"4456688","scaffold20",260405,260404,"+",1.74469391473792e-09,1.05637791690405e-05,-100
"4464959","scaffold20",583892,583891,"+",1.9269331981397e-08,6.76298687668157e-05,-100
"4464962","scaffold20",584078,584077,"+",4.00617913069118e-07,0.000660176468505552,-100
"4464964","scaffold20",584080,584079,"+",4.00617913069118e-07,0.000660176468505552,-100
"4499315","scaffold204",531368,531367,"+",1.92296598273176e-07,0.000383769671062854,100
"4504556","scaffold204",733895,733894,"+",2.67078608712745e-08,8.75315636088822e-05,-100
"4545790","scaffold210",336514,336513,"+",4.98546736263789e-08,0.000139577553633372,-100
"4552550","scaffold211",216559,216558,"+",1.29430402683869e-07,0.000287119447971822,100
"4566998","scaffold211",754718,754717,"+",3.32833916042312e-08,0.000102827794156552,-100
"4604491","scaffold219",423809,423808,"+",4.89482250149904e-07,0.000770180141879131,100
"4609554","scaffold22",188987,188986,"+",4.00617913069118e-07,0.000660176468505552,100
"4609568","scaffold22",189101,189100,"+",1.44782753478406e-07,0.000312970287786169,100
"4609781","scaffold22",201812,201811,"+",6.4009217327295e-07,0.000933033475374896,-100
"4611900","scaffold22",284971,284970,"+",4.9925087406347e-08,0.000139577553633372,100
"4640035","scaffold22",1435932,1435931,"+",6.00565534780156e-12,1.045602189471e-07,100
"4646595","scaffold22",1678762,1678761,"+",1.22128574031655e-09,7.96461808748957e-06,100
"4695873","scaffold227",187562,187561,"+",3.0592640634369e-07,0.000538753454185578,100
"4722745","scaffold237",270326,270325,"+",1.15615991888382e-08,4.62334656575585e-05,100
"4759832","scaffold242",111956,111955,"+",5.09877343906151e-07,0.000783944827143809,100
"4801600","scaffold257",104864,104863,"+",5.67534430367249e-11,6.91166810926458e-07,100
"4801607","scaffold257",105154,105153,"+",3.28712133800302e-08,0.000102044670030825,100
"4801609","scaffold257",105189,105188,"+",3.0592640634369e-07,0.000538753454185578,100
"4802231","scaffold257",134903,134902,"+",5.75246234150529e-08,0.000154214747885945,100
"4842373","scaffold258",263615,263614,"+",5.09877343906151e-07,0.000783944827143809,100
