"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"15859","C24824",57,56,"+",3.65606670349036e-05,0.00900130159408078,74.6031746031746
"16383","C24910",554,553,"+",6.9536370571448e-07,0.000544394613518685,52.6984126984127
"16385","C24910",563,562,"+",1.91553870978877e-09,6.07426756558523e-06,58.3333333333333
"16387","C24910",572,571,"+",6.26901138815114e-08,8.90954051617485e-05,54.2567567567568
"16870","C24974",2096,2095,"+",1.12972621060611e-06,0.000765944872564879,61.6959064327485
"19875","C25572",586,585,"+",1.88078004008748e-06,0.00111838761145921,86.3636363636364
"19876","C25572",587,586,"+",5.02929564714462e-06,0.00225984159936689,83.3333333333333
"19921","C25572",2291,2290,"+",1.30389146407453e-06,0.000852425985282061,94.1176470588235
"20691","C25670",2055,2054,"+",2.94857032043057e-12,3.01712236117201e-08,54.3218806509946
"21530","C25778",3340,3339,"+",2.34040248353104e-05,0.00659998372218419,54.7619047619048
"22648","C25966",1238,1237,"+",4.07327365045451e-06,0.00193440879405969,54.5454545454545
"27753","C26532",944,943,"+",2.80800133788451e-06,0.00147824353786071,67.003367003367
"27757","C26532",986,985,"+",1.1955641408764e-09,4.20209913012878e-06,77.75
"28280","C26570",1830,1829,"+",4.07412707612311e-09,1.084497304668e-05,71.2103407755582
"28480","C26614",875,874,"+",2.29431468820264e-05,0.00650166295964436,58.8235294117647
"28896","C26688",239,238,"+",5.93357246948958e-06,0.00254176317001962,72
"28901","C26688",291,290,"+",7.14298834060218e-06,0.00288663169422534,80.6451612903226
"28904","C26688",332,331,"+",4.25981454900576e-06,0.00200530820866224,80
"28906","C26688",336,335,"+",2.01205815405129e-07,0.000214436243975999,83.7837837837838
"28908","C26688",338,337,"+",2.36656363833652e-06,0.00130925970490447,82.051282051282
"28909","C26688",487,486,"+",2.66948038373652e-06,0.00142985960281326,71.4285714285714
"28910","C26688",488,487,"+",5.17306852766358e-07,0.000433636700516782,68.5714285714286
"28913","C26688",496,495,"+",1.16886655594503e-06,0.000786894282605959,72.4137931034483
"28914","C26688",497,496,"+",4.0518394199231e-10,1.79637100829377e-06,88.2352941176471
"28915","C26688",498,497,"+",2.36864064101361e-06,0.00130939485401714,72.4137931034483
"28916","C26688",499,498,"+",8.77986236435871e-12,7.71210854265833e-08,89.1891891891892
"28917","C26688",502,501,"+",5.56335524223839e-06,0.00243364392541909,72.4137931034483
"28918","C26688",503,502,"+",1.13207610095517e-05,0.00396677615861112,58.8636363636364
"28920","C26688",626,625,"+",1.70693493224749e-07,0.000190831996702518,61.038961038961
"28922","C26688",639,638,"+",4.58086479089574e-09,1.18631423045958e-05,71
"28934","C26688",888,887,"+",2.27195067867711e-06,0.00127068707047822,84
"28936","C26688",972,971,"+",1.53837278618541e-05,0.00496031768731022,81.25
"30094","C26866",3154,3153,"+",2.5989838136073e-07,0.000257606462368973,73.5714285714286
"31140","C26960",2722,2721,"+",1.42785749982152e-05,0.00470428962662081,76.9230769230769
"31144","C26960",2847,2846,"+",3.24110446468622e-06,0.00162899142949232,80
"31960","C27026",133,132,"+",1.76570298521518e-05,0.00547587343760251,57.8947368421053
"37594","C27712",909,908,"+",1.28492704804415e-08,2.67776262717518e-05,58.2352941176471
"37598","C27712",935,934,"+",4.52673949291768e-10,1.96265191049495e-06,60.0345025876941
"37600","C27712",972,971,"+",8.02565727229374e-07,0.000599468356007046,52.8571428571429
"37633","C27712",3695,3694,"+",1.09624249480867e-06,0.000750546341286255,53.2051282051282
"37638","C27712",3939,3938,"+",1.26604771004761e-09,4.39206743591981e-06,53.2215020968357
"37971","C27762",2602,2601,"+",1.09039903648376e-05,0.00384478895471085,61.5384615384615
"38499","C27882",1301,1300,"+",1.39576958643004e-05,0.00462873934859358,50.848896434635
"40039","C28082",2291,2290,"+",4.73558732203514e-07,0.00041068515854441,63.6363636363636
"40041","C28082",2297,2296,"+",5.46728199061624e-06,0.00240446905087843,61.371237458194
"40043","C28082",2327,2326,"+",1.02511537324055e-08,2.25495908323101e-05,73.9130434782609
"40070","C28082",2618,2617,"+",2.69215237582448e-06,0.00142985960281326,91.6666666666667
"40091","C28090",323,322,"+",2.27726374734724e-07,0.000233622342908287,53.8260869565217
"40105","C28090",411,410,"+",1.14176975530792e-17,6.33022450597312e-13,67.5675675675676
"40134","C28090",755,754,"+",6.54443755490026e-11,4.14036135323071e-07,63.7973137973138
"40140","C28090",830,829,"+",5.17303261044854e-08,7.72900847728159e-05,54.3889845094664
"40143","C28090",1420,1419,"+",2.07201901895352e-06,0.00119570131636236,80.0699300699301
"40144","C28090",1433,1432,"+",3.93137211824642e-05,0.00945768218766881,68.8571428571429
"40145","C28090",1446,1445,"+",3.40520658220349e-09,9.42947067682425e-06,92.5925925925926
"40146","C28090",1451,1450,"+",6.58169678896899e-07,0.000521051102972675,78.5714285714286
"40147","C28090",1473,1472,"+",1.29013187898706e-06,0.000848790187296157,78.021978021978
"40148","C28090",1487,1486,"+",1.1415340237871e-05,0.00399086213044715,67.5824175824176
"40183","C28132",2314,2313,"+",2.7344308628141e-06,0.00144843540504226,69.5340501792115
"40737","C28194",1949,1948,"+",2.19670384587925e-07,0.00022771375044575,94.7368421052632
"40744","C28194",2648,2647,"+",5.95911151885609e-09,1.45827860467165e-05,92.8571428571429
"40791","C28206",4134,4133,"+",1.04998694462648e-06,0.000726501770733416,59.7371565113501
"40793","C28206",4136,4135,"+",2.37233024536751e-06,0.00130939485401714,54.6620046620047
"42570","C28328",4040,4039,"+",6.3634520338894e-06,0.00266494159091569,60.8571428571429
"42713","C28350",3109,3108,"+",1.69505890329689e-05,0.00531561694778703,79.4642857142857
"45443","C28594",2108,2107,"+",3.71891195711336e-06,0.00180031723398477,55.9259259259259
"45464","C28594",3102,3101,"+",4.73267739228801e-09,1.2152530497419e-05,51.6381766381766
"46297","C28708",1811,1810,"+",5.97277965400483e-06,0.00254176317001962,75
"47202","C28772",187,186,"+",6.85929330648687e-07,0.000538890461296934,59.5238095238095
"47655","C28840",3748,3747,"+",2.83932430762242e-06,0.00147916275519732,75.4545454545455
"49068","C28982",4932,4931,"+",4.65675522883759e-08,7.18241609131711e-05,100
"50206","C29052",3094,3093,"+",2.82406446320562e-07,0.000275989999536884,60.2739726027397
"50207","C29052",3102,3101,"+",8.77695143917678e-12,7.71210854265833e-08,82.7368421052632
"50208","C29052",3142,3141,"+",8.79745104791067e-08,0.000115633499551139,76.6666666666667
"50211","C29052",3181,3180,"+",4.7375520819048e-06,0.00216997563764661,79.0697674418605
"54112","C29362",5331,5330,"+",2.66270187794957e-05,0.00730588896579424,60.8465608465609
"57274","C29540",3604,3603,"+",4.04718434906288e-06,0.00192525073293478,53.4646739130435
"57276","C29540",3619,3618,"+",7.39834689738203e-08,0.000101212017094709,63.7931034482759
"57298","C29540",5773,5772,"+",2.81221030889411e-05,0.00761320532478944,61.3636363636364
"59116","C29682",431,430,"+",1.31918017377565e-05,0.00443551305682391,70
"59118","C29682",524,523,"+",1.55316483220642e-06,0.000966603943000173,93.3333333333333
"62293","C29956",5197,5196,"+",4.27372343880884e-06,0.00201093235253,72.7272727272727
"63399","C29994",864,863,"+",3.32613579358329e-05,0.00852151263162417,68.3333333333333
"63401","C29994",1009,1008,"+",9.77028592253232e-07,0.000688275362998985,81.25
"63403","C29994",1028,1027,"+",6.84434240152138e-06,0.00279859573546356,80.4166666666667
"63404","C29994",1039,1038,"+",6.66333499916707e-06,0.00275142109712132,78.5714285714286
"63670","C30044",4863,4862,"+",2.36785044623041e-05,0.0066635385839026,50.8333333333333
"64334","C30118",6648,6647,"+",1.18141435291209e-05,0.00409486510716866,66.6666666666667
"66918","C30294",6252,6251,"+",1.75698162630338e-06,0.00105869098415203,60.7142857142857
"67015","C30300",3452,3451,"+",1.88782308256184e-07,0.000205876772288722,57.3770491803279
"67016","C30300",3466,3465,"+",1.22662119191278e-05,0.00421107496778292,55.3571428571429
"67579","C30336",2798,2797,"+",1.98228170877584e-06,0.00116093757134051,54.746317512275
"68487","C30426",2243,2242,"+",1.54644117492415e-06,0.000966603943000173,100
"68490","C30426",2313,2312,"+",7.64816015859226e-06,0.00302090377734079,90
"68494","C30426",2423,2422,"+",9.79758525084532e-06,0.00359354424069066,73.6842105263158
"68495","C30426",2435,2434,"+",3.93137211824644e-05,0.00945768218766881,64.7368421052632
"68496","C30426",2566,2565,"+",1.28641137549909e-08,2.67776262717518e-05,82.3529411764706
"68499","C30426",2697,2696,"+",3.40217058483312e-05,0.00852151263162417,90.9090909090909
"68893","C30472",7738,7737,"+",7.05292515032804e-06,0.002860518459145,73.3333333333333
"68913","C30476",6810,6809,"+",4.77109642522192e-06,0.00217548413651851,82.6086956521739
"69285","C30500",6076,6075,"+",1.900631159016e-10,9.78033318423386e-07,50.7226738934056
"69289","C30500",6086,6085,"+",1.50217401352227e-09,5.04257719966627e-06,50.6969052681313
"69500","C30508",5351,5350,"+",8.72421583398695e-06,0.00334000271903566,58.6206896551724
"69504","C30508",5363,5362,"+",2.21448218696622e-05,0.00634658958088182,58.6666666666667
"69506","C30508",5373,5372,"+",3.87396227104683e-08,6.21101922374047e-05,81.6017316017316
"71230","C30632",4606,4605,"+",3.59158044261103e-06,0.0017563203261485,56.5833333333333
"73432","C30806",808,807,"+",1.44749866663103e-05,0.0047437130859523,64.7058823529412
"73433","C30806",823,822,"+",1.00211446151379e-05,0.00364414168186862,68.4210526315789
"73434","C30806",836,835,"+",2.44418161344826e-07,0.000246431531363998,75
"73435","C30806",842,841,"+",7.51585846135348e-06,0.00298948651395598,68.922305764411
"73437","C30806",859,858,"+",1.58119748993077e-06,0.00098117450847641,72.2727272727273
"73439","C30806",873,872,"+",3.40305286180107e-06,0.00167974052712546,70.2380952380952
"73440","C30806",877,876,"+",1.48356139793023e-06,0.000940448948862539,66.6666666666667
"73441","C30806",929,928,"+",2.19976345210345e-07,0.00022798507864441,73.6842105263158
"73442","C30806",954,953,"+",9.58544267534933e-07,0.000680486724229854,78.3333333333333
"73462","C30806",1242,1241,"+",4.77093428960629e-06,0.00217548413651851,58.8235294117647
"74545","C30870",8116,8115,"+",1.85088990383777e-11,1.43510100278054e-07,82.7586206896552
"75920","C30966",8124,8123,"+",4.19437048371157e-06,0.00197811240820471,75
"77267","C31070",5068,5067,"+",3.72213942847981e-05,0.00910816767519063,61.1111111111111
"77273","C31070",5260,5259,"+",2.31765690962392e-10,1.15460204746431e-06,63.6470588235294
"78408","C31260",6188,6187,"+",2.69215237582447e-05,0.00735187597272979,81.8181818181818
"78563","C31262",7005,7004,"+",7.43453888511653e-06,0.00296262614530788,61.1111111111111
"79410","C31322",2551,2550,"+",1.9436702967625e-07,0.000208687408497312,76.9230769230769
"79417","C31322",2736,2735,"+",1.06007548659543e-11,8.97517708151784e-08,82.1697099892588
"79418","C31322",2796,2795,"+",3.10947690824711e-06,0.00158615501795268,56.25
"79447","C31322",4291,4290,"+",1.50173600682389e-05,0.00488988958694989,60
"79452","C31322",4584,4583,"+",1.43602426152353e-06,0.000921050145354403,79.4871794871795
"79455","C31322",4593,4592,"+",2.07811992147528e-05,0.00610370167142316,75.8333333333333
"79457","C31322",4599,4598,"+",1.36725583300209e-06,0.000887765197337582,86
"79459","C31322",4617,4616,"+",7.79085468988594e-06,0.00306218572448941,76.4285714285714
"79809","C31336",4875,4874,"+",1.56869456090813e-05,0.0050244669565346,72.7272727272727
"79902","C31336",8715,8714,"+",2.45923757427768e-06,0.00134550910095693,74.2424242424242
"81906","C31460",4569,4568,"+",2.7529534890464e-05,0.00748343274383624,54.8029556650246
"82775","C31488",8030,8029,"+",5.56335524223841e-06,0.00243364392541909,63.6363636363636
"82972","C31504",8270,8269,"+",5.76470629851204e-06,0.00248649425945273,55
"82974","C31504",8276,8275,"+",1.37164360826181e-05,0.00457491904678341,55.5555555555556
"83441","C31546",5039,5038,"+",1.73472573986053e-05,0.00541104936194738,58.8235294117647
"84299","C31584",7487,7486,"+",7.01776392738856e-11,4.37539002094188e-07,54.8387096774194
"84303","C31584",7515,7514,"+",1.10382111213897e-08,2.38634834488341e-05,56.0267857142857
"84311","C31584",7703,7702,"+",4.39636526417236e-10,1.92232721114859e-06,56.3664596273292
"85001","C31644",1640,1639,"+",1.85040236072071e-25,5.02153043932582e-20,87.5901875901876
"85156","C31654",864,863,"+",5.60865078296767e-06,0.00244000257061241,92.8571428571429
"85293","C31698",4962,4961,"+",1.9314963884876e-07,0.000208086896461501,68.0778032036613
"85294","C31698",5041,5040,"+",1.76044705447765e-09,5.67864695556814e-06,65.2083333333333
"86057","C31746",3557,3556,"+",2.65877023686596e-13,3.91684414499095e-09,60.688758934373
"86302","C31762",9749,9748,"+",3.63226907849335e-06,0.00176633379748686,84.6153846153846
"88501","C31912",7308,7307,"+",8.29329443816123e-07,0.00061486399625418,53.9393939393939
"90955","C32110",6474,6473,"+",1.69393786756622e-06,0.00103362806911309,57.1428571428571
"90992","C32110",9030,9029,"+",1.4668631972883e-06,0.000933744636899032,79.6969696969697
"91092","C32122",9935,9934,"+",3.40217058483311e-05,0.00852151263162417,91.6666666666667
"91093","C32122",9947,9946,"+",2.8351421540276e-06,0.00147824353786071,100
"91598","C32196",4594,4593,"+",4.07934075914938e-07,0.000363211797588373,57.7777777777778
"91802","C32216",5113,5112,"+",1.36317040720626e-05,0.00455048456664717,69.2307692307692
"91836","C32216",8266,8265,"+",1.1882780176053e-08,2.521362655893e-05,89.4736842105263
"91857","C32216",9955,9954,"+",3.63226907849335e-06,0.00176633379748686,84.6153846153846
"92012","C32224",1860,1859,"+",3.84423173028869e-05,0.00932562984794179,72.7272727272727
"95062","C32482",104,103,"+",4.0537119605147e-05,0.00969089059788643,60
"95064","C32482",165,164,"+",7.16698036351112e-06,0.00289108545048911,51.7241379310345
"95066","C32482",180,179,"+",4.63076004744836e-06,0.00213318882882712,54.5454545454545
"95106","C32482",1624,1623,"+",3.24210654529366e-06,0.00162899142949232,77.2727272727273
"95261","C32484",6199,6198,"+",7.47776019861691e-07,0.000567287734135614,61.4285714285714
"95263","C32484",6244,6243,"+",7.18713108843327e-06,0.00289604203704774,54.2857142857143
"95293","C32484",9572,9571,"+",3.56521491115485e-05,0.00883528670338696,66.6666666666667
"98901","C32810",11906,11905,"+",1.73472573986053e-05,0.00541104936194738,58.8235294117647
"99716","C32842",8785,8784,"+",2.79403057822134e-05,0.00757592231725773,54.4117647058823
"99720","C32842",8802,8801,"+",1.98175822494371e-05,0.00596892063172656,59.5108695652174
"101850","C32986",10111,10110,"+",5.03535581624919e-06,0.00226118527683216,59.7902097902098
"101858","C32986",10642,10641,"+",1.6875937497799e-08,3.27614687987803e-05,58.8744588744589
"101859","C32986",10683,10682,"+",8.84289347359562e-11,5.28945168101737e-07,58.2451499118166
"101864","C32986",10955,10954,"+",1.67891654343505e-11,1.32163440354017e-07,62.1588089330025
"101872","C32986",11007,11006,"+",3.10897437671589e-07,0.000296034419308242,57.3607932875667
"102097","C32994",3156,3155,"+",3.67307062769489e-12,3.64985889540072e-08,66.6666666666667
"102554","C33102",13013,13012,"+",2.69215237582447e-06,0.00142985960281326,92.8571428571429
"108837","C33592",10303,10302,"+",4.88786895356725e-06,0.00221427635216882,59.0909090909091
"109475","C33664",8798,8797,"+",2.01911428186836e-05,0.00597841263815514,84.6153846153846
"109497","C33664",9214,9213,"+",2.14854468455222e-05,0.0062528459899511,84.2424242424242
"109498","C33664",9215,9214,"+",2.19670384587926e-05,0.00631740863805659,80.3827751196172
"109520","C33664",12550,12549,"+",1.75717454078529e-05,0.00546686472922375,61.128526645768
"109894","C33708",8310,8309,"+",1.03544322147095e-07,0.000130886878610058,100
"111404","C33918",6090,6089,"+",3.40217058483312e-05,0.00852151263162417,90.9090909090909
"111426","C33918",9550,9549,"+",7.14298834060219e-06,0.00288663169422534,62.5
"111431","C33918",10015,10014,"+",6.66333499916707e-06,0.00275142109712132,78.5714285714286
"111432","C33918",10028,10027,"+",9.21198386981624e-07,0.000658781554799477,84.6153846153846
"112762","C34136",6827,6826,"+",9.73093952221087e-06,0.00357619036811497,77.4703557312253
"112766","C34136",7499,7498,"+",1.154082840126e-09,4.08975711894979e-06,53.0165912518854
"112777","C34136",8781,8780,"+",1.07346021516142e-05,0.00380509843972062,55.5555555555556
"112913","C34158",8562,8561,"+",2.24346031318706e-07,0.000231146749385559,100
"112914","C34158",9215,9214,"+",3.40217058483312e-05,0.00852151263162417,90
"112950","C34158",14858,14857,"+",2.17845216964824e-05,0.00630834915671243,55.6985294117647
"117299","C34464",18181,18180,"+",2.25301169439644e-05,0.00642221124434623,59.0909090909091
"119634","C34600",7445,7444,"+",1.39938107026265e-05,0.00463832939386736,60.7142857142857
"120913","C34636",4660,4659,"+",3.88993552055292e-07,0.00035280559211258,67.5438596491228
"120914","C34636",4661,4660,"+",8.6567670374104e-06,0.00331762911566726,64.8745519713262
"121001","C34636",17102,17101,"+",2.179361447096e-05,0.00630834915671243,76.9230769230769
"125003","C35028",10511,10510,"+",5.94710367835979e-06,0.00254176317001962,57.8900709219858
"125005","C35028",10643,10642,"+",1.27465251880508e-07,0.000153557688561402,57.9166666666667
"125006","C35028",10659,10658,"+",4.16573959159858e-06,0.00196947354391527,54.0431266846361
"125173","C35028",14895,14894,"+",4.72358906394659e-06,0.00216473386118647,66.6666666666667
"125318","C35042",4222,4221,"+",4.81208226093152e-08,7.35597472616934e-05,52.9829545454545
"125471","C35042",21565,21564,"+",5.60865078296764e-06,0.00244000257061241,90.9090909090909
"127531","C35400",22200,22199,"+",8.71403879577213e-08,0.000114715347775036,86.3636363636364
"128887","C35642",19563,19562,"+",2.81910326887839e-05,0.00762186137706656,72.7272727272727
"129311","C35716",257,256,"+",3.26536609856098e-05,0.00843124459886911,56.25
"129314","C35716",305,304,"+",3.20599768181706e-05,0.00832394793164791,53.8461538461538
"129316","C35716",312,311,"+",7.26164263197433e-06,0.00291831214478027,61.5384615384615
"129320","C35716",366,365,"+",1.15087096270356e-05,0.00401817156229051,57.1428571428571
"129927","C35776",8366,8365,"+",1.8537097366104e-06,0.00110598947948809,86.4253393665158
"130008","C35776",12978,12977,"+",3.39011780659378e-05,0.00852151263162417,78.5714285714286
"131980","C35992",24278,24277,"+",2.25693604810497e-05,0.00642221124434623,71.4285714285714
"132914","C36172",5620,5619,"+",2.1931137988254e-05,0.00631740863805659,55.4531490015361
"134056","C36680",34816,34815,"+",1.05579918678068e-06,0.000727396272277736,55.8888888888889
"134062","C36680",34939,34938,"+",8.38432948875111e-06,0.00323728169669444,54.7906976744186
"134063","C36680",34943,34942,"+",9.48309368328325e-07,0.000674427951386836,60
"134207","C37024",10679,10678,"+",3.07969264667386e-06,0.00157563837211471,86.0576923076923
"134221","C37024",13063,13062,"+",2.69215237582448e-06,0.00142985960281326,91.6666666666667
"134222","C37024",13064,13063,"+",8.74075446696256e-07,0.000635841307794365,100
"134248","C37024",23009,23008,"+",2.01911428186835e-05,0.00597841263815514,83.3333333333333
"134323","C37024",29431,29430,"+",1.28613486867199e-05,0.00435078960360442,56.6666666666667
"134330","C37024",30028,30027,"+",3.71730643217292e-05,0.00910816767519063,66.6666666666667
"141008","scaffold100",236759,236758,"+",1.0541280724832e-06,0.000726844495343339,61.8131868131868
"141014","scaffold100",236822,236821,"+",5.51798094989886e-06,0.00241830899937963,62.8571428571428
"141021","scaffold100",236863,236862,"+",3.26809580441777e-05,0.00843124459886911,60.7809847198642
"141421","scaffold100",278722,278721,"+",2.82117006013123e-06,0.00147824353786071,78.5714285714286
"141517","scaffold100",288101,288100,"+",3.146948419852e-08,5.34983935343951e-05,76.1904761904762
"141866","scaffold100",327329,327328,"+",2.98534197092276e-05,0.00788727174425905,53.3333333333333
"141868","scaffold100",327358,327357,"+",2.01205815405129e-07,0.000214436243975999,66.6666666666667
"142025","scaffold100",350590,350589,"+",3.40217058483313e-05,0.00852151263162417,90.9090909090909
"142111","scaffold100",362263,362262,"+",2.45256961212877e-06,0.00134286482877218,66.7224080267558
"142176","scaffold100",371196,371195,"+",9.94757594337082e-14,1.71541657396228e-09,76.940133037694
"144276","scaffold100",534156,534155,"+",2.75492665839412e-05,0.00748559098384506,53.3333333333333
"144623","scaffold100",569324,569323,"+",1.41667869117551e-06,0.000912501426492862,53.3757338551859
"145351","scaffold100",652943,652942,"+",5.65648132357138e-08,8.26687379926248e-05,93.75
"145570","scaffold100",676767,676766,"+",4.9925087406347e-08,7.50714623079329e-05,100
"145663","scaffold100",685484,685483,"+",9.61482991365884e-06,0.00354564977014098,92.3076923076923
"150115","scaffold1000",98074,98073,"+",1.44535739641412e-06,0.00092404772951527,71.4285714285714
"151078","scaffold1000",207537,207536,"+",1.41961620556668e-11,1.14909263949467e-07,95
"151222","scaffold1000",225362,225361,"+",5.65648132357137e-08,8.26687379926248e-05,93.75
"151315","scaffold1000",237857,237856,"+",1.97785748982985e-07,0.000211359223781899,76.4705882352941
"151459","scaffold1000",251261,251260,"+",3.54661378987925e-05,0.00880442358637519,69.2307692307692
"152472","scaffold1000",339084,339083,"+",2.88041477972828e-05,0.0077417544365679,80
"152473","scaffold1000",339106,339105,"+",2.88041477972828e-05,0.0077417544365679,80
"152516","scaffold1000",345088,345087,"+",1.46554288837986e-07,0.000170077062338764,89.4736842105263
"153809","scaffold1001",118158,118157,"+",1.54809813138543e-05,0.00497922095914916,80.5555555555555
"153828","scaffold1001",119450,119449,"+",2.69215237582448e-06,0.00142985960281326,92.3076923076923
"154749","scaffold1002",33539,33538,"+",1.15344850125385e-05,0.00402444571449586,59.375
"157164","scaffold1004",307052,307051,"+",1.15530649551876e-05,0.00402620857584194,68.1818181818182
"157243","scaffold1004",312550,312549,"+",4.67857120176122e-06,0.00214868646119196,77.7089783281734
"158639","scaffold1004",423772,423771,"+",2.25693604810498e-05,0.00642221124434623,80.9523809523809
"158647","scaffold1004",425146,425145,"+",6.70980987274453e-06,0.00276397104310699,72.514619883041
"158815","scaffold1004",448476,448475,"+",1.00211446151379e-05,0.00364414168186862,68.4210526315789
"159777","scaffold1004",561972,561971,"+",2.94207734842257e-05,0.00781830433319528,73.6842105263158
"159930","scaffold1004",585081,585080,"+",6.44838870887137e-06,0.00269089552207265,85.7142857142857
"159934","scaffold1004",585229,585228,"+",6.84434240152137e-06,0.00279859573546356,81.0924369747899
"164741","scaffold1009",436186,436185,"+",3.8442317302887e-05,0.00932562984794179,72.7272727272727
"165867","scaffold1009",612646,612645,"+",4.68183328562495e-10,2.00666023403356e-06,74.3589743589744
"166115","scaffold1009",647225,647224,"+",6.86181015547736e-06,0.00280262659740084,62.8676470588235
"166626","scaffold1009",699579,699578,"+",1.40619666327e-05,0.00465523419699758,63.7023593466425
"167671","scaffold1009",800446,800445,"+",3.33166749958353e-05,0.00852151263162417,80
"169349","scaffold1009",963593,963592,"+",1.91075939110241e-05,0.00581040121019754,77.7777777777778
"169351","scaffold1009",963656,963655,"+",1.92296598273176e-07,0.000207427929230591,100
"169355","scaffold1009",963756,963755,"+",7.47820104395686e-07,0.000567287734135614,92.8571428571429
"169356","scaffold1009",963780,963779,"+",5.09083319121423e-07,0.00042857134441144,88.2352941176471
"169525","scaffold1009",984614,984613,"+",7.71942339521852e-06,0.00304229306282492,50.9009009009009
"169556","scaffold1009",987473,987472,"+",1.10522185315739e-10,6.31081195992931e-07,86.2068965517241
"170898","scaffold1009",1082765,1082764,"+",2.8351421540276e-06,0.00147824353786071,100
"172856","scaffold1009",1391715,1391714,"+",8.72584186689647e-09,1.98026147229896e-05,92.5925925925926
"172857","scaffold1009",1391731,1391730,"+",4.80152145056735e-09,1.23047961639311e-05,96.1538461538462
"172864","scaffold1009",1393270,1393269,"+",2.64420672717473e-05,0.00726494045546703,72.1153846153846
"173112","scaffold1009",1413841,1413840,"+",8.38874096742314e-08,0.00011170817644061,90.9090909090909
"174279","scaffold1009",1519493,1519492,"+",7.39602301050678e-07,0.000566723539743145,100
"175319","scaffold1009",1597427,1597426,"+",2.25693604810497e-05,0.00642221124434623,77.2727272727273
"175322","scaffold1009",1597590,1597589,"+",3.02268220728345e-07,0.000290716853234555,89.4736842105263
"175323","scaffold1009",1597592,1597591,"+",5.98256083516549e-06,0.00254176317001962,86.6666666666667
"175494","scaffold1009",1618656,1618655,"+",1.75350921030713e-06,0.00105684565012009,87.5
"175495","scaffold1009",1618657,1618656,"+",7.82334878444717e-06,0.00306218572448941,83.3333333333333
"176250","scaffold1009",1732815,1732814,"+",1.15530649551876e-05,0.00402620857584194,67.3160173160173
"176389","scaffold1009",1751104,1751103,"+",1.09126578150131e-05,0.00384495280514321,75
"179081","scaffold101",148881,148880,"+",9.65016887795537e-06,0.00355258369562154,73.6842105263158
"179393","scaffold101",170916,170915,"+",3.84423173028872e-06,0.00185093084889974,85.6459330143541
"179394","scaffold101",170948,170947,"+",2.01911428186835e-05,0.00597841263815514,85.7142857142857
"180362","scaffold101",294029,294028,"+",8.74075446696256e-07,0.000635841307794365,100
"180807","scaffold101",364910,364909,"+",1.86274508505251e-06,0.00111022407551787,54.4670846394984
"180809","scaffold101",364968,364967,"+",6.6864586307137e-16,2.21001433326842e-11,58.2417582417582
"180810","scaffold101",365330,365329,"+",5.31114275074471e-07,0.000442593826204128,59.6989966555184
"180811","scaffold101",365338,365337,"+",2.89898741246144e-08,4.98916707168271e-05,70.2857142857143
"180812","scaffold101",365344,365343,"+",1.3907516534042e-08,2.84232414628673e-05,68.5714285714286
"180814","scaffold101",365405,365404,"+",2.52717216999068e-05,0.00702430611614162,62.5
