C27026	3480	3944	11
C27154	2223	2454	13
C27314	1645	2119	11
C27314	3112	3580	11
C27314	3732	4229	19
C27378	1217	2140	20
C27410	1223	1340	10
C27410	2175	2509	10
C27480	1704	2026	13
C27480	2434	3004	27
C27480	355	983	21
C27566	3389	4000	42
C27612	1389	1462	14
C27644	526	615	14
C27712	2957	3477	17
C27712	3660	4486	19
C27712	4733	4876	10
C27712	538	971	15
C27718	1939	3935	63
C27742	1786	2299	18
C27742	2364	2993	37
C27742	3716	4860	42
C27746	504	993	10
C27762	3001	4604	64
C27762	725	899	12
C27770	1836	4880	104
C27784	4351	4840	11
C28132	2312	3464	32
C28206	3166	4616	95
C28282	156	976	25
C28340	1240	1558	11
C28362	1009	1337	28
C28362	1481	1582	18
C28362	4669	5005	14
C28362	581	985	18
C28382	1706	2321	36
C28382	4521	5431	32
C28454	4570	5553	41
C28468	5083	5445	14
C28502	1947	2339	12
C28506	3533	4053	17
C28526	1665	2817	43
C28540	2890	3338	11
C28540	3808	5290	37
C28550	1648	1967	20
C28550	2650	3287	17
C28550	4034	4540	24
C28708	1599	2069	13
C28726	191	216	11
C28726	2249	5606	116
C28760	2334	3033	20
C28760	3507	4550	23
C28772	1080	1243	15
C28772	185	976	18
C28864	2449	5037	86
C28902	4662	4872	11
C28910	3469	4952	36
C28982	1351	1383	10
C28982	2445	2941	10
C28982	4574	5405	25
C28982	627	920	23
C28998	3836	4152	11
C29048	4541	5677	43
C29052	3100	3250	20
C29222	1189	1924	23
C29222	1963	2566	37
C29222	2664	3146	37
C29222	4870	5592	20
C29280	1117	1828	38
C29294	1293	1564	10
C29294	4853	5413	19
C29294	657	887	10
C29320	1014	2927	62
C29320	325	338	10
C29320	3416	3621	12
C29320	3649	4432	36
C29320	4580	5247	19
C29320	6064	6294	12
C29320	674	985	26
C29362	2040	3116	47
C29362	3159	3840	38
C29362	4542	4885	10
C29362	4999	5686	29
C29362	5835	6287	47
C29364	1338	1702	20
C29364	3214	4216	30
C29414	622	947	10
C29444	1002	1217	16
C29444	1274	1727	10
C29444	2164	2489	10
C29444	2659	3737	31
C29444	5548	6011	36
C29444	6313	6353	13
C29458	4892	5826	25
C29474	4688	6290	42
C29538	1011	3292	56
C29538	3370	3478	14
C29538	3817	4152	11
C29538	4436	4508	17
C29538	508	996	17
C29540	1176	1816	22
C29540	2387	2768	30
C29540	2936	3658	41
C29540	3841	3878	10
C29540	4054	4195	16
C29540	4408	4613	14
C29540	6428	6581	11
C29540	675	899	12
C29576	1523	2297	26
C29576	2343	4064	47
C29638	1995	2882	18
C29642	5210	5597	10
C29644	4833	5299	18
C29734	1034	2714	47
C29734	2992	3626	13
C29734	3915	4332	12
C29734	4691	5431	16
C29734	6340	6861	14
C29848	1125	1389	13
C29848	2544	3183	14
C29902	3966	7094	95
C29928	999	1404	13
C29928	2475	5987	155
C29928	6144	6640	34
C29928	6908	7156	27
C29976	2672	3106	12
C29976	4662	5204	15
C29988	1043	3140	116
C29988	3629	4255	15
C29988	5356	6540	28
C29988	6840	7155	13
C29994	4038	4513	10
C30012	5465	5915	28
C30044	1593	2564	23
C30044	5350	5894	19
C30118	3311	6744	109
C30186	4151	5083	20
C30206	6326	6583	13
C30282	1342	1909	20
C30282	2636	2977	13
C30282	6746	7462	44
C30294	6070	6536	40
C30300	608	957	13
C30322	4128	7582	106
C30332	5560	5742	12
C30356	2582	3039	13
C30444	6379	7488	29
C30472	1014	1271	17
C30472	2054	2156	12
C30472	4484	6804	53
C30472	7165	7651	10
C30500	1949	2667	15
C30500	4439	7181	91
C30504	1348	2342	24
C30508	1331	1738	18
C30508	3265	4341	22
C30522	1104	5206	134
C30522	5770	5818	10
C30522	6054	6497	28
C30522	7384	7708	10
C30526	1013	1132	11
C30526	1310	1695	31
C30526	1902	2072	16
C30526	2213	2362	10
C30526	2506	2678	20
C30526	2719	3380	43
C30526	4165	5193	22
C30584	2447	4186	70
C30584	5006	5197	10
C30608	1019	3092	44
C30620	3488	3899	10
C30620	4213	5489	37
C30632	1918	3301	41
C30632	4252	4315	12
C30632	4375	4541	39
C30632	539	713	21
C30662	5534	5651	13
C30800	3836	6681	104
C30800	6823	7467	29
C30806	4085	7790	86
C30852	3503	4084	15
C30852	4593	5104	13
C30852	5708	5910	13
C30852	6149	6483	13
C30870	5263	5434	10
C30870	6982	8339	70
C30924	1003	1870	35
C30924	3670	5823	59
C30954	1999	2563	17
C30958	3556	4139	17
C30966	1431	2736	35
C31004	2753	3113	16
C31004	3273	3740	10
C31004	5041	6232	47
C31004	658	905	12
C31036	1325	2171	21
C31036	3596	4645	21
C31036	6110	7000	20
C31036	7334	8171	31
C31060	2305	2816	13
C31060	3505	4006	13
C31130	1703	2169	10
C31130	3282	5898	54
C31130	6637	7109	10
C31260	3503	3995	28
C31262	5582	5919	10
C31324	3617	4743	45
C31324	4942	7277	57
C31336	2343	2717	12
C31336	2833	4329	43
C31336	4862	5215	22
C31336	6324	6623	11
C31336	8414	8859	26
C31340	2845	3211	16
C31486	2427	2855	10
C31486	5980	6041	10
C31546	8048	8332	11
C31584	2771	3066	10
C31746	2066	5411	117
C31746	5823	6174	11
C31746	6479	7967	33
C31746	8199	8970	28
C31840	2419	2946	12
C31896	8550	9070	12
C31896	9242	9890	16
C31910	3641	4203	17
C31910	4349	4782	28
C31910	7063	7621	21
C31910	7877	7938	10
C31910	7950	8013	12
C31910	8110	8230	13
C31910	8278	8389	16
C31910	8451	9866	37
C31986	2258	3370	27
C31986	4769	5497	16
C31986	6012	7275	33
C31988	3098	3575	10
C31988	4830	5412	13
C31988	5635	9223	72
C32028	130	429	21
C32098	1081	1451	18
C32098	2308	2541	15
C32098	331	685	22
C32098	9462	9992	17
C32110	2480	2540	11
C32110	3872	4291	12
C32110	5525	6235	27
C32110	6296	9648	94
C32122	9999	10466	14
C32122	8182	8711	17
C32122	9777	9945	12
C32156	1104	1541	17
C32156	5141	6140	21
C32156	6641	6907	11
C32196	3259	3535	10
C32196	3951	4077	10
C32196	4657	6001	34
C32196	6477	7258	17
C32196	8662	9964	38
C32216	1085	3192	86
C32216	3533	4337	38
C32216	4374	4539	16
C32216	5036	5143	12
C32216	5215	6171	26
C32216	6382	6979	18
C32216	7563	7985	20
C32216	8434	8967	13
C32224	1344	3642	60
C32240	1033	1119	10
C32240	539	981	51
C32264	2485	4778	72
C32406	10101	10403	14
C32406	1424	3181	40
C32406	4461	4964	12
C32424	1155	1318	10
C32424	1508	2574	32
C32424	2703	2986	10
C32424	3946	5014	23
C32424	6290	6780	16
C32424	7318	8356	25
C32424	9053	9383	23
C32482	9368	9737	18
C32484	2775	3328	14
C32484	3600	4053	10
C32484	4345	4833	10
C32484	5009	5332	12
C32484	5835	6596	17
C32484	6753	8626	41
C32484	9219	9893	28
C32512	3125	3643	14
C32512	4076	4568	10
C32512	5045	5219	15
C32512	6005	6410	14
C32512	7536	8411	26
C32578	2504	2695	12
C32654	10129	10389	13
C32654	11734	11866	18
C32774	10092	11746	34
C32814	10437	11761	40
C32814	2661	3361	16
C32814	3899	4371	17
C32814	4856	5564	16
C32814	7466	8317	30
C32842	7774	9591	49
C32884	11901	12049	20
C32966	12216	12665	11
C32966	7508	8465	26
C32984	11659	12496	23
C32984	4842	7801	65
C32986	1238	2302	25
C32986	2801	5528	69
C32986	6367	6885	16
C32994	2659	3126	11
C33102	2946	4467	32
C33102	7821	8260	10
C33102	9482	9963	24
C33148	8458	8889	10
C33220	10009	10233	23
C33220	8445	8589	10
C33220	9182	9936	21
C33260	11665	12745	28
C33260	2652	3064	13
C33260	3118	3882	17
C33260	5605	5997	12
C33260	7803	8288	11
C33260	9393	9766	23
C33368	8683	9039	12
C33442	10406	10870	11
C33654	2919	8315	120
C33664	11385	13158	39
C33664	5845	6440	15
C33664	8150	9944	57
C33708	10592	11081	10
C33708	12613	13129	11
C33708	1846	5594	135
C33708	5625	6617	36
C33708	6994	7436	19
C33708	7979	8640	15
C33708	9050	9452	10
C33748	3209	4012	23
C33748	675	988	26
C33892	2222	2721	11
C33892	5573	5989	15
C33952	13981	14506	20
C34122	15987	16181	12
C34122	4856	5142	21
C34122	8237	8333	13
C34136	8548	9427	21
C34158	11169	11780	14
C34158	12356	12878	20
C34158	14297	15008	18
C34158	2557	4694	56
C34158	6681	9690	74
C34174	5595	6087	10
C34176	10071	11176	64
C34176	11511	11590	10
C34176	11609	11808	14
C34176	12111	12968	48
C34176	13031	15109	101
C34176	15162	15368	27
C34176	15393	16467	34
C34176	16895	17218	28
C34176	1986	3866	41
C34176	5020	6156	25
C34176	7209	7378	12
C34176	7664	8808	59
C34176	9150	9471	10
C34208	12575	12822	13
C34226	1093	1222	10
C34226	188	314	12
C34226	323	420	15
C34226	582	871	13
C34256	11833	14264	64
C34256	7113	9798	60
C34270	10022	11058	34
C34270	11073	11557	10
C34270	13759	14178	11
C34270	15144	16462	31
C34270	1973	2422	17
C34270	3512	3898	14
C34270	7507	8716	25
C34270	8884	9995	50
C34274	11241	11820	18
C34274	12959	13279	11
C34274	14070	14594	17
C34274	6499	6962	14
C34274	7406	7913	16
C34274	8625	9431	19
C34274	9878	9986	18
C34286	11401	11567	14
C34286	15474	16989	57
C34286	7433	7665	12
C34340	10725	11495	21
C34340	12139	12553	13
C34340	13118	14596	43
C34340	8885	9979	30
C34418	10001	10280	12
C34418	12424	12630	10
C34418	13361	13502	16
C34418	13564	14030	10
C34418	14225	15144	20
C34418	16311	16810	10
C34418	16887	17369	10
C34418	17904	18266	10
C34418	5429	6890	35
C34546	11979	13550	40
C34550	10789	12362	39
C34550	12794	13469	15
C34550	15199	15637	11
C34550	16678	18481	60
C34550	5287	5760	10
C34550	6085	7216	24
C34550	8941	9395	15
C34600	10242	13475	78
C34600	14696	16062	36
C34600	18725	19272	17
C34600	6863	9919	77
C34636	10852	11282	15
C34636	12309	12781	13
C34636	14785	15277	15
C34636	16968	17558	13
C34636	3646	3974	20
C34636	4254	5565	76
C34636	6182	8251	48
C34712	12640	15631	61
C34712	17227	17674	16
C34712	3014	3993	22
C34712	4729	5934	36
C34712	6588	7791	34
C34712	8603	9432	24
C34876	1350	1892	12
C34876	2288	2738	12
C34876	4322	4484	11
C34876	5834	6991	25
C35028	10267	13456	66
C35042	21328	21890	14
C35042	8464	9160	50
C35168	17815	18961	31
C35168	9524	9762	13
C35172	1695	2134	11
C35262	10033	11353	38
C35262	12099	12598	12
C35262	14775	21904	208
C35262	4890	7288	51
C35262	8104	9962	75
C35282	10709	11156	12
C35282	12040	12560	12
C35282	8840	9940	50
C35386	10055	10964	21
C35386	9772	9971	13
C35400	10000	10746	19
C35400	14149	15208	24
C35400	15884	16479	13
C35400	17822	18740	22
C35400	19997	23497	89
C35548	11370	12391	25
C35548	1312	1541	23
C35548	17753	18338	26
C35548	20641	21079	11
C35548	22667	23180	12
C35548	2551	3613	39
C35548	3781	4121	14
C35556	10002	12405	56
C35556	1655	2122	19
C35556	22495	23472	38
C35556	2805	9991	203
C35642	15614	16527	22
C35642	23402	23753	12
C35642	24306	24758	10
C35642	2860	3484	16
C35776	10021	19627	196
C35776	21115	22433	34
C35776	24814	25253	12
C35776	8115	9106	24
C35844	26841	27364	14
C35992	10662	11112	10
C35992	18819	22017	76
C35992	22931	23573	18
C35992	7101	7706	13
C35992	7907	9906	52
C36014	21514	22347	19
C36014	22644	23685	22
C36014	28167	28638	12
C36014	28907	29248	10
C36014	3187	3729	14
C36014	3968	4120	10
C36014	4444	5598	26
C36172	10012	10376	16
C36172	12045	13299	31
C36172	3706	4158	10
C36172	5741	6201	14
C36172	7950	8644	17
C36172	9090	9572	10
C36322	13536	13969	10
C36322	14118	15041	20
C36322	29672	30220	12
C36322	31278	31838	12
C36322	6351	6844	14
C36322	8217	8737	12
C36636	10025	10939	19
C36636	11542	13480	46
C36636	1619	1864	10
C36636	20456	20992	12
C36636	21445	21897	12
C36636	22399	23194	17
C36636	23338	23637	13
C36636	24342	24568	10
C36636	24903	25827	21
C36636	5599	6555	26
C36636	7015	9959	67
C36680	22854	22985	13
C37024	10184	11127	33
C37024	22962	23473	16
C37024	23562	24151	14
C37024	24418	25057	18
C37024	28134	32597	97
C37024	33694	34289	13
C37024	3545	3628	11
C37024	38810	39302	12
C37024	39781	40020	16
C37024	5459	6262	25
C37024	6843	7192	20
C37024	8411	9398	26
scaffold1	21408	22327	26
scaffold1	23978	24556	20
scaffold1	25066	26192	26
scaffold10	18228	18735	13
scaffold10	18940	23055	86
scaffold10	23534	24025	10
scaffold10	24100	24592	10
scaffold10	25359	26230	19
scaffold10	26526	27629	26
scaffold10	28490	29062	12
scaffold10	31681	31817	10
scaffold10	40216	40764	12
scaffold10	41281	41435	17
scaffold10	49993	51871	57
scaffold10	62194	62498	18
scaffold100	100135	100678	14
scaffold100	1047968	1050453	86
scaffold100	13045	13499	11
scaffold100	14042	16321	47
scaffold100	241528	241733	12
scaffold100	266727	267200	11
scaffold100	267618	268418	19
scaffold100	268816	269105	13
scaffold100	269675	276135	138
scaffold100	278482	280251	45
scaffold100	281249	282000	17
scaffold100	282162	282807	14
scaffold100	284461	284929	12
scaffold100	285939	290114	97
scaffold100	297048	297537	10
scaffold100	297600	298546	23
scaffold100	300478	301384	22
scaffold100	301825	302736	24
scaffold100	331164	331679	13
scaffold100	333275	333727	11
scaffold100	336891	337804	37
scaffold100	338960	339455	10
scaffold100	339534	339993	11
scaffold100	340815	341541	15
scaffold100	344911	345763	35
scaffold100	346914	347270	10
scaffold100	350652	351349	19
scaffold100	354213	354692	12
scaffold100	355255	355942	18
scaffold100	356533	356971	11
scaffold100	357294	357835	12
scaffold100	359515	362649	67
scaffold100	367045	368459	32
scaffold100	369001	370499	34
scaffold100	568991	569547	19
scaffold100	611356	613219	38
scaffold100	622385	622661	10
scaffold100	635522	636212	25
scaffold100	639324	640916	36
scaffold100	642666	643460	18
scaffold100	644441	646611	46
scaffold100	647330	647733	12
scaffold100	648063	648724	21
scaffold100	649864	650412	11
scaffold100	651370	651789	11
scaffold100	651976	653410	30
scaffold100	653641	654175	17
scaffold100	655412	658392	62
scaffold100	661829	662608	19
scaffold100	671270	672106	26
scaffold100	673049	674146	23
scaffold100	676745	677813	23
scaffold100	678532	680186	37
scaffold100	680954	682670	35
scaffold100	684828	711821	620
scaffold100	718395	718751	10
scaffold100	718988	722679	112
scaffold100	791920	792411	10
scaffold100	794036	794291	10
scaffold100	795091	797034	106
scaffold100	81537	85425	79
scaffold100	85559	86512	37
scaffold100	90705	91072	18
scaffold100	92686	94718	66
scaffold100	94979	95341	17
scaffold100	95393	97561	51
scaffold100	97725	98285	26
scaffold100	98610	99525	23
scaffold100	99841	99972	19
scaffold1000	124914	125651	16
scaffold1000	126703	127177	13
scaffold1000	134082	134698	16
scaffold1000	138815	139251	10
scaffold1000	139737	140376	15
scaffold1000	142268	142965	26
scaffold1000	149837	150910	22
scaffold1000	195311	195719	19
scaffold1000	200076	201016	21
scaffold1000	204889	213582	177
scaffold1000	214198	214658	12
scaffold1000	216212	216531	11
scaffold1000	217156	217680	12
scaffold1000	217919	219238	35
scaffold1000	219998	223520	72
scaffold1000	224298	226909	66
scaffold1000	229468	230192	19
scaffold1000	230658	231155	10
scaffold1000	231513	232145	20
scaffold1000	233176	233609	11
scaffold1000	234092	234614	13
scaffold1000	237846	238333	12
scaffold1000	239283	240505	27
scaffold1000	240738	242417	41
scaffold1000	243891	244609	24
scaffold1000	246135	248280	49
scaffold1000	249540	250028	16
scaffold1000	250678	252189	44
scaffold1000	257095	257969	23
scaffold1000	264671	265117	10
scaffold1000	266259	266810	14
scaffold1000	284073	284508	24
scaffold1000	292671	292893	11
scaffold1000	293744	294396	15
scaffold1000	294786	296350	34
scaffold1000	297454	300197	59
scaffold1000	303252	303706	15
scaffold1000	340538	341307	20
scaffold1000	344013	345701	39
scaffold1001	110667	111156	11
scaffold1001	111405	112019	23
scaffold1001	113291	114198	19
scaffold1001	118047	120799	65
scaffold1001	125182	125704	18
scaffold1001	127528	128055	12
scaffold1001	12940	13105	15
scaffold1001	132811	132964	17
scaffold1001	135811	136147	10
scaffold1001	146480	146950	13
scaffold1001	150529	150763	20
scaffold1001	17064	17858	26
scaffold1001	33462	38943	114
scaffold1001	44496	44813	10
scaffold1001	45495	47391	41
scaffold1001	47611	48531	23
scaffold1001	49042	49708	14
scaffold1001	53389	53890	11
scaffold1001	56057	57725	45
scaffold1001	58788	59179	14
scaffold1001	60750	61560	18
scaffold1001	62572	63910	28
scaffold1001	64064	64646	15
scaffold1001	73375	74175	20
scaffold1001	77976	79344	29
scaffold1001	79583	81235	45
scaffold1001	82701	82791	10
scaffold1001	83398	84127	17
scaffold1004	204757	205198	10
scaffold1004	205379	206110	20
scaffold1004	207391	207846	12
scaffold1004	208311	209343	28
scaffold1004	210971	212433	32
scaffold1004	212701	213420	27
scaffold1004	229329	229464	16
scaffold1004	234648	234936	10
scaffold1004	303213	303992	20
scaffold1004	304347	305773	31
scaffold1004	306730	308469	37
scaffold1004	310320	311489	26
scaffold1004	311819	316746	106
scaffold1004	318253	318482	10
scaffold1004	318967	322724	83
scaffold1004	421426	421824	10
scaffold1004	422417	423232	20
scaffold1004	423719	424174	12
scaffold1004	424458	424946	10
scaffold1004	426128	426597	15
scaffold1004	430470	430956	13
scaffold1004	431810	432684	19
scaffold1004	434284	434563	17
scaffold1004	437313	438702	35
scaffold1004	440328	440806	10
scaffold1004	445367	448485	71
scaffold1004	451414	451865	10
scaffold1004	453965	454841	20
scaffold1004	455733	456100	14
scaffold1004	463567	465142	37
scaffold1004	467204	467404	15
scaffold1004	468801	469102	23
scaffold1004	472150	472759	15
scaffold1004	473087	477278	92
scaffold1004	492849	492996	10
scaffold1004	494237	494635	10
scaffold1004	495534	496067	12
scaffold1004	501397	501844	11
scaffold1004	504059	504479	19
scaffold1004	505415	505662	13
scaffold1004	507040	510404	71
scaffold1004	511197	511687	10
scaffold1004	513683	514792	34
scaffold1004	516046	527308	229
scaffold1004	528264	528995	16
scaffold1004	529661	531523	39
scaffold1004	531692	532068	14
scaffold1004	533728	534675	30
scaffold1004	538327	542173	124
scaffold1004	559070	560748	48
scaffold1004	561617	562645	35
scaffold1004	584048	584452	11
scaffold1004	585014	585837	31
scaffold1004	586761	586953	11
scaffold1004	601729	602219	10
scaffold1004	606601	607144	12
scaffold1004	623017	623380	18
scaffold1004	626046	626477	11
scaffold1004	627334	628168	17
scaffold1004	629610	631180	54
scaffold1009	1000670	1001080	10
scaffold1009	1001327	1002580	31
scaffold1009	1003093	1003693	13
scaffold1009	1004648	1005041	10
scaffold1009	1005297	1009196	80
scaffold1009	1009395	1009745	10
scaffold1009	1010583	1011284	26
scaffold1009	1015687	1016192	12
scaffold1009	1016603	1016739	12
scaffold1009	1018406	1018685	13
scaffold1009	1019125	1019400	10
scaffold1009	1019702	1020108	11
scaffold1009	1020431	1020894	22
scaffold1009	1070477	1071096	17
scaffold1009	1073430	1074115	26
scaffold1009	1081139	1081815	16
scaffold1009	1082053	1085339	77
scaffold1009	1086858	1088079	31
scaffold1009	1088541	1089963	49
scaffold1009	1091279	1091692	11
scaffold1009	1092683	1094119	30
scaffold1009	1094467	1095080	14
scaffold1009	1095428	1097390	42
scaffold1009	1097752	1098251	11
scaffold1009	1100026	1100664	13
scaffold1009	1101510	1103818	49
scaffold1009	1104204	1105089	20
scaffold1009	1110571	1110955	10
scaffold1009	1116197	1116604	13
scaffold1009	1141007	1143048	43
scaffold1009	1143959	1144581	14
scaffold1009	1149079	1149621	15
scaffold1009	1150420	1150912	12
scaffold1009	1152089	1152567	10
scaffold1009	1271238	1271791	31
scaffold1009	1321416	1321686	12
scaffold1009	1368957	1369664	18
scaffold1009	1370373	1370777	10
scaffold1009	1374821	1375092	12
scaffold1009	1375710	1376217	11
scaffold1009	1378905	1379743	25
scaffold1009	1387153	1389314	57
scaffold1009	1390580	1393612	67
scaffold1009	1412680	1413561	22
scaffold1009	1413987	1414470	11
scaffold1009	1414969	1416699	44
scaffold1009	1418731	1419151	13
scaffold1009	143546	144161	17
scaffold1009	1442473	1442989	14
scaffold1009	1443167	1444071	23
scaffold1009	1447876	1448730	38
scaffold1009	1451080	1451139	12
scaffold1009	1451553	1452437	23
scaffold1009	1452959	1453382	13
scaffold1009	145579	145974	12
scaffold1009	1459934	1460117	16
scaffold1009	1462125	1462234	12
scaffold1009	1464551	1465364	24
scaffold1009	1470142	1470629	15
scaffold1009	147964	149638	74
scaffold1009	1498162	1498658	14
scaffold1009	1498908	1499118	19
scaffold1009	149990	151777	47
scaffold1009	1518540	1521469	60
scaffold1009	1521839	1522268	10
scaffold1009	1522571	1524299	44
scaffold1009	1584796	1585011	13
scaffold1009	1587826	1588114	11
scaffold1009	1590126	1590448	16
scaffold1009	1591881	1592632	22
scaffold1009	1592901	1593397	10
scaffold1009	1597934	1599000	29
scaffold1009	1599609	1600271	18
scaffold1009	1618040	1618686	16
scaffold1009	1619913	1620064	11
scaffold1009	1620092	1620318	12
scaffold1009	1633614	1634129	11
scaffold1009	1637097	1637367	10
scaffold1009	1658510	1659581	24
scaffold1009	1660294	1660828	24
scaffold1009	1728906	1729409	12
scaffold1009	1730965	1732593	35
scaffold1009	1733579	1734020	10
scaffold1009	1741970	1742755	18
scaffold1009	1744286	1744887	14
scaffold1009	1745246	1745714	11
scaffold1009	1747137	1747884	18
scaffold1009	1750278	1751826	35
scaffold1009	1752702	1753260	28
scaffold1009	1754568	1754691	17
scaffold1009	413663	418559	103
scaffold1009	418625	419096	15
scaffold1009	435183	435669	15
scaffold1009	468091	473563	126
scaffold1009	491220	498723	156
scaffold1009	499592	500269	21
scaffold1009	511776	518262	174
scaffold1009	522788	523236	11
scaffold1009	535721	536796	54
scaffold1009	611572	612825	61
scaffold1009	615405	615599	13
scaffold1009	630859	631304	10
scaffold1009	631622	634442	62
scaffold1009	637838	638120	10
scaffold1009	639104	639490	10
scaffold1009	640194	641575	30
scaffold1009	645662	646610	21
scaffold1009	652127	654028	49
scaffold1009	658118	659788	34
scaffold1009	661549	662010	10
scaffold1009	662429	663264	20
scaffold1009	663492	664038	15
scaffold1009	665863	666588	16
scaffold1009	668933	673236	108
scaffold1009	679101	682342	83
scaffold1009	683584	684108	13
scaffold1009	693815	694117	10
scaffold1009	694439	699952	127
scaffold1009	702474	705486	62
scaffold1009	707728	708267	13
scaffold1009	710866	711744	20
scaffold1009	711943	712428	10
scaffold1009	714979	715423	10
scaffold1009	715939	716255	11
scaffold1009	718348	718772	12
scaffold1009	724635	724966	16
scaffold1009	726090	726963	22
scaffold1009	728006	728418	12
scaffold1009	728772	729694	25
scaffold1009	730737	731072	10
scaffold1009	768840	769421	12
scaffold1009	798893	801162	63
scaffold1009	802753	803482	15
scaffold1009	804855	805549	27
scaffold1009	953478	955015	32
scaffold1009	956396	956837	10
scaffold1009	957685	957933	11
scaffold1009	959792	960939	25
scaffold1009	961404	961871	13
scaffold1009	963006	963783	18
scaffold1009	965703	966972	37
scaffold1009	972426	973163	21
scaffold1009	976555	977442	22
scaffold1009	978096	978644	15
scaffold1009	979718	980109	10
scaffold1009	980282	980690	10
scaffold1009	980945	981341	12
scaffold1009	983260	984509	26
scaffold1009	984611	985041	10
scaffold1009	986254	987730	66
scaffold1009	992091	992666	26
scaffold1009	995005	995315	24
scaffold1009	998614	999488	66
scaffold101	121082	121545	10
scaffold101	123453	137564	289
scaffold101	139615	141344	36
scaffold101	142428	142982	16
scaffold101	143302	144161	26
scaffold101	167230	167960	22
scaffold101	170167	171052	18
scaffold101	184318	184938	15
scaffold101	225894	231603	116
scaffold101	231833	232450	16
scaffold101	232789	237487	96
scaffold101	238916	239675	19
