"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"73482","C30806",954,953,"+",9.58544267534933e-07,0.000681465975291496,78.3333333333333
"73502","C30806",1242,1241,"+",4.77093428960629e-06,0.00217674769383828,58.8235294117647
"74576","C30870",8116,8115,"+",1.85088990383777e-11,1.44129375479706e-07,82.7586206896552
"75948","C30966",8124,8123,"+",4.19437048371157e-06,0.001976962740063,75
"77289","C31070",5068,5067,"+",3.72213942847981e-05,0.00907865754216244,61.1111111111111
"77295","C31070",5260,5259,"+",2.31765690962392e-10,1.15323894127845e-06,63.6470588235294
"78438","C31260",6188,6187,"+",2.69215237582447e-05,0.00732700758347344,81.8181818181818
"78593","C31262",7005,7004,"+",7.43453888511653e-06,0.00296038600478669,61.1111111111111
"79438","C31322",2551,2550,"+",3.3739921885333e-07,0.000316869727078705,76.9230769230769
"79445","C31322",2736,2735,"+",1.06007548659543e-11,8.98800117318545e-08,82.1697099892588
"79446","C31322",2796,2795,"+",3.10947690824711e-06,0.00158612697030494,56.25
"79475","C31322",4291,4290,"+",1.50173600682389e-05,0.00487866850651987,60
"79480","C31322",4584,4583,"+",1.43602426152353e-06,0.00092176891711603,79.4871794871795
"79483","C31322",4593,4592,"+",2.07811992147528e-05,0.00608678337344921,75.8333333333333
"79485","C31322",4599,4598,"+",1.36725583300209e-06,0.000887685631441225,86
"79487","C31322",4617,4616,"+",7.79085468988594e-06,0.00306059633932953,76.4285714285714
"79839","C31336",4875,4874,"+",1.56869456090813e-05,0.00501559481271341,72.7272727272727
"79930","C31336",8715,8714,"+",2.45923757427768e-06,0.00134650473734362,74.2424242424242
"81933","C31460",4569,4568,"+",2.7529534890464e-05,0.00745548499926884,54.8029556650246
"82800","C31488",8030,8029,"+",5.56335524223841e-06,0.00243415192991024,63.6363636363636
"82996","C31504",8270,8269,"+",5.76470629851204e-06,0.0024872067034268,55
"82998","C31504",8276,8275,"+",1.37164360826181e-05,0.00456507389734275,55.5555555555556
"83464","C31546",5039,5038,"+",3.05908625093684e-05,0.00801506204974707,58.8235294117647
"84321","C31584",7487,7486,"+",5.80039671549464e-11,3.76114846750058e-07,54.8387096774194
"84325","C31584",7515,7514,"+",9.07937090180813e-09,2.03852036908719e-05,56.0989010989011
"84333","C31584",7703,7702,"+",5.92119864716761e-10,2.41486282039764e-06,56.2698412698413
"85027","C31644",1640,1639,"+",8.47130468039117e-26,2.56880588999557e-20,87.6230661040788
"85184","C31654",864,863,"+",9.61482991365882e-06,0.00354184575630808,92.3076923076923
"85323","C31698",4962,4961,"+",1.9314963884876e-07,0.00020909055585463,68.0778032036613
"85324","C31698",5041,5040,"+",1.76044705447765e-09,5.68096250704199e-06,65.2083333333333
"86087","C31746",3557,3556,"+",2.65877023686596e-13,3.93850564566368e-09,60.688758934373
"88519","C31912",7308,7307,"+",8.29329443816123e-07,0.000615881986600429,53.9393939393939
"90969","C32110",6474,6473,"+",1.69393786756622e-06,0.00103410834353245,57.1428571428571
"91006","C32110",9030,9029,"+",1.4668631972883e-06,0.000934697322678017,79.6969696969697
"91107","C32122",9935,9934,"+",3.40217058483311e-05,0.00848341317707329,91.6666666666667
"91108","C32122",9947,9946,"+",2.8351421540276e-06,0.00147837340400674,100
"91618","C32196",4594,4593,"+",4.07934075914938e-07,0.000363887550914736,57.7777777777778
"91822","C32216",5113,5112,"+",1.36317040720626e-05,0.00454068459784341,69.2307692307692
"91856","C32216",8266,8265,"+",1.1882780176053e-08,2.50945950218817e-05,89.4736842105263
"91877","C32216",9955,9954,"+",5.98256083516549e-06,0.00254121531235938,84.6153846153846
"92031","C32224",1860,1859,"+",3.84423173028869e-05,0.00929220655429801,72.7272727272727
"95087","C32482",104,103,"+",4.0537119605147e-05,0.00965752136691707,60
"95089","C32482",165,164,"+",7.16698036351112e-06,0.00288892469599323,51.7241379310345
"95091","C32482",180,179,"+",4.63076004744836e-06,0.00213501798611362,54.5454545454545
"95131","C32482",1624,1623,"+",3.24210654529366e-06,0.00162832296279525,77.2727272727273
"95286","C32484",6199,6198,"+",7.47776019861691e-07,0.00056783379420374,61.4285714285714
"95288","C32484",6244,6243,"+",7.18713108843327e-06,0.00289428688304987,54.2857142857143
"95318","C32484",9572,9571,"+",3.56521491115485e-05,0.00879996900400229,66.6666666666667
"98930","C32810",11906,11905,"+",1.73472573986053e-05,0.00539714930544551,58.8235294117647
"99747","C32842",8785,8784,"+",2.79403057822134e-05,0.00754571914004283,54.4117647058823
"99751","C32842",8802,8801,"+",1.98175822494371e-05,0.00595025498015342,59.5108695652174
"101885","C32986",10111,10110,"+",5.03535581624919e-06,0.00226385254118581,59.7902097902098
"101893","C32986",10642,10641,"+",1.6875937497799e-08,3.26928620166463e-05,58.8744588744589
"101894","C32986",10683,10682,"+",8.84289347359562e-11,5.30060997908405e-07,58.2451499118166
"101899","C32986",10955,10954,"+",1.67891654343505e-11,1.32539654768656e-07,62.1588089330025
"101907","C32986",11007,11006,"+",3.10897437671589e-07,0.00029668286939046,57.3607932875667
"102133","C32994",3156,3155,"+",3.67307062769489e-12,3.67741450448022e-08,66.6666666666667
"102590","C33102",13013,13012,"+",2.69215237582447e-06,0.00142896263013356,92.8571428571429
"108885","C33592",10303,10302,"+",4.88786895356725e-06,0.00221554850595184,59.0909090909091
"109523","C33664",8798,8797,"+",2.01911428186836e-05,0.00596001133640221,84.6153846153846
"109545","C33664",9214,9213,"+",2.14854468455222e-05,0.00623250206851772,84.2424242424242
"109546","C33664",9215,9214,"+",2.19670384587926e-05,0.00629253201289035,80.3827751196172
"109568","C33664",12550,12549,"+",1.75717454078529e-05,0.00545287695556319,61.128526645768
"109944","C33708",8310,8309,"+",1.03544322147095e-07,0.000131309348697673,100
"111454","C33918",6090,6089,"+",3.40217058483312e-05,0.00848341317707329,90.9090909090909
"111476","C33918",9550,9549,"+",7.14298834060219e-06,0.0028853244540069,62.5
"111481","C33918",10015,10014,"+",6.66333499916707e-06,0.00274950691199382,78.5714285714286
"111482","C33918",10028,10027,"+",9.21198386981624e-07,0.000659737597070722,84.6153846153846
"112814","C34136",6827,6826,"+",9.73093952221087e-06,0.00357261849243788,77.4703557312253
"112818","C34136",7499,7498,"+",1.154082840126e-09,4.09168775953925e-06,53.0165912518854
"112829","C34136",8781,8780,"+",1.07346021516142e-05,0.00379933590111485,55.5555555555556
"112965","C34158",8562,8561,"+",2.24346031318706e-07,0.000231558844172055,100
"112966","C34158",9215,9214,"+",3.40217058483312e-05,0.00848341317707329,90
"113002","C34158",14858,14857,"+",2.17845216964824e-05,0.00628370730454111,55.6985294117647
"117360","C34464",18181,18180,"+",2.25301169439644e-05,0.00639682125472943,59.0909090909091
"119688","C34600",7445,7444,"+",1.39938107026265e-05,0.00463048333260489,60.7142857142857
"120967","C34636",4660,4659,"+",3.88993552055292e-07,0.000353662694509961,67.5438596491228
"120968","C34636",4661,4660,"+",3.01175744365778e-06,0.00154776730991564,69.449715370019
"121056","C34636",17102,17101,"+",2.179361447096e-05,0.00628370730454111,76.9230769230769
"125065","C35028",10511,10510,"+",5.94710367835979e-06,0.00254121531235938,57.8900709219858
"125067","C35028",10643,10642,"+",2.84055000692178e-08,4.95033030194699e-05,59.0196078431373
"125068","C35028",10659,10658,"+",2.08187280202932e-06,0.00120328342770295,54.7820429407938
"125237","C35028",14895,14894,"+",4.72358906394659e-06,0.0021661926027124,66.6666666666667
"125382","C35042",4222,4221,"+",4.15622962089626e-08,6.60306352194872e-05,53.006993006993
"125534","C35042",21565,21564,"+",5.60865078296764e-06,0.00244174286093818,90.9090909090909
"127591","C35400",22200,22199,"+",8.71403879577213e-08,0.000115013611219178,86.3636363636364
"128945","C35642",19563,19562,"+",2.81910326887839e-05,0.00759155763639108,72.7272727272727
"129369","C35716",257,256,"+",3.26536609856098e-05,0.00839541567145715,56.25
"129372","C35716",305,304,"+",3.20599768181706e-05,0.00829001061808674,53.8461538461538
"129374","C35716",312,311,"+",7.26164263197433e-06,0.00291690298476571,61.5384615384615
"129378","C35716",366,365,"+",1.15087096270356e-05,0.0040124149378145,57.1428571428571
"129986","C35776",8366,8365,"+",1.8537097366104e-06,0.0011075453101695,86.4253393665158
"130067","C35776",12978,12977,"+",3.39011780659378e-05,0.00848341317707329,78.5714285714286
"132040","C35992",24278,24277,"+",2.25693604810497e-05,0.00639682125472943,71.4285714285714
"132981","C36172",5620,5619,"+",2.1931137988254e-05,0.00629253201289035,55.4531490015361
"134119","C36680",34816,34815,"+",1.05579918678068e-06,0.000728700003334191,55.8888888888889
"134125","C36680",34939,34938,"+",8.38432948875111e-06,0.0032351303696668,54.7906976744186
"134126","C36680",34943,34942,"+",9.48309368328325e-07,0.000675587165700189,60
"134269","C37024",10679,10678,"+",3.07969264667386e-06,0.00157529875528411,86.0576923076923
"134283","C37024",13063,13062,"+",2.69215237582448e-06,0.00142896263013356,91.6666666666667
"134284","C37024",13064,13063,"+",8.74075446696256e-07,0.000636602398132178,100
"134310","C37024",23009,23008,"+",2.01911428186835e-05,0.00596001133640221,83.3333333333333
"134385","C37024",29431,29430,"+",1.28613486867199e-05,0.00434130706540684,56.6666666666667
"134392","C37024",30028,30027,"+",3.71730643217292e-05,0.00907865754216244,66.6666666666667
"141056","scaffold100",236759,236758,"+",1.0541280724832e-06,0.000728147432857312,61.8131868131868
"141062","scaffold100",236822,236821,"+",5.51798094989886e-06,0.00241943292458344,62.8571428571428
"141069","scaffold100",236863,236862,"+",3.26809580441777e-05,0.00839541567145715,60.7809847198642
"141469","scaffold100",278722,278721,"+",2.82117006013123e-06,0.00147837340400674,78.5714285714286
"141565","scaffold100",288101,288100,"+",3.146948419852e-08,5.36815531268784e-05,76.1904761904762
"141914","scaffold100",327329,327328,"+",3.63082131598714e-05,0.00892728095296412,53.3333333333333
"141916","scaffold100",327358,327357,"+",2.66461755536523e-07,0.000263598976390544,66.6666666666667
"142071","scaffold100",350590,350589,"+",3.40217058483313e-05,0.00848341317707329,90.9090909090909
"142157","scaffold100",362263,362262,"+",2.45256961212877e-06,0.00134371690890265,66.7224080267558
"142222","scaffold100",371196,371195,"+",9.94757594337082e-14,1.72080201970801e-09,76.940133037694
"144315","scaffold100",534156,534155,"+",2.79560089257104e-05,0.00754916903513115,53.3333333333333
"144662","scaffold100",569324,569323,"+",1.14669064204968e-05,0.004000246998747,51.2328767123288
"145390","scaffold100",652943,652942,"+",5.65648132357138e-08,8.29094238161649e-05,93.75
"145609","scaffold100",676767,676766,"+",4.9925087406347e-08,7.5318864304131e-05,100
"145702","scaffold100",685484,685483,"+",9.61482991365884e-06,0.00354184575630808,92.3076923076923
"150152","scaffold1000",98074,98073,"+",1.44535739641412e-06,0.000924962590470515,71.4285714285714
"151114","scaffold1000",207537,207536,"+",1.41961620556668e-11,1.1579339246444e-07,95
"151258","scaffold1000",225362,225361,"+",5.65648132357137e-08,8.29094238161649e-05,93.75
"151351","scaffold1000",237857,237856,"+",1.97785748982985e-07,0.000212281582939506,76.4705882352941
"151494","scaffold1000",251261,251260,"+",3.54661378987925e-05,0.0087683306370452,69.2307692307692
"152506","scaffold1000",339084,339083,"+",2.88041477972828e-05,0.00770714238703831,80
"152507","scaffold1000",339106,339105,"+",2.88041477972828e-05,0.00770714238703831,80
"152550","scaffold1000",345088,345087,"+",1.46554288837986e-07,0.000170809295243898,89.4736842105263
"153835","scaffold1001",118158,118157,"+",1.54809813138543e-05,0.00496884914989307,80.5555555555555
"153854","scaffold1001",119450,119449,"+",2.69215237582448e-06,0.00142896263013356,92.3076923076923
"154775","scaffold1002",33539,33538,"+",1.15344850125385e-05,0.00401895503626986,59.375
"157179","scaffold1004",307052,307051,"+",1.15530649551876e-05,0.00402017867074498,68.1818181818182
"157258","scaffold1004",312550,312549,"+",4.67857120176122e-06,0.00215013847783706,77.7089783281734
"158646","scaffold1004",423772,423771,"+",2.25693604810498e-05,0.00639682125472943,80.9523809523809
"158654","scaffold1004",425146,425145,"+",6.70980987274453e-06,0.00276205130622619,72.514619883041
"158821","scaffold1004",448476,448475,"+",1.00211446151379e-05,0.00363899322143527,68.4210526315789
"159783","scaffold1004",561972,561971,"+",2.94207734842257e-05,0.00778532218622792,73.6842105263158
"159936","scaffold1004",585081,585080,"+",6.44838870887137e-06,0.00268770525274947,85.7142857142857
"159940","scaffold1004",585229,585228,"+",6.84434240152135e-06,0.00279666183187505,81.5686274509804
"164744","scaffold1009",436186,436185,"+",3.8442317302887e-05,0.00929220655429801,72.7272727272727
"165864","scaffold1009",612646,612645,"+",9.40901502752582e-10,3.51283288394482e-06,74.3589743589744
"166110","scaffold1009",647225,647224,"+",1.56048299620338e-05,0.00499584696298579,62.5
"166621","scaffold1009",699579,699578,"+",1.40619666327e-05,0.00464677209358115,63.7023593466425
"167668","scaffold1009",800446,800445,"+",3.33166749958353e-05,0.00848341317707329,80
"169347","scaffold1009",963593,963592,"+",1.91075939110241e-05,0.00579615908173815,77.7777777777778
"169349","scaffold1009",963656,963655,"+",1.92296598273176e-07,0.00020847356262366,100
"169353","scaffold1009",963756,963755,"+",7.47820104395686e-07,0.00056783379420374,92.8571428571429
"169354","scaffold1009",963780,963779,"+",5.09083319121423e-07,0.000429318712330317,88.2352941176471
"169517","scaffold1009",984614,984613,"+",7.71942339521852e-06,0.00304117241532161,50.9009009009009
"169548","scaffold1009",987473,987472,"+",1.10522185315739e-10,6.33048321826494e-07,86.2068965517241
"170895","scaffold1009",1082765,1082764,"+",2.8351421540276e-06,0.00147837340400674,100
"172853","scaffold1009",1391715,1391714,"+",8.72584186689647e-09,1.97809336267743e-05,92.5925925925926
"172854","scaffold1009",1391731,1391730,"+",4.80152145056735e-09,1.23883451679129e-05,96.1538461538462
"172861","scaffold1009",1393270,1393269,"+",2.64420672717473e-05,0.00724099959418731,72.1153846153846
"173109","scaffold1009",1413841,1413840,"+",8.38874096742314e-08,0.00011203130304699,90.9090909090909
"174276","scaffold1009",1519493,1519492,"+",7.39602301050678e-07,0.000567107055158242,100
"175317","scaffold1009",1597427,1597426,"+",2.25693604810497e-05,0.00639682125472943,77.2727272727273
"175320","scaffold1009",1597590,1597589,"+",3.02268220728345e-07,0.000291633374561389,89.4736842105263
"175321","scaffold1009",1597592,1597591,"+",5.98256083516549e-06,0.00254121531235938,86.6666666666667
"175492","scaffold1009",1618656,1618655,"+",1.75350921030713e-06,0.00105834981271572,87.5
"175493","scaffold1009",1618657,1618656,"+",7.82334878444717e-06,0.00306059633932953,83.3333333333333
"176244","scaffold1009",1732815,1732814,"+",1.15530649551876e-05,0.00402017867074498,68.1818181818182
"176383","scaffold1009",1751104,1751103,"+",1.09126578150131e-05,0.0038386155864479,75
"179064","scaffold101",148881,148880,"+",9.65016887795537e-06,0.00354877745713365,73.6842105263158
"179376","scaffold101",170916,170915,"+",3.84423173028872e-06,0.00184880549139163,85.6459330143541
"179377","scaffold101",170948,170947,"+",2.01911428186835e-05,0.00596001133640221,85.7142857142857
"180347","scaffold101",294029,294028,"+",8.74075446696256e-07,0.000636602398132178,100
"180790","scaffold101",364910,364909,"+",1.86274508505251e-06,0.00111178398635565,54.4670846394984
"180792","scaffold101",364968,364967,"+",6.6864586307137e-16,2.23823328000059e-11,58.2417582417582
"180793","scaffold101",365330,365329,"+",5.31114275074471e-07,0.00044350182627844,59.6989966555184
"180794","scaffold101",365338,365337,"+",2.89898741246144e-08,4.99977340835359e-05,70.2857142857143
"180795","scaffold101",365344,365343,"+",1.3907516534042e-08,2.83049274659203e-05,68.5714285714286
