CGI_10008667	scaffold418	16292	16294	-100	mRNA	4828	18090
CGI_10008690	scaffold43074	115546	115548	100	mRNA	110105	116241
CGI_10008716	scaffold500	94133	94135	100	mRNA	87364	97102
CGI_10008752	scaffold560	126990	126992	100	mRNA	125765	134299
CGI_10008780	scaffold110	147528	147530	100	mRNA	129432	174946
CGI_10008781	scaffold110	147528	147530	100	mRNA	145881	149494
CGI_10008810	scaffold43116	81040	81042	-100	mRNA	77947	82972
CGI_10008810	scaffold43116	81040	81042	-100	mRNA	77947	82972
CGI_10008834	scaffold43108	15179	15181	100	mRNA	5785	21996
CGI_10008836	scaffold43108	34154	34156	-100	mRNA	25539	70737
CGI_10009056	scaffold916	39259	39261	-100	mRNA	33463	44191
CGI_10009078	scaffold1616	195425	195427	100	mRNA	186394	205716
CGI_10009078	scaffold1616	198913	198915	100	mRNA	186394	205716
CGI_10009117	scaffold43184	175852	175854	-100	mRNA	172157	193737
CGI_10009129	scaffold1116	120472	120474	100	mRNA	114492	125932
CGI_10009146	scaffold951	27105	27107	100	mRNA	20547	35806
CGI_10009181	scaffold1050	212929	212931	100	mRNA	209794	213078
CGI_10009375	scaffold993	145277	145279	-100	mRNA	138952	150253
CGI_10009492	scaffold569	20108	20110	100	mRNA	180	24552
CGI_10009638	scaffold43290	30755	30757	100	mRNA	17566	41943
CGI_10009639	scaffold43290	30755	30757	100	mRNA	29170	31463
CGI_10009786	scaffold43314	222825	222827	100	mRNA	191485	222898
CGI_10009837	scaffold43344	111166	111168	100	mRNA	99743	118350
CGI_10009881	scaffold1850	54708	54710	-100	mRNA	52225	78239
CGI_10009891	scaffold1850	196439	196441	100	mRNA	186003	202663
CGI_10010191	scaffold930	136454	136456	-100	mRNA	116124	137897
CGI_10010353	scaffold683	47182	47184	-100	mRNA	45288	51191
CGI_10010370	scaffold1445	137638	137640	-100	mRNA	135829	138603
CGI_10010370	scaffold1445	137922	137924	-100	mRNA	135829	138603
CGI_10010442	scaffold1858	56406	56408	100	mRNA	49788	62820
CGI_10010584	scaffold473	128223	128225	100	mRNA	126122	128445
CGI_10010584	scaffold473	128232	128234	100	mRNA	126122	128445
CGI_10010648	scaffold1127	45024	45026	100	mRNA	43951	45586
CGI_10010700	scaffold592	4472	4474	100	mRNA	3363	19316
CGI_10010705	scaffold592	127049	127051	100	mRNA	114660	131766
CGI_10010705	scaffold592	127075	127077	100	mRNA	114660	131766
CGI_10010705	scaffold592	127075	127077	100	mRNA	114660	131766
CGI_10010705	scaffold592	127076	127078	100	mRNA	114660	131766
CGI_10010705	scaffold592	127076	127078	100	mRNA	114660	131766
CGI_10010714	scaffold43520	78962	78964	100	mRNA	78863	95530
CGI_10010795	scaffold1098	65324	65326	-100	mRNA	56507	72093
CGI_10010809	scaffold1753	224100	224102	100	mRNA	214334	228259
CGI_10010882	scaffold43574	233194	233196	100	mRNA	230613	242715
CGI_10010890	scaffold793	32208	32210	-100	mRNA	28215	33981
CGI_10010913	scaffold1288	66851	66853	-100	mRNA	53765	72316
CGI_10010913	scaffold1288	66880	66882	-100	mRNA	53765	72316
CGI_10010914	scaffold1288	104654	104656	100	mRNA	77588	105488
CGI_10011007	scaffold308	100786	100788	-100	mRNA	89849	109933
CGI_10011007	scaffold308	108209	108211	-100	mRNA	89849	109933
CGI_10011064	scaffold194	157902	157904	-100	mRNA	144296	186321
CGI_10011064	scaffold194	163348	163350	100	mRNA	144296	186321
CGI_10011064	scaffold194	184467	184469	-100	mRNA	144296	186321
CGI_10011288	scaffold1821	146021	146023	-100	mRNA	145630	148501
CGI_10011359	scaffold1358	264637	264639	100	mRNA	261418	272401
CGI_10011651	scaffold787	267430	267432	-100	mRNA	251947	273262
CGI_10011720	scaffold43664	243507	243509	100	mRNA	241872	245552
CGI_10011721	scaffold43664	258686	258688	100	mRNA	252147	258856
CGI_10011811	scaffold43692	75103	75105	100	mRNA	52005	85047
CGI_10011812	scaffold43692	75103	75105	100	mRNA	63821	78304
CGI_10011877	scaffold122	225210	225212	-100	mRNA	215847	230855
CGI_10011917	scaffold1874	16511	16513	100	mRNA	382	25053
CGI_10012067	scaffold1492	5116	5118	-100	mRNA	1897	16561
CGI_10012067	scaffold1492	5116	5118	-100	mRNA	1897	16561
CGI_10012096	scaffold1195	96865	96867	100	mRNA	72745	108116
CGI_10012126	scaffold1890	109474	109476	100	mRNA	98892	116547
CGI_10012169	scaffold1571	128741	128743	100	mRNA	125253	131864
CGI_10012236	scaffold190	229430	229432	100	mRNA	218720	242617
CGI_10012324	scaffold1125	48049	48051	100	mRNA	47884	50397
CGI_10012354	scaffold43786	220393	220395	-100	mRNA	218616	225367
CGI_10012373	scaffold43782	274207	274209	100	mRNA	262881	275772
CGI_10012373	scaffold43782	274316	274318	100	mRNA	262881	275772
CGI_10012473	scaffold765	223039	223041	100	mRNA	207882	228566
CGI_10012476	scaffold765	245635	245637	-100	mRNA	243118	262667
CGI_10012696	scaffold386	309573	309575	100	mRNA	300882	313692
CGI_10012824	scaffold1603	184271	184273	100	mRNA	183410	203387
CGI_10012930	scaffold5	245281	245283	100	mRNA	241543	248968
CGI_10012962	scaffold1054	219083	219085	100	mRNA	217090	236210
CGI_10013037	scaffold1600	112304	112306	100	mRNA	112223	169446
CGI_10013098	scaffold43842	92236	92238	100	mRNA	72885	97760
CGI_10013098	scaffold43842	93031	93033	100	mRNA	72885	97760
CGI_10013098	scaffold43842	93062	93064	100	mRNA	72885	97760
CGI_10013103	scaffold43842	173289	173291	100	mRNA	160282	183977
CGI_10013374	scaffold1804	202383	202385	100	mRNA	193730	212178
CGI_10013442	scaffold888	71465	71467	100	mRNA	66885	80306
CGI_10013614	scaffold1899	231520	231522	100	mRNA	227915	236312
CGI_10013637	scaffold771	123347	123349	-100	mRNA	122093	127244
CGI_10013666	scaffold43868	277022	277024	100	mRNA	272203	278191
CGI_10013732	scaffold43878	343347	343349	100	mRNA	331528	360286
CGI_10013770	scaffold510	220645	220647	100	mRNA	219167	237960
CGI_10013781	scaffold1409	74798	74800	100	mRNA	53059	83540
CGI_10013782	scaffold1409	74798	74800	100	mRNA	72987	87792
CGI_10013795	scaffold1409	365016	365018	100	mRNA	360833	368643
CGI_10013799	scaffold1827	117295	117297	-100	mRNA	104854	119662
CGI_10013861	scaffold1525	191859	191861	100	mRNA	186745	196886
CGI_10013945	scaffold1860	157300	157302	-100	mRNA	150765	164457
CGI_10013991	scaffold43920	92057	92059	100	mRNA	87156	124802
CGI_10014051	scaffold1803	237779	237781	-100	mRNA	233210	248683
CGI_10014051	scaffold1803	248665	248667	100	mRNA	233210	248683
CGI_10014131	scaffold43932	365281	365283	-100	mRNA	361197	374116
CGI_10014259	scaffold1838	291656	291658	-100	mRNA	286604	292555
CGI_10014314	scaffold737	216573	216575	100	mRNA	207639	239787
CGI_10014377	scaffold1462	240563	240565	-100	mRNA	239144	245171
CGI_10014460	scaffold890	56122	56124	100	mRNA	46122	73210
CGI_10014583	scaffold43954	289725	289727	-100	mRNA	287551	298862
CGI_10014632	scaffold43956	323653	323655	100	mRNA	301996	328172
CGI_10014713	scaffold659	355954	355956	100	mRNA	350486	357246
CGI_10014850	scaffold767	343589	343591	100	mRNA	315899	380131
CGI_10014965	scaffold43988	59236	59238	100	mRNA	49566	61691
CGI_10015025	scaffold43986	139098	139100	-100	mRNA	136367	147133
CGI_10015140	scaffold1671	165297	165299	100	mRNA	163025	167836
CGI_10015150	scaffold1671	247765	247767	-100	mRNA	246040	251132
CGI_10015150	scaffold1671	250596	250598	100	mRNA	246040	251132
CGI_10015204	scaffold1665	182985	182987	-100	mRNA	180895	184847
CGI_10015211	scaffold1665	348569	348571	100	mRNA	314618	349133
CGI_10015257	scaffold723	114733	114735	100	mRNA	85241	116689
CGI_10015264	scaffold723	249486	249488	100	mRNA	232784	252967
CGI_10015344	scaffold1160	55394	55396	100	mRNA	50706	61418
CGI_10015408	scaffold616	418343	418345	100	mRNA	405918	425935
CGI_10015580	scaffold44006	238821	238823	-100	mRNA	227355	240371
CGI_10015594	scaffold1711	8682	8684	100	mRNA	1034	11661
CGI_10015640	scaffold1726	339151	339153	100	mRNA	335480	341189
CGI_10015644	scaffold1726	371952	371954	-100	mRNA	370135	372226
CGI_10015774	scaffold499	375748	375750	100	mRNA	362994	377463
CGI_10015818	scaffold227	187559	187561	100	mRNA	179812	199193
CGI_10015978	scaffold527	146122	146124	100	mRNA	118527	155783
CGI_10015994	scaffold527	451491	451493	-100	mRNA	443779	451519
CGI_10016028	scaffold504	249044	249046	100	mRNA	245472	293737
CGI_10016397	scaffold1800	57861	57863	100	mRNA	806	94076
CGI_10016416	scaffold1241	17048	17050	100	mRNA	15912	18704
CGI_10016431	scaffold1241	259570	259572	100	mRNA	230364	272061
CGI_10016453	scaffold756	64524	64526	-100	mRNA	56633	79086
CGI_10016527	scaffold1083	126870	126872	-100	mRNA	123062	132804
CGI_10016610	scaffold524	422210	422212	100	mRNA	422177	430797
CGI_10016748	scaffold44064	50876	50878	-100	mRNA	41522	51301
CGI_10016840	scaffold44	441706	441708	100	mRNA	425219	447072
CGI_10017167	scaffold977	186291	186293	100	mRNA	183797	188607
CGI_10017467	scaffold1037	361688	361690	-100	mRNA	359042	384651
CGI_10017467	scaffold1037	361706	361708	-100	mRNA	359042	384651
CGI_10017467	scaffold1037	367553	367555	-100	mRNA	359042	384651
CGI_10017491	scaffold853	159874	159876	100	mRNA	141131	169627
CGI_10017492	scaffold853	159874	159876	100	mRNA	158430	159884
CGI_10017508	scaffold853	366062	366064	-100	mRNA	364788	367837
CGI_10017598	scaffold1670	78137	78139	-100	mRNA	76397	86392
CGI_10017598	scaffold1670	82557	82559	100	mRNA	76397	86392
CGI_10017694	scaffold44098	8043	8045	-100	mRNA	4117	10851
CGI_10017792	scaffold1518	102334	102336	100	mRNA	102295	120319
CGI_10018003	scaffold586	211669	211671	100	mRNA	209993	217988
CGI_10018110	scaffold396	277285	277287	100	mRNA	275893	279020
CGI_10018264	scaffold67	85333	85335	-100	mRNA	72770	90591
CGI_10018402	scaffold1324	504839	504841	100	mRNA	504763	511203
CGI_10018571	scaffold412	273982	273984	100	mRNA	269312	279045
CGI_10018668	scaffold189	72397	72399	100	mRNA	68249	75941
CGI_10018734	scaffold1123	230201	230203	-100	mRNA	218721	230417
CGI_10018768	scaffold576	266611	266613	-100	mRNA	263499	274937
CGI_10018880	scaffold914	210703	210705	-100	mRNA	193050	211566
CGI_10018880	scaffold914	210734	210736	-100	mRNA	193050	211566
CGI_10018933	scaffold1262	141655	141657	100	mRNA	128637	152422
CGI_10018964	scaffold658	120105	120107	-100	mRNA	98902	126256
CGI_10019031	scaffold808	421426	421428	100	mRNA	381951	433040
CGI_10019057	scaffold1249	210763	210765	100	mRNA	209452	218345
CGI_10019085	scaffold507	75303	75305	100	mRNA	67789	78050
CGI_10019200	scaffold126	579856	579858	-100	mRNA	576864	580670
CGI_10019200	scaffold126	580181	580183	-100	mRNA	576864	580670
CGI_10019244	scaffold980	545058	545060	100	mRNA	532284	554195
CGI_10019275	scaffold506	408656	408658	100	mRNA	406328	415042
CGI_10019329	scaffold402	456619	456621	100	mRNA	436637	465660
CGI_10019480	scaffold1322	455783	455785	-100	mRNA	452220	456368
CGI_10019481	scaffold1322	455783	455785	-100	mRNA	454396	463606
CGI_10019530	scaffold1763	175230	175232	100	mRNA	163532	213844
CGI_10019566	scaffold1794	46921	46923	-100	mRNA	42711	62714
CGI_10019642	scaffold1896	328697	328699	100	mRNA	318066	331623
CGI_10019649	scaffold1896	394522	394524	100	mRNA	382396	395686
CGI_10019710	scaffold1031	425965	425967	100	mRNA	399453	444948
CGI_10019814	scaffold1093	582194	582196	-100	mRNA	577677	583768
CGI_10019814	scaffold1093	582196	582198	-100	mRNA	577677	583768
CGI_10019873	scaffold1512	497549	497551	100	mRNA	495502	499794
CGI_10019873	scaffold1512	497780	497782	-100	mRNA	495502	499794
CGI_10019880	scaffold1512	594692	594694	-100	mRNA	584068	595193
CGI_10019899	scaffold730	454564	454566	100	mRNA	428381	455185
CGI_10019922	scaffold1788	295445	295447	-100	mRNA	282995	305782
CGI_10019931	scaffold1788	422793	422795	100	mRNA	420630	426027
CGI_10020015	scaffold948	268250	268252	100	mRNA	219200	300594
CGI_10020052	scaffold258	263612	263614	100	mRNA	253547	265969
CGI_10020074	scaffold258	549090	549092	100	mRNA	540142	564206
CGI_10020208	scaffold1857	374225	374227	-100	mRNA	371480	383250
CGI_10020214	scaffold1857	507441	507443	-100	mRNA	501765	516797
CGI_10020327	scaffold522	357974	357976	-100	mRNA	353330	368188
CGI_10020331	scaffold522	422906	422908	100	mRNA	410854	435933
CGI_10020412	scaffold315	221767	221769	-100	mRNA	218884	229530
CGI_10020438	scaffold315	585285	585287	-100	mRNA	582084	585519
CGI_10020442	scaffold315	610944	610946	-100	mRNA	602701	614451
CGI_10020547	scaffold57	251019	251021	-100	mRNA	245187	251382
CGI_10020564	scaffold57	511346	511348	100	mRNA	506826	512408
CGI_10020669	scaffold288	403108	403110	-100	mRNA	398368	420361
CGI_10020687	scaffold288	633290	633292	100	mRNA	617164	636803
CGI_10020796	scaffold321	20747	20749	100	mRNA	14799	21705
CGI_10020806	scaffold321	318842	318844	100	mRNA	296753	336591
CGI_10020993	scaffold546	76513	76515	100	mRNA	71049	119321
CGI_10021125	scaffold610	474349	474351	100	mRNA	470294	477844
CGI_10021127	scaffold610	491044	491046	100	mRNA	486235	495587
CGI_10021243	scaffold157	293155	293157	100	mRNA	291635	298725
CGI_10021444	scaffold664	276272	276274	-100	mRNA	276241	287455
CGI_10021563	scaffold973	641204	641206	100	mRNA	610551	648341
CGI_10021679	scaffold1032	370264	370266	100	mRNA	344097	412046
CGI_10021786	scaffold347	222335	222337	100	mRNA	217866	225837
CGI_10021786	scaffold347	222335	222337	100	mRNA	217866	225837
CGI_10021786	scaffold347	222336	222338	100	mRNA	217866	225837
CGI_10021786	scaffold347	222336	222338	100	mRNA	217866	225837
CGI_10021842	scaffold1094	672947	672949	-100	mRNA	672347	681488
CGI_10021945	scaffold1086	399467	399469	-100	mRNA	385000	413907
CGI_10021948	scaffold1086	483745	483747	-100	mRNA	467526	495412
CGI_10021960	scaffold1108	114173	114175	-100	mRNA	111668	118247
CGI_10021968	scaffold1108	243090	243092	100	mRNA	231754	246089
CGI_10022184	scaffold880	169591	169593	100	mRNA	160331	179223
CGI_10022235	scaffold854	63173	63175	100	mRNA	58918	67870
CGI_10022240	scaffold854	143643	143645	100	mRNA	139553	156523
CGI_10022310	scaffold6	314217	314219	-100	mRNA	292176	324328
CGI_10022483	scaffold1021	65344	65346	100	mRNA	61697	98005
CGI_10022501	scaffold1021	484587	484589	100	mRNA	476874	498131
CGI_10022703	scaffold364	565787	565789	100	mRNA	539796	598969
CGI_10022734	scaffold365	433878	433880	-100	mRNA	428149	434023
CGI_10022771	scaffold443	312701	312703	100	mRNA	301913	317743
CGI_10022832	scaffold896	82636	82638	-100	mRNA	79994	116374
CGI_10022854	scaffold896	491208	491210	100	mRNA	488061	495344
CGI_10022980	scaffold348	341827	341829	100	mRNA	339377	346452
CGI_10023025	scaffold1101	429441	429443	100	mRNA	427519	433029
CGI_10023236	scaffold408	405119	405121	-100	mRNA	398041	414352
CGI_10023240	scaffold408	448071	448073	-100	mRNA	447990	449820
CGI_10023240	scaffold408	448158	448160	-100	mRNA	447990	449820
CGI_10023286	scaffold695	432486	432488	-100	mRNA	427389	435356
CGI_10023427	scaffold625	635108	635110	100	mRNA	630275	636369
CGI_10023427	scaffold625	635111	635113	100	mRNA	630275	636369
CGI_10023442	scaffold625	834608	834610	-100	mRNA	813732	836236
CGI_10023492	scaffold1258	236457	236459	100	mRNA	227138	243984
CGI_10023512	scaffold1258	772673	772675	-100	mRNA	771870	789822
CGI_10023537	scaffold383	350174	350176	100	mRNA	346147	369692
CGI_10023551	scaffold383	677859	677861	-100	mRNA	663505	679636
CGI_10023563	scaffold20	110822	110824	100	mRNA	96944	140245
CGI_10023569	scaffold20	260402	260404	-100	mRNA	255946	279320
CGI_10023639	scaffold583	705040	705042	100	mRNA	699513	720247
CGI_10023669	scaffold54	238844	238846	100	mRNA	236741	244207
CGI_10023669	scaffold54	238845	238847	100	mRNA	236741	244207
CGI_10023684	scaffold54	465990	465992	100	mRNA	458821	492283
CGI_10023759	scaffold1307	434978	434980	100	mRNA	426520	439623
CGI_10023759	scaffold1307	434978	434980	100	mRNA	426520	439623
CGI_10023794	scaffold1189	55490	55492	-100	mRNA	53841	56755
CGI_10023847	scaffold406	432218	432220	-100	mRNA	402781	436007
CGI_10023907	scaffold48	563597	563599	100	mRNA	561849	585263
CGI_10024079	scaffold801	227026	227028	100	mRNA	219559	232015
CGI_10024143	scaffold485	113346	113348	100	mRNA	108071	115562
CGI_10024169	scaffold485	488245	488247	100	mRNA	483058	490355
CGI_10024210	scaffold392	258123	258125	100	mRNA	255380	263524
CGI_10024254	scaffold1219	184140	184142	-100	mRNA	183505	190496
CGI_10024362	scaffold1785	161615	161617	100	mRNA	161099	163393
CGI_10024415	scaffold784	191331	191333	-100	mRNA	178600	195281
CGI_10024516	scaffold1097	273389	273391	100	mRNA	265176	274437
CGI_10024637	scaffold79	579548	579550	-100	mRNA	571723	588134
CGI_10024760	scaffold70	188564	188566	100	mRNA	171032	212395
CGI_10024760	scaffold70	199391	199393	100	mRNA	171032	212395
CGI_10024801	scaffold70	905002	905004	-100	mRNA	891379	905203
CGI_10024836	scaffold492	443584	443586	-100	mRNA	440262	450143
CGI_10024919	scaffold146	690361	690363	-100	mRNA	671163	748128
CGI_10024919	scaffold146	693118	693120	-100	mRNA	671163	748128
CGI_10025079	scaffold107	1009657	1009659	100	mRNA	996510	1010951
CGI_10025081	scaffold107	1026788	1026790	-100	mRNA	1026222	1027896
CGI_10025169	scaffold1267	739106	739108	-100	mRNA	738355	760622
CGI_10025234	scaffold885	1026228	1026230	100	mRNA	1005329	1048267
CGI_10025273	scaffold82	830825	830827	100	mRNA	828796	842788
CGI_10025330	scaffold149	903350	903352	100	mRNA	897350	904187
CGI_10025432	scaffold1423	581894	581896	-100	mRNA	578376	592213
CGI_10025457	scaffold1188	111820	111822	100	mRNA	108512	115813
CGI_10025479	scaffold1188	465078	465080	100	mRNA	459213	467928
CGI_10025484	scaffold1188	544056	544058	-100	mRNA	524746	544144
CGI_10025541	scaffold370	420529	420531	-100	mRNA	412234	431055
CGI_10025557	scaffold370	652930	652932	100	mRNA	630608	656609
CGI_10025645	scaffold121	369487	369489	-100	mRNA	363883	377276
CGI_10025652	scaffold121	463839	463841	100	mRNA	457559	465286
CGI_10025721	scaffold354	512367	512369	100	mRNA	500565	523276
CGI_10025943	scaffold334	506323	506325	100	mRNA	502315	506735
CGI_10025955	scaffold334	629204	629206	100	mRNA	627021	650676
CGI_10025975	scaffold425	130684	130686	-100	mRNA	125655	140260
CGI_10026116	scaffold204	531365	531367	100	mRNA	515741	537407
CGI_10026128	scaffold204	733892	733894	-100	mRNA	730636	739345
CGI_10026155	scaffold1154	154046	154048	-100	mRNA	126524	188335
CGI_10026181	scaffold1154	648536	648538	100	mRNA	641731	648608
CGI_10026247	scaffold867	957762	957764	100	mRNA	953403	961880
CGI_10026294	scaffold1836	556733	556735	-100	mRNA	552352	568475
CGI_10026357	scaffold678	422180	422182	100	mRNA	406829	423063
CGI_10026358	scaffold678	422180	422182	100	mRNA	411281	428851
CGI_10026446	scaffold100	645217	645219	-100	mRNA	633050	652924
CGI_10026448	scaffold100	676764	676766	100	mRNA	671285	725122
CGI_10026497	scaffold156	346165	346167	-100	mRNA	344252	347529
CGI_10026535	scaffold156	957299	957301	100	mRNA	933214	963088
