"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"23264","NC_047559.1",3216408,3216410,"*",1.61209717721785e-06,8.32600219841425e-05,-76.4705882352941
"23265","NC_047559.1",3216411,3216413,"*",5.98256083516549e-06,0.000251009136983707,-80
"23281","NC_047559.1",3217950,3217952,"*",1.88078004008749e-06,9.49545068530216e-05,-78.5714285714286
"23815","NC_047559.1",3239898,3239900,"*",1.44327623613966e-30,3.20569450023774e-26,96.969696969697
"23855","NC_047559.1",3244959,3244961,"*",9.77028592253237e-07,5.46441410224746e-05,82.3529411764706
"24894","NC_047559.1",3304666,3304668,"*",1.15766840569232e-10,2.30560348680265e-08,90.9090909090909
"24968","NC_047559.1",3314755,3314757,"*",3.15785738171612e-10,5.55050698552311e-08,-87.304347826087
"27560","NC_047559.1",3590547,3590549,"*",0.000180598555211558,0.0042370452022108,92.8571428571429
"27627","NC_047559.1",3595157,3595159,"*",3.71569111196152e-12,1.10285187069265e-09,-100
"27628","NC_047559.1",3595214,3595216,"*",1.44782753478406e-06,7.62611002516224e-05,-90
"27630","NC_047559.1",3595274,3595276,"*",1.59941029733807e-11,4.04572933935477e-09,-93.3333333333333
"27631","NC_047559.1",3595302,3595304,"*",2.7694693942242e-07,1.88081744710108e-05,-80.2083333333333
"27728","NC_047559.1",3607948,3607950,"*",1.77411441244356e-13,7.34373701683018e-11,86.3636363636364
"27731","NC_047559.1",3608290,3608292,"*",3.97359999453955e-14,1.89803346200202e-11,-89.6551724137931
"27737","NC_047559.1",3608665,3608667,"*",3.51669081729176e-10,6.10751597409444e-08,-78.5714285714286
"27743","NC_047559.1",3610433,3610435,"*",1.36108127645529e-27,1.47469724818739e-23,-98.1481481481482
"27751","NC_047559.1",3611505,3611507,"*",0.00011907597046916,0.00300482752177518,90.9090909090909
"27759","NC_047559.1",3612105,3612107,"*",5.02694792243129e-15,2.95912685218607e-12,89.2857142857143
"27763","NC_047559.1",3613450,3613452,"*",3.77098754904759e-09,4.78436502556043e-07,-100
"27777","NC_047559.1",3614972,3614974,"*",3.42186238071336e-20,6.24688629012403e-17,-88.135593220339
"27780","NC_047559.1",3615240,3615242,"*",1.29768930328203e-08,1.38412644079724e-06,-90.9090909090909
"27782","NC_047559.1",3615657,3615659,"*",3.86679886930209e-17,3.56374984598184e-14,86.046511627907
"30456","NC_047559.1",3734205,3734207,"*",1.84284240011794e-05,0.00064115394643455,-100
"30646","NC_047559.1",3793749,3793751,"*",5.88685816637291e-10,9.58492701349992e-08,81.1688311688312
"30702","NC_047559.1",3799185,3799187,"*",1.73441930671378e-12,5.57437717987723e-10,-75.609756097561
"30706","NC_047559.1",3799229,3799231,"*",2.73524172171649e-13,1.07845724811187e-10,76.9230769230769
"30709","NC_047559.1",3799246,3799248,"*",2.01854483816706e-12,6.37833361771218e-10,85.2941176470588
"31208","NC_047559.1",3830409,3830411,"*",3.04043782304652e-05,0.000973385640252534,95
"31318","NC_047559.1",3841668,3841670,"*",7.68528968825105e-05,0.00209426146045826,76.6666666666667
"31489","NC_047559.1",3858222,3858224,"*",2.35567146170474e-18,2.84489541074876e-15,90.625
"31511","NC_047559.1",3859084,3859086,"*",1.03707938101358e-18,1.34575337540152e-15,96.551724137931
"31518","NC_047559.1",3859144,3859146,"*",3.86342553193153e-16,2.89008516324268e-13,96.2962962962963
"31640","NC_047559.1",3868652,3868654,"*",3.68259921472044e-08,3.37914702976583e-06,80
"31674","NC_047559.1",3870972,3870974,"*",0.000221141088014153,0.00500486505097992,-83.3333333333333
"31697","NC_047559.1",3872205,3872207,"*",7.47820104395686e-07,4.35529510434474e-05,-92.8571428571429
"31734","NC_047559.1",3874606,3874608,"*",2.25468136673823e-08,2.22310980538767e-06,-100
"31783","NC_047559.1",3883933,3883935,"*",1.61209717721784e-05,0.000574062439649911,-80
"31856","NC_047559.1",3891044,3891046,"*",3.22419435443569e-06,0.000149233305705848,-84.2105263157895
"31873","NC_047559.1",3892555,3892557,"*",3.23642323792503e-10,5.66953278933601e-08,-82.2068965517241
"32054","NC_047559.1",3912761,3912763,"*",1.19718559056404e-11,3.11704229291114e-09,-91.7508417508417
"32061","NC_047559.1",3913735,3913737,"*",1.51270948780937e-13,6.36548338704445e-11,-81.547619047619
"32063","NC_047559.1",3913895,3913897,"*",1.17962553866419e-14,6.40088059119851e-12,-78.0487804878049
"32064","NC_047559.1",3913926,3913928,"*",2.8646439907313e-16,2.20067013913201e-13,-77.5454545454545
"45895","NC_047559.1",4888130,4888132,"*",3.12948154610631e-09,4.08459787313527e-07,-84.3920145190563
"46049","NC_047559.1",4907314,4907316,"*",6.48747903571152e-09,7.64236554769192e-07,-100
"46913","NC_047559.1",4967968,4967970,"*",6.44838870887137e-07,3.85103219223271e-05,85.7142857142857
"46915","NC_047559.1",4968037,4968039,"*",4.50793729875751e-10,7.58632502355053e-08,95.6521739130435
"46943","NC_047559.1",4969916,4969918,"*",6.10729655275719e-11,1.31710255918105e-08,-80.9523809523809
"46947","NC_047559.1",4970273,4970275,"*",3.77276378636389e-18,4.35124549382952e-15,-85
"46950","NC_047559.1",4970528,4970530,"*",3.52025446984707e-20,6.41771760573305e-17,-96.078431372549
"47006","NC_047559.1",4974556,4974558,"*",6.91863016830624e-12,1.91371491719224e-09,88.8888888888889
"47257","NC_047559.1",4996161,4996163,"*",5.54100443901011e-12,1.573314689205e-09,87.8787878787879
"47258","NC_047559.1",4996185,4996187,"*",1.11691632128142e-11,2.93586850150969e-09,85.7142857142857
"47263","NC_047559.1",4996260,4996262,"*",9.98501748126937e-08,7.9093991238555e-06,-100
"47284","NC_047559.1",4997882,4997884,"*",1.29496787860743e-06,6.92955092282439e-05,79.4117647058823
"47304","NC_047559.1",4998680,4998682,"*",1.84035937556361e-07,1.33329658705104e-05,-96.6666666666667
"49631","NC_047559.1",5138213,5138215,"*",3.74449491903096e-12,1.10991792346565e-09,-96.1538461538462
"49635","NC_047559.1",5138457,5138459,"*",1.85243747064699e-10,3.4767906979023e-08,-88.8888888888889
"49975","NC_047559.1",5185302,5185304,"*",0.000140726146918097,0.00345266901757157,-80
"50779","NC_047559.1",5228356,5228358,"*",1.83555843806214e-05,0.000639262266070412,-88.8888888888889
"50805","NC_047559.1",5230606,5230608,"*",2.32689116450572e-08,2.28349582640836e-06,-80
"50839","NC_047559.1",5234280,5234282,"*",0.000125495564872651,0.00313956589362614,-75.8454106280193
"50858","NC_047559.1",5237752,5237754,"*",0.000318981875286265,0.00678134603851244,77.7777777777778
"50860","NC_047559.1",5237916,5237918,"*",6.07775912988467e-10,9.85361497477914e-08,87.8787878787879
"51193","NC_047559.1",5320371,5320373,"*",7.20558586786762e-07,4.2268181737751e-05,80.9523809523809
"51328","NC_047559.1",5343434,5343436,"*",7.68528968825105e-05,0.00209426146045826,-76.6666666666667
"51405","NC_047559.1",5350015,5350017,"*",6.93952194379766e-07,4.09770942302825e-05,-80.3921568627451
"51432","NC_047559.1",5352383,5352385,"*",1.83593563654546e-12,5.85616005254379e-10,-80.6451612903226
"51450","NC_047559.1",5353348,5353350,"*",1.36632211572505e-15,9.12484061864468e-13,87.9710144927536
"51467","NC_047559.1",5354258,5354260,"*",1.18731098483968e-17,1.2166847115857e-14,-91.4285714285714
"51486","NC_047559.1",5354881,5354883,"*",1.1555455720831e-22,3.70629489303997e-19,-93.75
"51988","NC_047559.1",5402041,5402043,"*",1.32306633854621e-05,0.000485734461788275,-100
"52008","NC_047559.1",5408715,5408717,"*",6.21428533698985e-07,3.73365332240074e-05,96.2264150943396
"52043","NC_047559.1",5412278,5412280,"*",6.81842419615424e-27,6.28839901613337e-23,96.031746031746
"52045","NC_047559.1",5412357,5412359,"*",2.01193764665989e-23,7.78303910305438e-20,-98.4615384615385
"52046","NC_047559.1",5412374,5412376,"*",9.34552978732655e-21,1.94147224776249e-17,-93.5666495110654
"52068","NC_047559.1",5414147,5414149,"*",1.21825827505544e-13,5.23554052288167e-11,-80.3921568627451
"52132","NC_047559.1",5420428,5420430,"*",5.05553802284651e-17,4.55074909016751e-14,-85.3658536585366
"52168","NC_047559.1",5422304,5422306,"*",3.68819132116567e-20,6.66346923112342e-17,96.969696969697
"52238","NC_047559.1",5428973,5428975,"*",1.35442130995164e-10,2.64294904625151e-08,75.4716981132076
"52242","NC_047559.1",5429245,5429247,"*",1.28235771491944e-13,5.48976798078847e-11,83.3333333333333
"52261","NC_047559.1",5430962,5430964,"*",1.39334917575672e-24,7.08732902816102e-21,100
"52276","NC_047559.1",5432714,5432716,"*",1.61209717721784e-05,0.000574062439649911,78.9473684210526
"52301","NC_047559.1",5435087,5435089,"*",4.16250123758556e-16,3.09816092278842e-13,-75.4098360655738
"52332","NC_047559.1",5437295,5437297,"*",1.6208105240885e-14,8.51236267194997e-12,-77.4193548387097
"52365","NC_047559.1",5442572,5442574,"*",2.01565364790391e-11,4.96159805911817e-09,-88
"52368","NC_047559.1",5443542,5443544,"*",4.54291169488249e-06,0.000199155257625219,-83.7837837837838
"52412","NC_047559.1",5448907,5448909,"*",5.24248250656488e-16,3.82299320328291e-13,96.7741935483871
"55604","NC_047559.1",5900039,5900041,"*",3.31445467427112e-26,2.53128225507179e-22,94.2307692307692
"56008","NC_047559.1",5931316,5931318,"*",1.22370562537476e-05,0.000455124095286344,-90
"56012","NC_047559.1",5932059,5932061,"*",7.2055858678676e-07,4.2268181737751e-05,-78.9473684210526
"56395","NC_047559.1",5974370,5974372,"*",6.20592497169131e-11,1.33610255137927e-08,-82.1428571428571
"56435","NC_047559.1",5980262,5980264,"*",5.75748991863513e-08,4.94468174737648e-06,92.3076923076923
"56438","NC_047559.1",5980653,5980655,"*",5.38677009265244e-05,0.00156304002787892,-100
"57996","NC_047559.1",6235259,6235261,"*",4.992210653717e-08,4.38270637177212e-06,81.8181818181818
"58234","NC_047559.1",6316556,6316558,"*",4.43326723734908e-06,0.000194993232036915,-82.1428571428572
"58251","NC_047559.1",6318737,6318739,"*",6.77080814431495e-05,0.00188986433455206,-76.1904761904762
"58355","NC_047559.1",6327898,6327900,"*",5.45072660301861e-24,2.41731832608765e-20,100
"58474","NC_047559.1",6334343,6334345,"*",2.69603564070632e-13,1.06615328611572e-10,-87.2983870967742
"58972","NC_047559.1",6364654,6364656,"*",1.05485732790926e-06,5.82032671180352e-05,78.2608695652174
"58975","NC_047559.1",6366012,6366014,"*",2.06295201212603e-07,1.46684940054431e-05,92.8571428571429
"59127","NC_047559.1",6377459,6377461,"*",1.68053250769858e-07,1.23295546928879e-05,-84.8571428571429
"60116","NC_047559.1",6435921,6435923,"*",2.23826155077683e-12,6.99630104681896e-10,-100
"61074","NC_047559.1",6513618,6513620,"*",1.18827801760529e-08,1.28288010922822e-06,-90.4761904761905
"61226","NC_047559.1",6531504,6531506,"*",1.21627121313028e-19,1.95760025410823e-16,-91.4285714285714
"61355","NC_047559.1",6538975,6538977,"*",1.00300796868623e-08,1.11149395603656e-06,81.7857142857143
"61361","NC_047559.1",6539527,6539529,"*",1.16035649022566e-11,3.03092299791105e-09,93.3333333333333
"61362","NC_047559.1",6539564,6539566,"*",6.72213003079429e-07,3.98931592837481e-05,84.6153846153846
"61363","NC_047559.1",6539611,6539613,"*",1.18102357305337e-08,1.27758382829319e-06,100
"61825","NC_047559.1",6584982,6584984,"*",6.80981415113126e-13,2.44155560808684e-10,-96.969696969697
"61924","NC_047559.1",6593976,6593978,"*",1.66759521370731e-16,1.34200529407475e-13,83.9285714285714
"61925","NC_047559.1",6593978,6593980,"*",6.42493394025769e-18,7.04429646153902e-15,86.7924528301887
"61957","NC_047559.1",6596430,6596432,"*",2.94739547504057e-08,2.79507385436032e-06,-88
"61998","NC_047559.1",6601484,6601486,"*",3.15043827443226e-05,0.0010031675873886,-76.9230769230769
"62010","NC_047559.1",6601946,6601948,"*",2.09401639476582e-15,1.33683409998873e-12,-100
"62116","NC_047559.1",6614264,6614266,"*",4.17614170421795e-20,7.48545450886848e-17,-96.4285714285714
"62123","NC_047559.1",6615055,6615057,"*",1.0825088224469e-05,0.000410620030031929,-100
"62124","NC_047559.1",6615145,6615147,"*",2.24346031318706e-07,1.5746101315886e-05,-100
"62126","NC_047559.1",6615536,6615538,"*",5.22618219725424e-07,3.21803681594691e-05,-80.6451612903226
"62127","NC_047559.1",6615539,6615541,"*",2.02514189719366e-06,0.000100920031120676,-76.8817204301075
"62131","NC_047559.1",6615721,6615723,"*",1.93590387313901e-09,2.68840591744603e-07,-84.6153846153846
"62138","NC_047559.1",6616394,6616396,"*",3.82755778619773e-10,6.56569276161808e-08,-96.6666666666667
"62145","NC_047559.1",6616473,6616475,"*",2.12654583524177e-05,0.000722622525466589,-81.4814814814815
"62146","NC_047559.1",6616508,6616510,"*",2.21328172698139e-16,1.74325235807732e-13,-93.3333333333333
"62181","NC_047559.1",6621421,6621423,"*",1.43748986413686e-19,2.27113853311041e-16,-96.875
"62184","NC_047559.1",6621649,6621651,"*",1.95997273859023e-11,4.83749363761514e-09,100
"62187","NC_047559.1",6621879,6621881,"*",1.60361405884654e-11,4.05366985216453e-09,100
"62955","NC_047559.1",6666453,6666455,"*",1.13169335010028e-09,1.68568044285269e-07,94.7368421052632
"65921","NC_047559.1",6929797,6929799,"*",7.68846346057738e-06,0.000309212357255604,-90.9090909090909
"65929","NC_047559.1",6930371,6930373,"*",7.64508633597836e-10,1.20103827778976e-07,-83.6538461538462
"65969","NC_047559.1",6936424,6936426,"*",1.05210552618428e-05,0.00040139522755569,82.3529411764706
"65979","NC_047559.1",6937254,6937256,"*",9.41324044885559e-07,5.29125870757534e-05,85.7142857142857
"66961","NC_047559.1",7041736,7041738,"*",2.01037352740139e-05,0.000689593068465653,90
"67021","NC_047559.1",7047335,7047337,"*",1.44676038026315e-24,7.28945152511565e-21,-95.9183673469388
"67244","NC_047559.1",7063750,7063752,"*",9.40069851326259e-10,1.4399004909115e-07,-91.304347826087
"67293","NC_047559.1",7071341,7071343,"*",3.0592640634369e-07,2.04756128145798e-05,-100
"67295","NC_047559.1",7071390,7071392,"*",6.20592497169132e-11,1.33610255137927e-08,-82.1428571428571
"67296","NC_047559.1",7071416,7071418,"*",2.94678298750774e-14,1.45233026676348e-11,-95.6521739130435
"67298","NC_047559.1",7072367,7072369,"*",5.44158458943243e-07,3.33120110529493e-05,-88.3720930232558
"67300","NC_047559.1",7072434,7072436,"*",6.36391856618701e-18,6.98027057365657e-15,-92.5
"68349","NC_047559.1",7137889,7137891,"*",1.9219493478843e-10,3.59687109370697e-08,88
"68354","NC_047559.1",7138119,7138121,"*",7.59430452832148e-37,6.34718329207206e-32,-100
"68356","NC_047559.1",7138152,7138154,"*",1.38892683986588e-17,1.40279399269561e-14,-84.7826086956522
"68358","NC_047559.1",7138512,7138514,"*",3.0692722009466e-31,7.94240627208073e-27,-97.2972972972973
"68378","NC_047559.1",7141832,7141834,"*",1.1702798080507e-07,9.04195414727753e-06,88.8888888888889
"68465","NC_047559.1",7146972,7146974,"*",8.29774267892529e-21,1.7455699831221e-17,-94.4444444444444
"69471","NC_047559.1",7191524,7191526,"*",6.41068791776956e-11,1.3735300716031e-08,94.1176470588235
"69497","NC_047559.1",7197429,7197431,"*",3.39011780659378e-05,0.00106532147033436,76.9230769230769
"71599","NC_047559.1",7351392,7351394,"*",2.66659296729585e-18,3.1743627415478e-15,80.9523809523809
"78814","NC_047559.1",8017435,8017437,"*",9.86303016691816e-10,1.50142255583311e-07,85.7142857142857
"79345","NC_047559.1",8072913,8072915,"*",8.66412388180034e-14,3.84945909069446e-11,-100
"79432","NC_047559.1",8079515,8079517,"*",2.93108577675973e-07,1.97501353870492e-05,85.7142857142857
"79612","NC_047559.1",8095936,8095938,"*",9.71876598336711e-14,4.27456984816781e-11,-89.4736842105263
"80876","NC_047559.1",8165505,8165507,"*",9.42681809391142e-13,3.251682485121e-10,77.7922077922078
"81488","NC_047559.1",8215550,8215552,"*",8.33836086663603e-12,2.25974919071835e-09,-78.3783783783784
"82001","NC_047559.1",8259773,8259775,"*",3.33166749958354e-05,0.00105079439098944,80
"82032","NC_047559.1",8265737,8265739,"*",8.23673588488462e-14,3.67796403935447e-11,76.1593016912166
"82036","NC_047559.1",8265938,8265940,"*",1.10445945750167e-06,6.05153414291469e-05,-75.7142857142857
"82058","NC_047559.1",8269426,8269428,"*",9.24577583616486e-07,5.21020126571675e-05,-100
"82091","NC_047559.1",8274555,8274557,"*",1.52444393538951e-12,4.98610082648882e-10,-92.8571428571429
"82112","NC_047559.1",8276342,8276344,"*",3.83343434499976e-21,8.75530118863182e-18,88.8108819657745
"82114","NC_047559.1",8276391,8276393,"*",3.31088931194672e-31,8.48526167204996e-27,92.7272727272727
"82221","NC_047559.1",8297293,8297295,"*",8.37812340136176e-21,1.76108945444147e-17,-82.3586744639376
"82277","NC_047559.1",8309666,8309668,"*",4.16059912627418e-05,0.00126326488607994,80
"87324","NC_047559.1",8699968,8699970,"*",3.80289590523184e-07,2.4609806294199e-05,100
"87787","NC_047559.1",8733719,8733721,"*",1.85596633466151e-12,5.91015068179584e-10,-85.1851851851852
"89794","NC_047559.1",8865260,8865262,"*",2.62345074788723e-10,4.72747559392929e-08,-90.9090909090909
"89802","NC_047559.1",8867969,8867971,"*",1.8537097366104e-06,9.3813494505115e-05,86.4253393665158
"96172","NC_047559.1",9301392,9301394,"*",2.24346031318706e-07,1.5746101315886e-05,-100
"96243","NC_047559.1",9307614,9307616,"*",4.44801471759108e-08,3.98062889623043e-06,100
"96261","NC_047559.1",9310915,9310917,"*",1.0389025706358e-13,4.54089351894237e-11,88
"96265","NC_047559.1",9311627,9311629,"*",7.29849457766361e-16,5.15039125712001e-13,-85.8585858585859
"96329","NC_047559.1",9319245,9319247,"*",6.89776627819503e-11,1.46260520403389e-08,-78.125
"96347","NC_047559.1",9321248,9321250,"*",5.1294001093295e-06,0.000220634813507254,-80.9523809523809
"96351","NC_047559.1",9321366,9321368,"*",1.15841331158505e-11,3.02703390176893e-09,-82.1428571428571
"96354","NC_047559.1",9321400,9321402,"*",2.19793176080735e-10,4.05752388031701e-08,-82.8571428571429
"96359","NC_047559.1",9321630,9321632,"*",1.4198532319484e-16,1.16586658761038e-13,-85.1190476190476
"96360","NC_047559.1",9321717,9321719,"*",1.50244326241782e-14,7.96288350416867e-12,-92.3076923076923
"96809","NC_047559.1",9339973,9339975,"*",9.4006985132626e-10,1.4399004909115e-07,-90.9090909090909
"97139","NC_047559.1",9371394,9371396,"*",3.39177202358514e-07,2.23574940299198e-05,-76.1904761904762
"97146","NC_047559.1",9371990,9371992,"*",9.98501748126939e-08,7.9093991238555e-06,100
"97447","NC_047559.1",9395693,9395695,"*",1.96493031669372e-08,1.97392697498998e-06,91.304347826087
"98205","NC_047559.1",9457169,9457171,"*",2.20958149984349e-13,8.93808405950352e-11,92.5974025974026
"98207","NC_047559.1",9457201,9457203,"*",2.32749520221855e-13,9.35683957047169e-11,92.5353925353925
"98208","NC_047559.1",9457204,9457206,"*",1.51495883542673e-15,1.00146142645877e-12,91.6666666666667
"98209","NC_047559.1",9457212,9457214,"*",6.88617652466692e-17,6.03156644382302e-14,95.8333333333333
"99013","NC_047559.1",9523443,9523445,"*",1.95997273859023e-11,4.83749363761514e-09,100
"99022","NC_047559.1",9525215,9525217,"*",2.56571080197506e-15,1.60566144700402e-12,-95.6521739130435
"99030","NC_047559.1",9527258,9527260,"*",3.50771619154932e-15,2.13016273977004e-12,-90.5555555555556
"99049","NC_047559.1",9530150,9530152,"*",2.07189185912863e-15,1.32620383791748e-12,91.1764705882353
"99153","NC_047559.1",9537080,9537082,"*",6.6485708937791e-08,5.59261345713496e-06,85.7843137254902
"99161","NC_047559.1",9537680,9537682,"*",8.81067926722916e-22,2.3136479000549e-18,100
"99179","NC_047559.1",9539826,9539828,"*",2.98302698997236e-22,8.70843916911907e-19,95.3488372093023
"99191","NC_047559.1",9541702,9541704,"*",2.62345074788725e-10,4.72747559392929e-08,90.4761904761905
"99326","NC_047559.1",9548082,9548084,"*",3.18522057652493e-05,0.00101267027242222,84.2105263157895
"99331","NC_047559.1",9548610,9548612,"*",0.000336519046978059,0.00708287884097221,80
"99333","NC_047559.1",9548686,9548688,"*",1.95997273859023e-11,4.83749363761514e-09,100
"99337","NC_047559.1",9549385,9549387,"*",8.59670152205233e-11,1.7714109806516e-08,76.1904761904762
"99344","NC_047559.1",9550456,9550458,"*",4.99750124937532e-05,0.0014699803406825,76.2626262626263
"99351","NC_047559.1",9551763,9551765,"*",2.01911428186836e-05,0.000691834495315356,-85.7142857142857
"99392","NC_047559.1",9555130,9555132,"*",1.21555182597693e-09,1.79107115026114e-07,88.8888888888889
"99936","NC_047559.1",9596740,9596742,"*",1.28743416331503e-10,2.52722053786613e-08,-91.304347826087
"99937","NC_047559.1",9596752,9596754,"*",3.55005879434154e-13,1.36302823907553e-10,-89.2773892773893
"99938","NC_047559.1",9596755,9596757,"*",4.92452465128983e-13,1.82731057090084e-10,-89.9038461538462
"99939","NC_047559.1",9596796,9596798,"*",1.08335841602583e-13,4.7212674387698e-11,-83.3333333333333
"99942","NC_047559.1",9596854,9596856,"*",3.28268635281945e-17,3.10046117604456e-14,-84.4456701599559
"99944","NC_047559.1",9596861,9596863,"*",2.32747810641425e-18,2.81339640315432e-15,-84.6683046683047
"99945","NC_047559.1",9596897,9596899,"*",2.5366799810534e-20,4.75801186692099e-17,-88.1481481481482
"99947","NC_047559.1",9596969,9596971,"*",3.17219783409455e-15,1.9445747673927e-12,-80.5458768873403
