"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"682183","NC_047560.1",18319016,18319018,"*",4.67726144608703e-13,6.00945696439354e-10,60.1206636500754
"699559","NC_047560.1",20519101,20519103,"*",9.72077012848822e-13,1.15667491994326e-09,68.4210526315789
"707179","NC_047560.1",21537217,21537219,"*",9.30714242848325e-14,1.41402746422811e-10,-50.7042253521127
"707180","NC_047560.1",21537247,21537249,"*",1.15781767243518e-14,2.14051452270713e-11,-57.1428571428571
"709286","NC_047560.1",22227389,22227391,"*",1.56228073959361e-15,3.44256727960662e-12,-51.9444444444444
"709289","NC_047560.1",22227521,22227523,"*",7.19586121776151e-20,3.91943980326013e-16,58.7662337662338
"712584","NC_047560.1",22806263,22806265,"*",3.5029129836943e-11,2.8299970104968e-08,-54.1062801932367
"717321","NC_047560.1",23873074,23873076,"*",1.23430564901477e-08,4.90533389852044e-06,60.9756097560976
"720318","NC_047560.1",24873260,24873262,"*",2.7423958440163e-06,0.000503939645233014,-54.0898345153664
"774943","NC_047560.1",37256697,37256699,"*",3.11189151912825e-13,4.15318682174741e-10,-55.3846153846154
"776515","NC_047560.1",38292492,38292494,"*",1.1100859526356e-09,5.93706257487774e-07,-60.2941176470588
"813027","NC_047560.1",48674436,48674438,"*",2.31908084053664e-17,7.44719783640684e-14,72.0809007506255
"815547","NC_047560.1",49679916,49679918,"*",6.97338574849953e-17,2.04489059268435e-13,-65.6862745098039
"815548","NC_047560.1",49679921,49679923,"*",2.54281623385945e-16,6.6318120651917e-13,-63.5416666666667
"815549","NC_047560.1",49679924,49679926,"*",2.68158483829212e-15,5.65300577994717e-12,-58.9473684210526
"816125","NC_047560.1",50062255,50062257,"*",7.75911843051561e-24,8.75304190773126e-20,78.7419814682822
"816150","NC_047560.1",50069166,50069168,"*",8.65026033970777e-07,0.000189126114036236,-64.7745571658615
"817310","NC_047560.1",50343244,50343246,"*",8.64671037729159e-10,4.77578359570949e-07,57.9428826416778
"817659","NC_047560.1",50369638,50369640,"*",1.3081297748941e-22,1.19082404105184e-18,64.1386554621849
"818961","NC_047560.1",50479520,50479522,"*",3.62947321459483e-19,1.66942126500377e-15,-74.3429612282071
"819551","NC_047560.1",50578537,50578539,"*",4.32717887465946e-20,2.45662311977848e-16,70.9090909090909
"828452","NC_047560.1",51262540,51262542,"*",3.52618962888461e-28,7.85845457162632e-24,-57.1898064847795
"828506","NC_047560.1",51264310,51264312,"*",3.78326603854084e-05,0.00448570070235888,-63.9285714285714
"828765","NC_047560.1",51286421,51286423,"*",8.42596161190916e-27,1.53141041380391e-22,-81
"830812","NC_047560.1",51414503,51414505,"*",1.88028949736636e-08,7.07960656201775e-06,-62.1936274509804
"831678","NC_047560.1",51461161,51461163,"*",3.83988861323359e-14,6.36258516184168e-11,67.4089068825911
"831717","NC_047560.1",51464809,51464811,"*",3.03484295844177e-05,0.00373917189163078,55.6962025316456
"831748","NC_047560.1",51467349,51467351,"*",4.69627260905164e-05,0.0053506680548138,68.75
"831786","NC_047560.1",51470359,51470361,"*",3.51145118730994e-09,1.62916528694909e-06,52.7272727272727
"831792","NC_047560.1",51473384,51473386,"*",2.21472590132359e-18,8.72287424525969e-15,-61.4672364672365
"838591","NC_047560.1",52106152,52106154,"*",2.35080341369088e-21,1.69490085826469e-17,-50.5494505494505
"839071","NC_047560.1",52228315,52228317,"*",1.26653832894018e-13,1.8570120795922e-10,-69.1176470588235
"842767","NC_047560.1",52650818,52650820,"*",4.8786053913679e-06,0.000816878437651796,-63.55642530985
"843212","NC_047560.1",52688452,52688454,"*",3.46990309269053e-08,1.20394833438151e-05,-55.8162267839687
"843267","NC_047560.1",52694509,52694511,"*",5.79138413718733e-06,0.000943722701167572,-51.2505843852267
"845548","NC_047560.1",53266905,53266907,"*",1.08723646672272e-06,0.000229902255243337,50.0793650793651
"845614","NC_047560.1",53278153,53278155,"*",2.72471454607997e-05,0.00342199009036424,61.5654913364837
"845623","NC_047560.1",53278419,53278421,"*",1.73232567907193e-12,1.94375938250071e-09,58.3312913501593
"845890","NC_047560.1",53311926,53311928,"*",4.60410150116455e-12,4.65692391981137e-09,-53.1914893617021
"846309","NC_047560.1",53356731,53356733,"*",3.98662491529698e-06,0.000687266704827032,-54.9748354626403
"846700","NC_047560.1",53399330,53399332,"*",5.65490105980206e-05,0.00623023729100488,67.8876404494382
"853747","NC_047560.1",54501627,54501629,"*",4.07628797973349e-05,0.00476555263617428,-58.2389477530142
"858214","NC_047560.1",55668229,55668231,"*",4.10599171367476e-26,6.67462398123658e-22,55.8036945133719
"858379","NC_047560.1",55681187,55681189,"*",5.9069400800058e-06,0.000959208395827693,-52.4083546462063
"860586","NC_047560.1",55851535,55851537,"*",6.16831618198131e-05,0.00669554627653025,-60.6760263490585
"907064","NC_047560.1",65495205,65495207,"*",3.40350368792015e-08,1.18404927346492e-05,55.9672131147541
"907103","NC_047560.1",65499845,65499847,"*",1.97350925169684e-17,6.4241804272308e-14,-56.7164179104478
"924118","NC_047560.1",68488679,68488681,"*",6.95252229068349e-05,0.00737787170540881,-64.006106870229
"924212","NC_047560.1",68544825,68544827,"*",1.62216602067962e-10,1.09802416355765e-07,50.7664793050588
"927516","NC_047560.1",69076432,69076434,"*",3.14435623732077e-10,1.96992592890126e-07,-53.3763945977686
"933811","NC_047560.1",70635522,70635524,"*",6.84061149813714e-23,6.63079763397139e-19,-51.123595505618
"942591","NC_047560.1",72585438,72585440,"*",5.45453332312457e-06,0.000897802213116203,52.1355285134813
"950300","NC_047561.1",687407,687409,"*",1.48162598722164e-05,0.00206534806951559,52.6541764246682
"950315","NC_047561.1",688229,688231,"*",3.87580371642419e-10,2.36560162627491e-07,72.6478358057305
"950316","NC_047561.1",688237,688239,"*",7.30217966208632e-09,3.10195802852273e-06,68.2735543239569
"950320","NC_047561.1",688515,688517,"*",2.43860975467836e-14,4.22113994012505e-11,51.25
"951871","NC_047561.1",861570,861572,"*",2.00309912997497e-05,0.00265401877327456,55.7416267942584
"964046","NC_047561.1",2471000,2471002,"*",2.0603797403582e-07,5.57526602824229e-05,65.8929836995039
"964129","NC_047561.1",2480996,2480998,"*",4.55472859915306e-27,8.60691160115959e-23,-86.798418972332
"964130","NC_047561.1",2481013,2481015,"*",4.33158592058862e-16,1.07404705274364e-12,-59.2344497607655
"964386","NC_047561.1",2522962,2522964,"*",1.10632158941159e-17,3.7998025351119e-14,-60.439956725568
"970617","NC_047561.1",3223414,3223416,"*",5.91517004392059e-08,1.91870868972635e-05,-54.9426138467234
"980051","NC_047561.1",3769831,3769833,"*",1.62709669883635e-10,1.10093457366474e-07,-70.1475409836066
"999351","NC_047561.1",5273876,5273878,"*",5.68932335141567e-05,0.00626197996654487,57.1055381400209
"1000118","NC_047561.1",5343756,5343758,"*",2.61757903934422e-06,0.000484250483199819,66.6666666666667
"1001309","NC_047561.1",5403895,5403897,"*",8.24115244101647e-12,7.82464355447475e-09,-57.7777777777778
"1001650","NC_047561.1",5441871,5441873,"*",5.8691533861834e-11,4.47441506092429e-08,54.1244788564622
"1001748","NC_047561.1",5447721,5447723,"*",2.58785636206026e-18,1.00413666519711e-14,-57.4074074074074
"1006699","NC_047561.1",6117744,6117746,"*",3.29921740849662e-33,1.44261273533528e-28,-78.2608695652174
"1008121","NC_047561.1",6248768,6248770,"*",6.15279747756134e-18,2.20438279112956e-14,55.2054154995332
"1008227","NC_047561.1",6259578,6259580,"*",2.93757558527848e-05,0.00364256608682036,-67.8778601353529
"1011734","NC_047561.1",6499188,6499190,"*",9.10044391922687e-08,2.76642728452491e-05,55.7017543859649
"1014884","NC_047561.1",6784076,6784078,"*",2.58004880581024e-17,8.21363454562678e-14,-50.8918694690266
"1018431","NC_047561.1",7063488,7063490,"*",7.14796111748069e-14,1.11453945642166e-10,-51.2820512820513
"1022474","NC_047561.1",7317238,7317240,"*",2.00053200912835e-11,1.72059304953865e-08,51.2820512820513
"1023190","NC_047561.1",7352120,7352122,"*",3.39386298709631e-14,5.69200331668495e-11,73.4152900499424
"1026279","NC_047561.1",7636454,7636456,"*",8.88321871121582e-05,0.00901947002197539,-58.4888438133874
"1027131","NC_047561.1",7710704,7710706,"*",5.97983530760517e-06,0.000969631801679207,-54.0890751086282
"1027135","NC_047561.1",7710962,7710964,"*",3.34054397200665e-09,1.56107943725031e-06,-55.7969303423849
"1028864","NC_047561.1",7843128,7843130,"*",2.13767733152809e-35,1.39867487172262e-30,65.9029317565903
"1032125","NC_047561.1",8173255,8173257,"*",6.10850667385233e-07,0.000140762483042414,55.8042852574352
"1043595","NC_047561.1",9067752,9067754,"*",4.00464245842725e-05,0.00469647782739877,52.077807250221
"1048390","NC_047561.1",9490575,9490577,"*",3.62164930645137e-05,0.0043298754620194,-53.0612244897959
"1048435","NC_047561.1",9496842,9496844,"*",4.91948439412542e-06,0.000822302818407038,-50.049850448654
"1065340","NC_047561.1",11039871,11039873,"*",1.18835929988922e-09,6.30160569484485e-07,50.9803921568627
"1065495","NC_047561.1",11056576,11056578,"*",2.21599465831063e-05,0.00288454715466943,51.9417475728155
"1066011","NC_047561.1",11109549,11109551,"*",3.29183588530548e-07,8.31878265710546e-05,56
"1069988","NC_047561.1",11753175,11753177,"*",3.62153316082147e-21,2.53090157521327e-17,51.3761467889908
"1071085","NC_047561.1",11872158,11872160,"*",7.36681605285038e-05,0.0077390634929022,-58.9920948616601
"1077194","NC_047561.1",12309861,12309863,"*",2.32919540230944e-05,0.00300410897278228,58.9359504132231
"1078405","NC_047561.1",12396867,12396869,"*",3.84031902610537e-19,1.7556034469401e-15,-56.578947368421
"1079265","NC_047561.1",12468243,12468245,"*",1.78657049458365e-08,6.76522829933263e-06,-60.737812911726
"1079807","NC_047561.1",12531033,12531035,"*",5.0871888737552e-13,6.47731462862969e-10,-52.9411764705882
"1079841","NC_047561.1",12537030,12537032,"*",1.29814832408931e-11,1.17013804143501e-08,-64.1467065868264
"1084813","NC_047561.1",12879484,12879486,"*",5.22447183608627e-05,0.00584022008995772,-55.0742457202308
"1085817","NC_047561.1",12946567,12946569,"*",4.22591686293593e-26,6.82716731385448e-22,-70.6521739130435
"1089101","NC_047561.1",13247538,13247540,"*",6.53058749114174e-20,3.59070652880436e-16,-54.5886318369848
"1090948","NC_047561.1",13351060,13351062,"*",3.40052252688676e-11,2.755356170568e-08,56.1435248002412
"1104136","NC_047561.1",14345344,14345346,"*",2.88101767726749e-16,7.40683648144758e-13,-54.1690462592804
"1109142","NC_047561.1",14648611,14648613,"*",3.72336741129293e-13,4.88091439430448e-10,-56.9765840220386
"1109153","NC_047561.1",14649132,14649134,"*",6.80548261000446e-22,5.48881811172223e-18,-54.4444444444444
"1137715","NC_047561.1",17486272,17486274,"*",4.15697712091516e-06,0.000712270968675559,-61.4266304347826
"1140754","NC_047561.1",17751068,17751070,"*",6.98418144792521e-15,1.35700838119017e-11,-53.7037037037037
"1146320","NC_047561.1",18505778,18505780,"*",1.48446295496779e-06,0.000300020531540554,50.1424501424501
"1149767","NC_047561.1",18848989,18848991,"*",3.22267688176826e-11,2.62670360424156e-08,-50.931364322873
"1150737","NC_047561.1",18903106,18903108,"*",4.75744985645191e-05,0.0054078925611443,54.2857142857143
"1152333","NC_047561.1",19025054,19025056,"*",3.06141115093478e-13,4.09207499356345e-10,-58.2278481012658
"1156867","NC_047561.1",19543264,19543266,"*",2.84311608390155e-07,7.33280513744154e-05,-57.4123989218329
"1156868","NC_047561.1",19543269,19543271,"*",2.48620689087381e-10,1.60031141649859e-07,-62.5
"1159289","NC_047561.1",19897966,19897968,"*",2.10246787653001e-19,1.03222163878811e-15,-56.8181818181818
