"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"910067","scaffold1125",48052,48051,"+",1.92296598273176e-07,0.000383769671062854,100
"915183","scaffold1125",287733,287732,"+",3.30465553262125e-08,0.000102348881851061,100
"915184","scaffold1125",287781,287780,"+",2.6052657631605e-07,0.000476371105954544,100
"917002","scaffold1127",45027,45026,"+",9.53235953026983e-19,1.27697901714358e-13,100
"1027408","scaffold1154",156311,156310,"+",4.44801471759108e-08,0.000128991120127975,100
"1039670","scaffold1154",648539,648538,"+",1.76765041361606e-09,1.06095349020214e-05,100
"1071062","scaffold1160",55397,55396,"+",1.29430402683869e-07,0.000287119447971822,100
"1155072","scaffold1179",184429,184428,"+",9.64172952881484e-10,6.6649291766673e-06,100
"1163817","scaffold1179",523878,523877,"+",1.29430402683869e-07,0.000287119447971822,100
"1207869","scaffold1188",111823,111822,"+",1.03544322147095e-07,0.000242819423249498,100
"1212938","scaffold1188",465081,465080,"+",4.00617913069118e-07,0.000660176468505552,100
"1253762","scaffold1195",96868,96867,"+",2.89039979720955e-08,9.28055252713305e-05,100
"1260136","scaffold1199",128934,128933,"+",5.16697813210846e-09,2.42580725080025e-05,100
"1310595","scaffold121",463842,463841,"+",1.1062728123291e-15,6.58662697121186e-11,100
"1312888","scaffold121",576396,576395,"+",4.5043523304393e-07,0.000721571829612151,100
"1339180","scaffold1213",85275,85274,"+",4.98546736263789e-08,0.000139577553633372,100
"1363239","scaffold1213",1083178,1083177,"+",2.1336405775765e-07,0.000411756869851653,100
"1363243","scaffold1213",1083209,1083208,"+",1.44782753478406e-07,0.000312970287786169,100
"1459742","scaffold123",265689,265688,"+",4.53728448414814e-10,3.67143292270357e-06,100
"1484930","scaffold1237",135812,135811,"+",9.98501748126939e-08,0.000236988835033379,100
"1484932","scaffold1237",135816,135815,"+",2.1336405775765e-07,0.000411756869851653,100
"1487688","scaffold1241",17051,17050,"+",3.0592640634369e-07,0.000538753454185578,100
"1493132","scaffold1241",259573,259572,"+",1.29430402683869e-07,0.000287119447971822,100
"1497271","scaffold1242",4424,4423,"+",7.66994978867368e-08,0.000192694945010162,100
"1523652","scaffold1249",210766,210765,"+",3.28712133800302e-08,0.000102044670030825,100
"1566966","scaffold1258",236460,236459,"+",1.08036815489541e-08,4.38019228315279e-05,100
"1593459","scaffold1262",141658,141657,"+",4.65675522883759e-08,0.000133638238281219,100
"1599893","scaffold1262",392003,392002,"+",3.20046086636474e-07,0.000557008526394413,100
"1677596","scaffold1288",104657,104656,"+",6.7413165481736e-14,2.32221556998075e-09,100
"1710085","scaffold1301",164433,164432,"+",6.4009217327295e-07,0.000933033475374896,100
"1720307","scaffold1301",565194,565193,"+",7.18403376656793e-10,5.29756707654122e-06,100
"1747556","scaffold1307",434981,434980,"+",1.59103669367912e-11,2.36456546528164e-07,100
"1747557","scaffold1307",434982,434981,"+",4.89482250149904e-07,0.000770180141879131,100
"1748169","scaffold1307",468126,468125,"+",3.20046086636474e-07,0.000557008526394413,100
"1793561","scaffold1316",417525,417524,"+",1.74469391473792e-09,1.05637791690405e-05,100
"1803819","scaffold132",23967,23966,"+",1.74469391473792e-09,1.05637791690405e-05,100
"1842088","scaffold1324",504842,504841,"+",7.75046719816269e-09,3.3507664293013e-05,100
"1954352","scaffold1358",264640,264639,"+",1.03544322147095e-07,0.000242819423249498,100
"1975683","scaffold1360",550684,550683,"+",3.80289590523184e-07,0.000636585917988617,100
"1975684","scaffold1360",550694,550693,"+",1.26763196841061e-07,0.000283747819250438,100
"1975685","scaffold1360",550711,550710,"+",4.2488428276559e-08,0.000123885651353947,100
"1975695","scaffold1360",550968,550967,"+",6.16082210010104e-07,0.000905148385810115,100
"2031099","scaffold1376",16802,16801,"+",4.9925087406347e-08,0.000139577553633372,100
"2132308","scaffold1404",32654,32653,"+",4.00617913069118e-07,0.000660176468505552,100
"2140340","scaffold1409",74801,74800,"+",2.67078608712745e-08,8.75315636088822e-05,100
"2145223","scaffold1409",365019,365018,"+",3.47449712750085e-11,4.60337570201377e-07,100
"2196513","scaffold1423",463300,463299,"+",1.88262403903809e-07,0.000379963966529775,100
"2281073","scaffold145",693015,693014,"+",4.89482250149904e-07,0.000770180141879131,100
"2288222","scaffold145",960696,960695,"+",5.09877343906151e-07,0.000783944827143809,100
"2292442","scaffold145",1157971,1157970,"+",1.76765041361606e-09,1.06095349020214e-05,100
"2412864","scaffold149",903353,903352,"+",7.75046719816269e-09,3.3507664293013e-05,100
"2420233","scaffold1490",204911,204910,"+",4.5043523304393e-07,0.000721571829612151,100
"2466867","scaffold150",1059832,1059831,"+",5.75246234150529e-08,0.000154214747885945,100
"2514083","scaffold1512",376176,376175,"+",3.20046086636474e-07,0.000557008526394413,100
"2515717","scaffold1512",497552,497551,"+",2.67078608712745e-08,8.75315636088822e-05,100
"2523758","scaffold1518",102337,102336,"+",5.75246234150529e-08,0.000154214747885945,100
"2563118","scaffold1525",191862,191861,"+",4.00617913069118e-07,0.000660176468505552,100
"2615305","scaffold1532",1613199,1613198,"+",3.0592640634369e-07,0.000538753454185578,100
"2696541","scaffold156",957302,957301,"+",1.29430402683869e-07,0.000287119447971822,100
"2727201","scaffold157",293158,293157,"+",2.87874495931758e-09,1.54773496972489e-05,100
"2739665","scaffold1571",128744,128743,"+",4.98546736263789e-08,0.000139577553633372,100
"2813893","scaffold1584",317269,317268,"+",3.20046086636475e-07,0.000557008526394413,100
"2827198","scaffold1586",143144,143143,"+",5.38802532492594e-10,4.18431022712314e-06,100
"2863322","scaffold1597",63615,63614,"+",2.87083974841615e-09,1.54607019586995e-05,100
"2921656","scaffold1600",112307,112306,"+",1.18535587643139e-07,0.000268399744051946,100
"2938726","scaffold1603",184274,184273,"+",1.83058653823272e-08,6.50570884650058e-05,100
"2967381","scaffold1608",146855,146854,"+",5.09877343906151e-07,0.000783944827143809,100
"2998738","scaffold1616",195428,195427,"+",1.47353715151859e-08,5.52164384858539e-05,100
"2998858","scaffold1616",198916,198915,"+",4.98546736263792e-08,0.000139577553633372,100
"3142624","scaffold1662",57878,57877,"+",1.92296598273177e-07,0.000383769671062854,100
"3154933","scaffold1665",348572,348571,"+",1.15615991888382e-08,4.62334656575585e-05,100
"3158219","scaffold1670",82560,82559,"+",5.65846675050137e-11,6.91070975790626e-07,100
"3171466","scaffold1671",165300,165299,"+",3.28712133800302e-08,0.000102044670030825,100
"3173893","scaffold1671",250599,250598,"+",7.66994978867368e-08,0.000192694945010162,100
"3249534","scaffold169",775955,775954,"+",3.20046086636474e-07,0.000557008526394413,100
"3331020","scaffold1711",8685,8684,"+",3.0592640634369e-07,0.000538753454185578,100
"3358381","scaffold1715",426049,426048,"+",1.92296598273177e-07,0.000383769671062854,100
"3422879","scaffold1726",339154,339153,"+",7.08614143832018e-09,3.12519324476685e-05,100
"3578826","scaffold1753",224103,224102,"+",2.67078608712745e-08,8.75315636088822e-05,100
"3601060","scaffold1763",175233,175232,"+",8.57042624783542e-10,6.08273377039209e-06,100
"3655295","scaffold1774",66120,66119,"+",4.00617913069118e-07,0.000660176468505552,100
"3678248","scaffold1785",161618,161617,"+",3.77098754904759e-09,1.90530722123816e-05,100
"3708121","scaffold1788",422796,422795,"+",3.0592640634369e-07,0.000538753454185578,100
"3756407","scaffold1800",57864,57863,"+",3.0592640634369e-07,0.000538753454185578,100
"3776231","scaffold1803",248668,248667,"+",2.25468136673824e-08,7.68176734596444e-05,100
"3783814","scaffold1804",202386,202385,"+",2.89039979720955e-08,9.28055252713305e-05,100
"3831519","scaffold1817",108985,108984,"+",1.45088891038496e-11,2.18319222061182e-07,100
"3831725","scaffold1817",111417,111416,"+",5.75246234150529e-08,0.000154214747885945,100
"3965294","scaffold1843",15683,15682,"+",5.09877343906151e-07,0.000783944827143809,100
"3965497","scaffold1843",28006,28005,"+",2.67078608712745e-08,8.75315636088822e-05,100
"3965546","scaffold1843",28748,28747,"+",1.06789691124659e-10,1.15119324710574e-06,100
"3966144","scaffold1843",64056,64055,"+",4.89482250149904e-07,0.000770180141879131,100
"3984037","scaffold1847",47556,47555,"+",1.16960137898436e-09,7.70570960555403e-06,100
"3985939","scaffold1848",64063,64062,"+",1.83058653823272e-08,6.50570884650058e-05,100
"3997937","scaffold1850",196442,196441,"+",4.53728448414814e-10,3.67143292270357e-06,100
"4014265","scaffold1857",95862,95861,"+",1.28934500757877e-08,4.99908747415555e-05,100
"4027027","scaffold1858",56409,56408,"+",4.00617913069118e-07,0.000660176468505552,100
"4134931","scaffold1874",16514,16513,"+",1.92296598273176e-07,0.000383769671062854,100
"4232266","scaffold189",72400,72399,"+",2.89039979720955e-08,9.28055252713305e-05,100
"4248011","scaffold1890",109477,109476,"+",1.47353715151859e-08,5.52164384858539e-05,100
"4251965","scaffold1891",14473,14472,"+",4.5043523304393e-07,0.000721571829612151,100
"4290475","scaffold1896",328700,328699,"+",6.87650670708678e-09,3.04939791907661e-05,100
"4292674","scaffold1896",394525,394524,"+",1.92296598273177e-07,0.000383769671062854,100
"4330984","scaffold1899",231523,231522,"+",2.67078608712745e-08,8.75315636088822e-05,100
"4345449","scaffold190",229433,229432,"+",3.28712133800302e-08,0.000102044670030825,100
"4411678","scaffold194",163351,163350,"+",5.09877343906151e-07,0.000783944827143809,100
"4453521","scaffold20",110825,110824,"+",4.4288383989501e-09,2.15201436596508e-05,100
"4499315","scaffold204",531368,531367,"+",1.92296598273176e-07,0.000383769671062854,100
"4552550","scaffold211",216559,216558,"+",1.29430402683869e-07,0.000287119447971822,100
"4604491","scaffold219",423809,423808,"+",4.89482250149904e-07,0.000770180141879131,100
"4609554","scaffold22",188987,188986,"+",4.00617913069118e-07,0.000660176468505552,100
"4609568","scaffold22",189101,189100,"+",1.44782753478406e-07,0.000312970287786169,100
"4611900","scaffold22",284971,284970,"+",4.9925087406347e-08,0.000139577553633372,100
"4640035","scaffold22",1435932,1435931,"+",6.00565534780156e-12,1.045602189471e-07,100
"4646595","scaffold22",1678762,1678761,"+",1.22128574031655e-09,7.96461808748957e-06,100
"4695873","scaffold227",187562,187561,"+",3.0592640634369e-07,0.000538753454185578,100
"4722745","scaffold237",270326,270325,"+",1.15615991888382e-08,4.62334656575585e-05,100
"4759832","scaffold242",111956,111955,"+",5.09877343906151e-07,0.000783944827143809,100
"4801600","scaffold257",104864,104863,"+",5.67534430367249e-11,6.91166810926458e-07,100
"4801607","scaffold257",105154,105153,"+",3.28712133800302e-08,0.000102044670030825,100
"4801609","scaffold257",105189,105188,"+",3.0592640634369e-07,0.000538753454185578,100
"4802231","scaffold257",134903,134902,"+",5.75246234150529e-08,0.000154214747885945,100
"4842373","scaffold258",263615,263614,"+",5.09877343906151e-07,0.000783944827143809,100
"4849349","scaffold258",549093,549092,"+",3.77098754904759e-09,1.90530722123816e-05,100
"4909863","scaffold272",26814,26813,"+",4.89482250149905e-07,0.000770180141879131,100
"4968467","scaffold281",119861,119860,"+",2.89039979720955e-08,9.28055252713305e-05,100
"4999290","scaffold288",633293,633292,"+",1.76765041361606e-09,1.06095349020214e-05,100
"5063818","scaffold3",885909,885908,"+",6.46358656807143e-11,7.70063851492994e-07,100
"5082363","scaffold301",269283,269282,"+",1.92296598273177e-07,0.000383769671062854,100
"5100132","scaffold301",1064034,1064033,"+",3.28712133800302e-08,0.000102044670030825,100
"5113284","scaffold304",368566,368565,"+",3.0592640634369e-07,0.000538753454185578,100
"5169702","scaffold313",752983,752982,"+",1.92296598273176e-07,0.000383769671062854,100
"5218117","scaffold321",20750,20749,"+",1.47353715151859e-08,5.52164384858539e-05,100
"5222492","scaffold321",318845,318844,"+",4.00617913069118e-07,0.000660176468505552,100
"5298106","scaffold334",506326,506325,"+",1.29430402683869e-07,0.000287119447971822,100
"5300660","scaffold334",629207,629206,"+",5.75246234150529e-08,0.000154214747885945,100
"5347789","scaffold337",757489,757488,"+",4.00617913069118e-07,0.000660176468505552,100
"5404359","scaffold341",26943,26942,"+",4.89482250149905e-07,0.000770180141879131,100
"5406656","scaffold34202",5516,5515,"+",5.09877343906151e-07,0.000783944827143809,100
"5411742","scaffold343",242086,242085,"+",7.6201449199161e-08,0.00019250550358439,100
"5433060","scaffold34682",10340,10339,"+",3.28712133800302e-08,0.000102044670030825,100
"5433068","scaffold34682",10479,10478,"+",4.4288383989501e-09,2.15201436596508e-05,100
"5438824","scaffold347",222338,222337,"+",4.98546736263792e-08,0.000139577553633372,100
"5438825","scaffold347",222339,222338,"+",1.9269331981397e-08,6.76298687668157e-05,100
"5458636","scaffold348",341830,341829,"+",1.03544322147095e-07,0.000242819423249498,100
"5513088","scaffold35286",17334,17333,"+",1.28934500757877e-08,4.99908747415555e-05,100
"5531279","scaffold354",512370,512369,"+",2.89039979720955e-08,9.28055252713305e-05,100
"5556169","scaffold35616",10035,10034,"+",7.20245436596937e-08,0.000184711113030585,100
"5591663","scaffold36006",22508,22507,"+",1.88262403903809e-07,0.000379963966529775,100
"5591665","scaffold36006",22510,22509,"+",1.88262403903809e-07,0.000379963966529775,100
"5632091","scaffold363",145590,145589,"+",4.89482250149905e-07,0.000770180141879131,100
"5641344","scaffold36314",20830,20829,"+",4.98546736263789e-08,0.000139577553633372,100
"5661210","scaffold364",565790,565789,"+",3.0592640634369e-07,0.000538753454185578,100
"5745194","scaffold36886",29772,29771,"+",1.29430402683869e-07,0.000287119447971822,100
"5754192","scaffold36928",26371,26370,"+",2.1336405775765e-07,0.000411756869851653,100
"5777303","scaffold370",652933,652932,"+",2.89039979720955e-08,9.28055252713305e-05,100
"5786750","scaffold37002",18894,18893,"+",5.09877343906151e-07,0.000783944827143809,100
"5786778","scaffold37002",20789,20788,"+",1.28934500757877e-08,4.99908747415555e-05,100
"5876773","scaffold377",122497,122496,"+",5.09877343906151e-07,0.000783944827143809,100
"5879607","scaffold377",257678,257677,"+",4.84841256306119e-09,2.31277966427108e-05,100
"5879609","scaffold377",257699,257698,"+",2.25468136673824e-08,7.68176734596444e-05,100
"5879611","scaffold377",257722,257721,"+",1.9269331981397e-08,6.76298687668157e-05,100
"5879613","scaffold377",257724,257723,"+",1.15615991888382e-08,4.62334656575585e-05,100
"5879631","scaffold377",258018,258017,"+",4.9925087406347e-08,0.000139577553633372,100
"5879633","scaffold377",258034,258033,"+",4.9925087406347e-08,0.000139577553633372,100
"5879650","scaffold377",258387,258386,"+",3.0592640634369e-07,0.000538753454185578,100
"5995432","scaffold383",350177,350176,"+",4.49640804735403e-11,5.7064756380381e-07,100
"6038622","scaffold38510",48979,48978,"+",6.28718527833489e-11,7.54251275885508e-07,100
"6055367","scaffold386",309576,309575,"+",1.03544322147095e-07,0.000242819423249498,100
"6163094","scaffold39142",58114,58113,"+",2.67078608712745e-08,8.75315636088822e-05,100
"6163163","scaffold39142",61769,61768,"+",8.57042624783542e-10,6.08273377039209e-06,100
"6163164","scaffold39142",61770,61769,"+",1.28327646230176e-15,7.4563791592177e-11,100
"6171582","scaffold39198",59295,59294,"+",4.9925087406347e-08,0.000139577553633372,100
"6171584","scaffold39198",59327,59326,"+",1.44782753478406e-07,0.000312970287786169,100
"6171586","scaffold39198",59333,59332,"+",3.20046086636475e-07,0.000557008526394413,100
"6171588","scaffold39198",59350,59349,"+",4.96029900682415e-08,0.000139577553633372,100
"6171592","scaffold39198",59388,59387,"+",2.59288357174899e-08,8.5853573154443e-05,100
"6176688","scaffold392",258126,258125,"+",1.12698432468937e-11,1.7646273524386e-07,100
"6242212","scaffold39368",14368,14367,"+",5.75246234150529e-08,0.000154214747885945,100
"6288206","scaffold39522",34818,34817,"+",4.89482250149904e-07,0.000770180141879131,100
"6289910","scaffold39524",19255,19254,"+",3.32734195504199e-09,1.74080482120741e-05,100
"6291121","scaffold39526",4709,4708,"+",1.88262403903809e-07,0.000379963966529775,100
"6310972","scaffold396",277288,277287,"+",1.15615991888382e-08,4.62334656575585e-05,100
"6322444","scaffold39634",24047,24046,"+",3.0592640634369e-07,0.000538753454185578,100
"6489223","scaffold402",456622,456621,"+",4.98546736263789e-08,0.000139577553633372,100
"6537833","scaffold40420",27337,27336,"+",1.9269331981397e-08,6.76298687668157e-05,100
"6548093","scaffold40456",40316,40315,"+",1.18102357305337e-08,4.69939330741551e-05,100
"6557859","scaffold40548",28955,28954,"+",1.44782753478406e-07,0.000312970287786169,100
"6558737","scaffold40548",66362,66361,"+",5.09877343906151e-07,0.000783944827143809,100
"6670194","scaffold40916",62876,62875,"+",3.0592640634369e-07,0.000538753454185578,100
"6671093","scaffold40928",10212,10211,"+",1.29430402683869e-07,0.000287119447971822,100
"6671094","scaffold40928",10221,10220,"+",5.75246234150529e-08,0.000154214747885945,100
"6671503","scaffold40928",58682,58681,"+",3.97759173419781e-11,5.10853191400729e-07,100
"6692404","scaffold410",35961,35960,"+",2.89039979720955e-08,9.28055252713305e-05,100
"6723481","scaffold41136",51041,51040,"+",1.03544322147095e-07,0.000242819423249498,100
"6736384","scaffold412",273985,273984,"+",8.35004385860535e-09,3.56839597587357e-05,100
"6754235","scaffold41220",19290,19289,"+",3.21739452174234e-07,0.000559249283795631,100
"6763807","scaffold41296",48232,48231,"+",4.00617913069118e-07,0.000660176468505552,100
"6802770","scaffold41400",60198,60197,"+",2.24346031318706e-07,0.000427027848336781,100
"6802868","scaffold41400",64075,64074,"+",5.09877343906151e-07,0.000783944827143809,100
"6831760","scaffold41522",26157,26156,"+",1.29430402683869e-07,0.000287119447971822,100
"6833371","scaffold41522",77683,77682,"+",4.89482250149904e-07,0.000770180141879131,100
"6837358","scaffold41534",38034,38033,"+",4.00617913069118e-07,0.000660176468505552,100
"6837403","scaffold41534",39497,39496,"+",5.16697813210846e-09,2.42580725080025e-05,100
"6839554","scaffold41540",30187,30186,"+",1.79600844164199e-10,1.75690104871094e-06,100
"6854672","scaffold41588",34403,34402,"+",3.69347803889797e-10,3.10319792660859e-06,100
"6882806","scaffold41652",24126,24125,"+",3.21739452174234e-07,0.000559249283795631,100
"6929527","scaffold41792",6086,6085,"+",2.42912106285855e-13,6.79119042243259e-09,100
"6979125","scaffold41896",2967,2966,"+",2.46309729139471e-10,2.26260170975213e-06,100
"7052807","scaffold41988",95886,95885,"+",7.66994978867368e-08,0.000192694945010162,100
"7060541","scaffold41998",112432,112431,"+",3.32734195504199e-09,1.74080482120741e-05,100
"7068108","scaffold42",409572,409571,"+",6.4009217327295e-07,0.000933033475374896,100
"7094635","scaffold42062",141929,141928,"+",1.88262403903809e-07,0.000379963966529775,100
"7142250","scaffold42184",4206,4205,"+",2.67078608712745e-08,8.75315636088822e-05,100
"7180110","scaffold42246",26202,26201,"+",5.09877343906151e-07,0.000783944827143809,100
"7224358","scaffold42366",119284,119283,"+",2.24346031318706e-07,0.000427027848336781,100
"7230504","scaffold42380",153246,153245,"+",5.75246234150529e-08,0.000154214747885945,100
"7277722","scaffold42486",17398,17397,"+",2.12118049633927e-09,1.23323852351164e-05,100
"7306255","scaffold42508",140835,140834,"+",3.0592640634369e-07,0.000538753454185578,100
"7314068","scaffold42524",18207,18206,"+",1.95997273859023e-11,2.82116688085299e-07,100
"7314585","scaffold42524",52528,52527,"+",2.24346031318706e-07,0.000427027848336781,100
"7330107","scaffold42540",118342,118341,"+",1.92296598273176e-07,0.000383769671062854,100
"7400598","scaffold42684",152934,152933,"+",4.00617913069118e-07,0.000660176468505552,100
"7443093","scaffold42776",63699,63698,"+",4.98546736263789e-08,0.000139577553633372,100
"7455814","scaffold42790",100276,100275,"+",1.47353715151859e-08,5.52164384858539e-05,100
"7504595","scaffold42904",105180,105179,"+",2.46309729139471e-10,2.26260170975213e-06,100
"7586851","scaffold43028",209513,209512,"+",1.88262403903809e-07,0.000379963966529775,100
"7623007","scaffold43074",115549,115548,"+",5.75246234150529e-08,0.000154214747885945,100
"7636427","scaffold43108",15182,15181,"+",4.84841256306119e-09,2.31277966427108e-05,100
"7656310","scaffold43134",127003,127002,"+",4.89482250149905e-07,0.000770180141879131,100
"7752935","scaffold43272",8568,8567,"+",2.1336405775765e-07,0.000411756869851653,100
"7772348","scaffold43290",30758,30757,"+",5.09877343906151e-07,0.000783944827143809,100
"7820053","scaffold43314",189883,189882,"+",3.0592640634369e-07,0.000538753454185578,100
"7820605","scaffold43314",222828,222827,"+",3.934113729311e-09,1.97120603501133e-05,100
"7832440","scaffold43344",111169,111168,"+",4.65675522883759e-08,0.000133638238281219,100
"7891990","scaffold43452",223880,223879,"+",8.03835129556519e-09,3.45509483879172e-05,100
"7906653","scaffold43520",78965,78964,"+",2.89039979720955e-08,9.28055252713305e-05,100
"7958741","scaffold43574",233197,233196,"+",3.28712133800302e-08,0.000102044670030825,100
"8036153","scaffold43664",243510,243509,"+",4.00617913069118e-07,0.000660176468505552,100
"8036633","scaffold43664",258689,258688,"+",7.08614143832018e-09,3.12519324476685e-05,100
"8056474","scaffold43692",75106,75105,"+",3.28712133800302e-08,0.000102044670030825,100
"8123988","scaffold43782",274210,274209,"+",1.07760506498519e-09,7.25825880179737e-06,100
"8123996","scaffold43782",274319,274318,"+",1.47353715151859e-08,5.52164384858539e-05,100
"8171051","scaffold43842",92239,92238,"+",5.75246234150529e-08,0.000154214747885945,100
"8171058","scaffold43842",93034,93033,"+",5.38802532492594e-10,4.18431022712314e-06,100
"8171066","scaffold43842",93065,93064,"+",1.29430402683869e-07,0.000287119447971822,100
"8172822","scaffold43842",173292,173291,"+",3.32833916042312e-08,0.000102827794156552,100
"8188817","scaffold43868",277025,277024,"+",1.47353715151859e-08,5.52164384858539e-05,100
"8197313","scaffold43878",343350,343349,"+",1.78991628038901e-10,1.75599903478861e-06,100
"8210483","scaffold43920",92060,92059,"+",1.92296598273176e-07,0.000383769671062854,100
"8251973","scaffold43956",323656,323655,"+",3.28712133800302e-08,0.000102044670030825,100
"8273732","scaffold43988",59239,59238,"+",2.46309729139471e-10,2.26260170975213e-06,100
"8291170","scaffold44",441709,441708,"+",1.88262403903809e-07,0.000379963966529775,100
"8359966","scaffold443",312704,312703,"+",4.98546736263789e-08,0.000139577553633372,100
"8368192","scaffold443",718634,718633,"+",5.75246234150529e-08,0.000154214747885945,100
"8393340","scaffold445",542909,542908,"+",4.32752510224211e-10,3.549344199946e-06,100
"8393721","scaffold445",555088,555087,"+",5.09877343906151e-07,0.000783944827143809,100
"8493326","scaffold466",4800,4799,"+",2.24346031318706e-07,0.000427027848336781,100
"8515479","scaffold471",123611,123610,"+",6.4009217327295e-07,0.000933033475374896,100
"8515480","scaffold471",123612,123611,"+",8.35004385860535e-09,3.56839597587357e-05,100
"8554595","scaffold473",128226,128225,"+",5.09877343906151e-07,0.000783944827143809,100
"8554597","scaffold473",128235,128234,"+",2.24346031318706e-07,0.000427027848336781,100
"8561865","scaffold475",8455,8454,"+",1.01345433994152e-11,1.61838964715514e-07,100
"8590918","scaffold48",563600,563599,"+",2.12118049633927e-09,1.23323852351164e-05,100
"8615573","scaffold481",722101,722100,"+",5.09877343906151e-07,0.000783944827143809,100
"8634045","scaffold483",147377,147376,"+",7.18403376656793e-10,5.29756707654122e-06,100
"8637708","scaffold484",103355,103354,"+",2.80704330956246e-10,2.5022903207093e-06,100
"8640856","scaffold485",113349,113348,"+",1.28934500757877e-08,4.99908747415555e-05,100
"8652484","scaffold485",488248,488247,"+",4.00617913069118e-07,0.000660176468505552,100
"8755062","scaffold499",230187,230186,"+",4.30147488971018e-07,0.000696826093663073,100
"8756992","scaffold499",375751,375750,"+",4.00617913069118e-07,0.000660176468505552,100
"8764325","scaffold5",245284,245283,"+",2.25468136673824e-08,7.68176734596444e-05,100
"8771618","scaffold500",94136,94135,"+",7.6201449199161e-08,0.00019250550358439,100
"8771670","scaffold500",98145,98144,"+",1.88262403903809e-07,0.000379963966529775,100
"8771673","scaffold500",98177,98176,"+",1.44782753478406e-07,0.000312970287786169,100
"8776563","scaffold501",120320,120319,"+",1.88262403903809e-07,0.000379963966529775,100
"8827441","scaffold503",102549,102548,"+",1.92296598273176e-07,0.000383769671062854,100
"8836654","scaffold504",249047,249046,"+",1.18535587643139e-07,0.000268399744051946,100
"8854551","scaffold506",408659,408658,"+",4.98546736263789e-08,0.000139577553633372,100
"8860579","scaffold507",75306,75305,"+",4.00617913069118e-07,0.000660176468505552,100
"8891732","scaffold510",220648,220647,"+",5.38802532492594e-10,4.18431022712314e-06,100
"8914101","scaffold514",158178,158177,"+",5.75246234150529e-08,0.000154214747885945,100
"8943053","scaffold522",422909,422908,"+",1.28934500757877e-08,4.99908747415555e-05,100
