"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"223800","scaffold102",1287051,1287050,"+",5.38802532492594e-10,2.23682268865186e-06,100
"230673","scaffold1021",65347,65346,"+",1.28934500757877e-08,2.67776262717518e-05,100
"234855","scaffold1021",484590,484589,"+",7.6201449199161e-08,0.000103641328955881,100
"238692","scaffold1024",215504,215503,"+",1.03544322147095e-07,0.000130886878610058,100
"238967","scaffold1024",235918,235917,"+",1.54644117492415e-06,0.000966603943000173,100
"248924","scaffold1024",1048270,1048269,"+",1.54644117492415e-06,0.000966603943000173,-100
"251583","scaffold1024",1308347,1308346,"+",2.67078608712745e-08,4.69196243480135e-05,100
"251881","scaffold1024",1343502,1343501,"+",4.00617913069118e-07,0.000359546296744814,100
"262543","scaffold1031",425968,425967,"+",1.92296598273177e-07,0.000207427929230591,100
"267790","scaffold1032",370267,370266,"+",1.03544322147095e-07,0.000130886878610058,100
"287777","scaffold1037",361691,361690,"+",8.57042624783542e-10,3.25406466325232e-06,-100
"287779","scaffold1037",361709,361708,"+",2.24346031318706e-07,0.000231146749385559,-100
"287814","scaffold1037",367556,367555,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"291721","scaffold1041",285445,285444,"+",1.54644117492415e-06,0.000966603943000173,100
"293521","scaffold1045",80802,80801,"+",1.03544322147095e-07,0.000130886878610058,100
"293769","scaffold1045",101889,101888,"+",2.91539334264082e-12,2.99444932089797e-08,100
"298679","scaffold1050",80917,80916,"+",4.65675522883759e-08,7.18241609131711e-05,100
"299894","scaffold1050",212932,212931,"+",2.12118049633927e-09,6.60052748124576e-06,100
"302637","scaffold1053",232380,232379,"+",1.54644117492415e-06,0.000966603943000173,-100
"307233","scaffold1054",219086,219085,"+",2.67078608712745e-08,4.69196243480135e-05,100
"333882","scaffold107",604810,604809,"+",7.39602301050678e-07,0.000566723539743145,100
"336705","scaffold107",1009660,1009659,"+",1.76765041361606e-09,5.67864695556814e-06,100
"336786","scaffold107",1026791,1026790,"+",1.92296598273177e-07,0.000207427929230591,-100
"343431","scaffold1077",447951,447950,"+",1.18102357305337e-08,2.5173652018233e-05,100
"350099","scaffold1083",126873,126872,"+",5.75246234150529e-08,8.29459173320799e-05,-100
"360469","scaffold1086",399470,399469,"+",1.88262403903809e-07,0.00020539667520118,-100
"360668","scaffold1086",430061,430060,"+",7.39602301050679e-07,0.000566723539743145,100
"360965","scaffold1086",483748,483747,"+",1.92296598273176e-07,0.000207427929230591,-100
"379039","scaffold1093",582197,582196,"+",2.12118049633927e-09,6.60052748124576e-06,-100
"379040","scaffold1093",582199,582198,"+",2.12118049633927e-09,6.60052748124576e-06,-100
"384805","scaffold1094",672950,672949,"+",1.03544322147095e-07,0.000130886878610058,-100
"389707","scaffold1097",273392,273391,"+",6.59698141281586e-12,6.07408353284887e-08,100
"396207","scaffold1098",65327,65326,"+",3.0592640634369e-07,0.000292110206736345,-100
"401296","scaffold11",354196,354195,"+",1.9269331981397e-08,3.6232151590701e-05,100
"401297","scaffold11",354212,354211,"+",1.9269331981397e-08,3.6232151590701e-05,100
"403355","scaffold110",147531,147530,"+",3.32734195504199e-09,9.31592007630379e-06,100
"409596","scaffold1101",429444,429443,"+",1.03544322147095e-07,0.000130886878610058,100
"409693","scaffold1101",442351,442350,"+",7.39602301050679e-07,0.000566723539743145,100
"416947","scaffold1104",273318,273317,"+",8.74075446696256e-07,0.000635841307794365,100
"420702","scaffold1107",10170,10169,"+",2.24346031318706e-07,0.000231146749385559,-100
"422812","scaffold1108",114176,114175,"+",5.09877343906151e-07,0.00042857134441144,-100
"424559","scaffold1108",243093,243092,"+",5.09877343906151e-07,0.00042857134441144,100
"432778","scaffold1116",120475,120474,"+",2.24346031318706e-07,0.000231146749385559,100
"434546","scaffold1117",38000,37999,"+",7.66994978867368e-08,0.000103738896439306,100
"434548","scaffold1117",38328,38327,"+",1.03417385089143e-10,6.0252324788459e-07,100
"437971","scaffold1123",230204,230203,"+",1.88262403903809e-07,0.00020539667520118,-100
"442434","scaffold1125",48052,48051,"+",1.92296598273176e-07,0.000207427929230591,100
"442996","scaffold1125",159318,159317,"+",1.54644117492415e-06,0.000966603943000173,100
"445203","scaffold1127",45027,45026,"+",9.53235953026983e-19,6.82639547126263e-14,100
"447425","scaffold1128",4986,4985,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"458875","scaffold1132",108654,108653,"+",1.03544322147095e-07,0.000130886878610058,-100
"497171","scaffold1154",154049,154048,"+",1.47353715151859e-08,2.95862278357331e-05,-100
"502357","scaffold1154",592480,592479,"+",7.39602301050678e-07,0.000566723539743145,-100
"502917","scaffold1154",648539,648538,"+",1.76765041361606e-09,5.67864695556814e-06,100
"509535","scaffold1155",38755,38754,"+",7.39602301050679e-07,0.000566723539743145,100
"518444","scaffold1160",55397,55396,"+",1.29430402683869e-07,0.000154732082613734,100
"525071","scaffold1163",90277,90276,"+",1.18535587643139e-07,0.00014463273852165,-100
"531300","scaffold1164",340306,340305,"+",5.38802532492594e-10,2.23682268865186e-06,-100
"531304","scaffold1164",340328,340327,"+",6.87650670708678e-09,1.63162794247856e-05,-100
"531306","scaffold1164",340337,340336,"+",1.76765041361606e-09,5.67864695556814e-06,-100
"531308","scaffold1164",340360,340359,"+",8.57042624783542e-10,3.25406466325232e-06,-100
"531310","scaffold1164",340368,340367,"+",5.65846675050137e-11,3.69428449185531e-07,-100
"551925","scaffold1174",990815,990814,"+",7.39602301050679e-07,0.000566723539743145,-100
"557053","scaffold1179",184429,184428,"+",9.64172952881484e-10,3.56800838832376e-06,100
"560446","scaffold1179",523878,523877,"+",1.29430402683869e-07,0.000154732082613734,100
"570642","scaffold1179",1334136,1334135,"+",5.09877343906151e-07,0.00042857134441144,-100
"572945","scaffold1180",50202,50201,"+",3.32833916042312e-08,5.51634081761278e-05,-100
"580281","scaffold1188",111823,111822,"+",1.03544322147095e-07,0.000130886878610058,100
"582757","scaffold1188",465081,465080,"+",4.00617913069118e-07,0.000359546296744814,100
"583682","scaffold1188",544059,544058,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"590772","scaffold1189",55493,55492,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"593934","scaffold1189",326893,326892,"+",1.07760506498519e-09,3.88550178923861e-06,-100
"593950","scaffold1189",327136,327135,"+",1.54644117492415e-06,0.000966603943000173,-100
"600276","scaffold1191",103587,103586,"+",2.67078608712745e-08,4.69196243480135e-05,-100
"601305","scaffold1195",96868,96867,"+",2.89039979720955e-08,4.97604865441158e-05,100
"604429","scaffold1199",128934,128933,"+",5.16697813210846e-09,1.2980357214651e-05,100
"626525","scaffold121",369490,369489,"+",2.24346031318706e-07,0.000231146749385559,-100
"627677","scaffold121",463842,463841,"+",1.1062728123291e-15,3.52103831962349e-11,100
"639644","scaffold1213",85275,85274,"+",4.98546736263789e-08,7.50714623079329e-05,100
"650334","scaffold1213",1067716,1067715,"+",3.77098754904759e-09,1.01959555195938e-05,-100
"660656","scaffold1219",184143,184142,"+",1.28934500757877e-08,2.67776262717518e-05,-100
"671036","scaffold122",225213,225212,"+",4.65675522883759e-08,7.18241609131711e-05,-100
"681718","scaffold1222",271377,271376,"+",5.75246234150529e-08,8.29459173320799e-05,-100
"694239","scaffold123",265689,265688,"+",4.53728448414814e-10,1.96265191049495e-06,100
"707370","scaffold1241",17051,17050,"+",3.0592640634369e-07,0.000292110206736345,100
"710126","scaffold1241",259573,259572,"+",1.29430402683869e-07,0.000154732082613734,100
"711408","scaffold1241",427863,427862,"+",7.39602301050678e-07,0.000566723539743145,-100
"711914","scaffold1242",4424,4423,"+",7.66994978867368e-08,0.000103738896439306,100
"723714","scaffold1249",210766,210765,"+",3.28712133800302e-08,5.47088831350925e-05,100
"736738","scaffold1255",293450,293449,"+",8.74075446696256e-07,0.000635841307794365,-100
"742586","scaffold1258",236460,236459,"+",1.08036815489541e-08,2.34646773315295e-05,100
"747147","scaffold1258",772676,772675,"+",1.92296598273176e-07,0.000207427929230591,-100
"752833","scaffold126",579859,579858,"+",3.71569111196151e-12,3.67022447807417e-08,-100
"752844","scaffold126",580184,580183,"+",4.00617913069118e-07,0.000359546296744814,-100
"755576","scaffold1262",141658,141657,"+",4.65675522883759e-08,7.18241609131711e-05,100
"776554","scaffold1277",75343,75342,"+",2.83767215183625e-11,2.06075990613226e-07,-100
"784422","scaffold128",534814,534813,"+",1.54644117492415e-06,0.000966603943000173,100
"787566","scaffold1282",67301,67300,"+",1.03544322147095e-07,0.000130886878610058,-100
"787597","scaffold1282",70455,70454,"+",7.39602301050679e-07,0.000566723539743145,100
"793692","scaffold1288",66854,66853,"+",1.16960137898436e-09,4.12490571183451e-06,-100
"793693","scaffold1288",66883,66882,"+",1.16960137898436e-09,4.12490571183451e-06,-100
"793952","scaffold1288",104657,104656,"+",6.7413165481736e-14,1.24139564060117e-09,100
"797492","scaffold1293",173118,173117,"+",8.74075446696256e-07,0.000635841307794365,100
"803647","scaffold13",101815,101814,"+",1.03544322147095e-07,0.000130886878610058,-100
"803648","scaffold13",101816,101815,"+",1.83058653823272e-08,3.48548149433177e-05,-100
"811293","scaffold1301",565194,565193,"+",7.18403376656793e-10,2.83194065168768e-06,100
"814904","scaffold1301",958703,958702,"+",1.22128574031655e-09,4.2634415931569e-06,-100
"824043","scaffold1307",434981,434980,"+",1.59103669367912e-11,1.26403478577187e-07,100
"826948","scaffold1307",625162,625161,"+",5.09877343906151e-07,0.00042857134441144,-100
"845170","scaffold1316",417525,417524,"+",1.74469391473792e-09,5.65421858049089e-06,100
"850312","scaffold132",23967,23966,"+",1.74469391473792e-09,5.65421858049089e-06,100
"857025","scaffold1322",455786,455785,"+",6.87650670708678e-09,1.63162794247856e-05,-100
"867098","scaffold1324",504842,504841,"+",7.75046719816269e-09,1.7936438914865e-05,100
"920733","scaffold1358",264640,264639,"+",1.03544322147095e-07,0.000130886878610058,100
"928961","scaffold1360",354116,354115,"+",1.9269331981397e-08,3.6232151590701e-05,-100
"955901","scaffold1376",16802,16801,"+",4.9925087406347e-08,7.50714623079329e-05,100
"971565","scaffold1389",19365,19364,"+",5.09877343906151e-07,0.00042857134441144,-100
"990959","scaffold140",608427,608426,"+",2.24346031318706e-07,0.000231146749385559,-100
"1002310","scaffold1404",32654,32653,"+",4.00617913069118e-07,0.000359546296744814,100
"1005562","scaffold1409",74801,74800,"+",2.67078608712745e-08,4.69196243480135e-05,100
"1007929","scaffold1409",351504,351503,"+",1.26736751105663e-13,2.08111676819254e-09,-100
"1007962","scaffold1409",365019,365018,"+",3.47449712750085e-11,2.46084411903957e-07,100
"1015121","scaffold1419",75490,75489,"+",1.54644117492415e-06,0.000966603943000173,100
"1030331","scaffold1423",151024,151023,"+",1.54644117492415e-06,0.000966603943000173,-100
"1033610","scaffold1423",463300,463299,"+",1.88262403903809e-07,0.00020539667520118,100
"1034809","scaffold1423",581897,581896,"+",5.75246234150529e-08,8.29459173320799e-05,-100
"1037120","scaffold1423",851765,851764,"+",1.54644117492415e-06,0.000966603943000173,100
"1053013","scaffold144",438259,438258,"+",2.46309729139471e-10,1.20952763180652e-06,-100
"1059294","scaffold1445",137641,137640,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"1059303","scaffold1445",137925,137924,"+",1.9269331981397e-08,3.6232151590701e-05,-100
"1071003","scaffold145",388003,388002,"+",1.29430402683869e-07,0.000154732082613734,-100
"1076349","scaffold145",960696,960695,"+",5.09877343906151e-07,0.00042857134441144,100
"1078071","scaffold145",1157971,1157970,"+",1.76765041361606e-09,5.67864695556814e-06,100
"1085352","scaffold1459",117869,117868,"+",1.76765041361606e-09,5.67864695556814e-06,-100
"1093914","scaffold146",690364,690363,"+",1.47353715151859e-08,2.95862278357331e-05,-100
"1093933","scaffold146",693121,693120,"+",2.37432885843317e-12,2.52419358833326e-08,-100
"1099287","scaffold1462",240566,240565,"+",7.6201449199161e-08,0.000103641328955881,-100
"1135952","scaffold149",903353,903352,"+",7.75046719816269e-09,1.7936438914865e-05,100
"1141339","scaffold1492",5119,5118,"+",4.00617913069118e-07,0.000359546296744814,-100
"1160689","scaffold150",1059832,1059831,"+",5.75246234150529e-08,8.29459173320799e-05,100
"1167984","scaffold150",1706377,1706376,"+",2.89039979720955e-08,4.97604865441158e-05,-100
"1168299","scaffold150",1825811,1825810,"+",7.39602301050679e-07,0.000566723539743145,-100
"1175452","scaffold1508",64121,64120,"+",3.32734195504199e-09,9.31592007630379e-06,-100
"1176148","scaffold1508",163048,163047,"+",8.74075446696256e-07,0.000635841307794365,-100
"1182463","scaffold1512",497552,497551,"+",2.67078608712745e-08,4.69196243480135e-05,100
"1182468","scaffold1512",497783,497782,"+",8.35004385860535e-09,1.91180633865714e-05,-100
"1183049","scaffold1512",594695,594694,"+",5.75246234150529e-08,8.29459173320799e-05,-100
"1185980","scaffold1518",102337,102336,"+",5.75246234150529e-08,8.29459173320799e-05,100
"1186731","scaffold1518",146033,146032,"+",1.54644117492415e-06,0.000966603943000173,100
"1190235","scaffold1518",462376,462375,"+",7.39602301050679e-07,0.000566723539743145,-100
"1203827","scaffold1525",191862,191861,"+",4.00617913069118e-07,0.000359546296744814,100
"1223358","scaffold1532",1264979,1264978,"+",3.92677465048562e-12,3.85656097323737e-08,-100
"1227935","scaffold1532",1613199,1613198,"+",3.0592640634369e-07,0.000292110206736345,100
"1255504","scaffold1559",79828,79827,"+",2.89039979720955e-08,4.97604865441158e-05,-100
"1255506","scaffold1559",79843,79842,"+",3.0592640634369e-07,0.000292110206736345,-100
"1259763","scaffold156",346168,346167,"+",1.29430402683869e-07,0.000154732082613734,-100
"1265397","scaffold156",957302,957301,"+",1.29430402683869e-07,0.000154732082613734,100
"1265435","scaffold156",960645,960644,"+",7.39602301050678e-07,0.000566723539743145,100
"1265485","scaffold156",962512,962511,"+",6.87650670708678e-09,1.63162794247856e-05,-100
"1265487","scaffold156",962564,962563,"+",1.88262403903809e-07,0.00020539667520118,-100
"1279160","scaffold157",293158,293157,"+",2.87874495931758e-09,8.28302003715165e-06,100
"1282987","scaffold1570",17555,17554,"+",1.54644117492415e-06,0.000966603943000173,100
"1284637","scaffold1571",128744,128743,"+",4.98546736263789e-08,7.50714623079329e-05,100
"1301834","scaffold1579",340050,340049,"+",1.54644117492415e-06,0.000966603943000173,100
"1315971","scaffold1584",144794,144793,"+",1.54644117492415e-06,0.000966603943000173,100
"1323039","scaffold1586",143144,143143,"+",5.38802532492594e-10,2.23682268865186e-06,100
"1340192","scaffold1597",63615,63614,"+",2.87083974841615e-09,8.27412612779892e-06,100
"1340391","scaffold1597",94235,94234,"+",7.39602301050678e-07,0.000566723539743145,-100
"1343940","scaffold1599",123485,123484,"+",1.16312927649195e-10,6.57592234032241e-07,-100
"1360217","scaffold160",243702,243701,"+",7.39602301050678e-07,0.000566723539743145,100
"1364933","scaffold1600",112307,112306,"+",1.18535587643139e-07,0.00014463273852165,100
"1372547","scaffold1603",184274,184273,"+",1.83058653823272e-08,3.48548149433177e-05,100
"1384063","scaffold1608",146855,146854,"+",5.09877343906151e-07,0.00042857134441144,100
"1388617","scaffold1610",19994,19993,"+",7.39602301050679e-07,0.000566723539743145,-100
"1398130","scaffold1616",195428,195427,"+",1.47353715151859e-08,2.95862278357331e-05,100
"1398194","scaffold1616",198916,198915,"+",4.98546736263792e-08,7.50714623079329e-05,100
"1405383","scaffold1625",44723,44722,"+",5.75246234150529e-08,8.29459173320799e-05,-100
"1418192","scaffold1630",207904,207903,"+",1.22128574031655e-09,4.2634415931569e-06,-100
"1420121","scaffold1631",15204,15203,"+",1.88262403903809e-07,0.00020539667520118,-100
"1465445","scaffold1662",57878,57877,"+",1.92296598273177e-07,0.000207427929230591,100
"1469471","scaffold1665",182988,182987,"+",5.09877343906151e-07,0.00042857134441144,-100
"1470825","scaffold1665",348572,348571,"+",1.15615991888382e-08,2.47665404569385e-05,100
"1472201","scaffold1670",78140,78139,"+",1.29430402683869e-07,0.000154732082613734,-100
"1472263","scaffold1670",82560,82559,"+",5.65846675050137e-11,3.69428449185531e-07,100
"1478544","scaffold1671",165300,165299,"+",3.28712133800302e-08,5.47088831350925e-05,100
"1479458","scaffold1671",247768,247767,"+",3.28712133800302e-08,5.47088831350925e-05,-100
"1479490","scaffold1671",250599,250598,"+",7.66994978867368e-08,0.000103738896439306,100
"1482959","scaffold1673",47228,47227,"+",8.74075446696256e-07,0.000635841307794365,100
"1514132","scaffold1690",29962,29961,"+",2.67078608712745e-08,4.69196243480135e-05,-100
"1543923","scaffold1709",84266,84265,"+",8.74075446696256e-07,0.000635841307794365,-100
"1551272","scaffold1711",8685,8684,"+",3.0592640634369e-07,0.000292110206736345,100
"1563784","scaffold1715",426049,426048,"+",1.92296598273177e-07,0.000207427929230591,100
"1592019","scaffold1726",339154,339153,"+",7.08614143832018e-09,1.67217567685415e-05,100
"1592409","scaffold1726",371955,371954,"+",2.25468136673824e-08,4.11519339943432e-05,-100
"1595194","scaffold1729",148139,148138,"+",8.74075446696256e-07,0.000635841307794365,100
"1606411","scaffold1735",25057,25056,"+",7.6201449199161e-08,0.000103641328955881,-100
"1626003","scaffold1741",97457,97456,"+",1.83058653823272e-08,3.48548149433177e-05,-100
"1632815","scaffold1741",791937,791936,"+",1.54644117492415e-06,0.000966603943000173,-100
"1654040","scaffold1750",400401,400400,"+",5.09877343906151e-07,0.00042857134441144,-100
"1662459","scaffold1753",224103,224102,"+",2.67078608712745e-08,4.69196243480135e-05,100
"1673499","scaffold1763",175233,175232,"+",8.57042624783542e-10,3.25406466325232e-06,100
"1684081","scaffold1767",415278,415277,"+",1.54644117492415e-06,0.000966603943000173,100
"1698744","scaffold1774",66120,66119,"+",4.00617913069118e-07,0.000359546296744814,100
"1702866","scaffold1780",218461,218460,"+",2.55702325769859e-10,1.24146273602594e-06,-100
"1702867","scaffold1780",218466,218465,"+",5.39816021069701e-10,2.23922723585693e-06,-100
"1709389","scaffold1785",161618,161617,"+",3.77098754904759e-09,1.01959555195938e-05,100
"1717910","scaffold1786",135701,135700,"+",7.39602301050679e-07,0.000566723539743145,-100
"1717912","scaffold1786",135707,135706,"+",1.92296598273176e-07,0.000207427929230591,-100
"1721471","scaffold1788",295448,295447,"+",2.24346031318706e-07,0.000231146749385559,-100
"1722416","scaffold1788",422796,422795,"+",3.0592640634369e-07,0.000292110206736345,100
"1733206","scaffold1794",46924,46923,"+",3.28712133800302e-08,5.47088831350925e-05,-100
"1745406","scaffold1800",57864,57863,"+",3.0592640634369e-07,0.000292110206736345,100
"1749587","scaffold1801",13183,13182,"+",1.29430402683869e-07,0.000154732082613734,-100
"1749608","scaffold1801",18660,18659,"+",1.92296598273176e-07,0.000207427929230591,-100
"1753915","scaffold1803",237782,237781,"+",1.03544322147095e-07,0.000130886878610058,-100
"1753957","scaffold1803",248668,248667,"+",2.25468136673824e-08,4.11519339943432e-05,100
"1756984","scaffold1804",202386,202385,"+",2.89039979720955e-08,4.97604865441158e-05,100
"1757035","scaffold1804",206575,206574,"+",8.74075446696256e-07,0.000635841307794365,-100
"1781259","scaffold1817",108985,108984,"+",1.45088891038496e-11,1.16707739810924e-07,100
"1781421","scaffold1817",111417,111416,"+",5.75246234150529e-08,8.29459173320799e-05,100
"1785404","scaffold1821",146024,146023,"+",7.08614143832018e-09,1.67217567685415e-05,-100
"1794950","scaffold1827",111215,111214,"+",1.54644117492415e-06,0.000966603943000173,100
"1795001","scaffold1827",117298,117297,"+",4.65675522883759e-08,7.18241609131711e-05,-100
"1801121","scaffold1832",29394,29393,"+",7.39602301050678e-07,0.000566723539743145,100
"1820871","scaffold1836",311838,311837,"+",7.39602301050678e-07,0.000566723539743145,100
"1821520","scaffold1836",428128,428127,"+",3.28712133800302e-08,5.47088831350925e-05,-100
"1821521","scaffold1836",428482,428481,"+",2.63414571440824e-10,1.26344068516225e-06,-100
"1821528","scaffold1836",429540,429539,"+",1.92296598273176e-07,0.000207427929230591,-100
"1821529","scaffold1836",429557,429556,"+",5.09877343906151e-07,0.00042857134441144,-100
"1823196","scaffold1836",556736,556735,"+",7.6201449199161e-08,0.000103641328955881,-100
"1825133","scaffold1836",766108,766107,"+",1.54644117492415e-06,0.000966603943000173,100
"1826204","scaffold1836",854104,854103,"+",8.74075446696256e-07,0.000635841307794365,100
"1833170","scaffold1838",291659,291658,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"1841772","scaffold1842",47513,47512,"+",1.03544322147095e-07,0.000130886878610058,-100
"1842099","scaffold1843",15683,15682,"+",5.09877343906151e-07,0.00042857134441144,100
"1842212","scaffold1843",28006,28005,"+",2.67078608712745e-08,4.69196243480135e-05,100
"1842247","scaffold1843",28748,28747,"+",1.06789691124659e-10,6.15397767942111e-07,100
"1850754","scaffold1847",47556,47555,"+",1.16960137898436e-09,4.12490571183451e-06,100
"1851624","scaffold1848",64063,64062,"+",1.83058653823272e-08,3.48548149433177e-05,100
"1853181","scaffold1849",60195,60194,"+",8.74075446696256e-07,0.000635841307794365,-100
"1855604","scaffold1850",54711,54710,"+",2.24346031318706e-07,0.000231146749385559,-100
"1857198","scaffold1850",196442,196441,"+",4.53728448414814e-10,1.96265191049495e-06,100
"1864723","scaffold1857",95862,95861,"+",1.28934500757877e-08,2.67776262717518e-05,100
"1867342","scaffold1857",374228,374227,"+",7.08614143832018e-09,1.67217567685415e-05,-100
"1868283","scaffold1857",507444,507443,"+",4.00617913069118e-07,0.000359546296744814,-100
"1870415","scaffold1858",56409,56408,"+",4.00617913069118e-07,0.000359546296744814,100
"1879273","scaffold1860",157303,157302,"+",1.92296598273176e-07,0.000207427929230591,-100
"1919221","scaffold1874",16514,16513,"+",1.92296598273176e-07,0.000207427929230591,100
"1960551","scaffold189",72400,72399,"+",2.89039979720955e-08,4.97604865441158e-05,100
"1967768","scaffold1890",109477,109476,"+",1.47353715151859e-08,2.95862278357331e-05,100
"1987197","scaffold1896",328700,328699,"+",6.87650670708678e-09,1.63162794247856e-05,100
"1988160","scaffold1896",394525,394524,"+",1.92296598273177e-07,0.000207427929230591,100
"2004824","scaffold1899",231523,231522,"+",2.67078608712745e-08,4.69196243480135e-05,100
"2012248","scaffold190",229433,229432,"+",3.28712133800302e-08,5.47088831350925e-05,100
"2030908","scaffold192",316934,316933,"+",4.00617913069118e-07,0.000359546296744814,-100
"2030909","scaffold192",316935,316934,"+",4.00617913069118e-07,0.000359546296744814,-100
"2030914","scaffold192",317721,317720,"+",3.934113729311e-09,1.05485108294793e-05,-100
"2042002","scaffold194",157905,157904,"+",3.0788716142434e-10,1.42889740481194e-06,-100
"2042060","scaffold194",163351,163350,"+",5.09877343906151e-07,0.00042857134441144,100
"2042330","scaffold194",184470,184469,"+",1.15615991888382e-08,2.47665404569385e-05,-100
"2061047","scaffold20",110825,110824,"+",4.4288383989501e-09,1.15157080620472e-05,100
"2062483","scaffold20",260405,260404,"+",1.74469391473792e-09,5.65421858049089e-06,-100
"2066348","scaffold20",583892,583891,"+",1.9269331981397e-08,3.6232151590701e-05,-100
"2066350","scaffold20",584078,584077,"+",4.00617913069118e-07,0.000359546296744814,-100
"2066351","scaffold20",584080,584079,"+",4.00617913069118e-07,0.000359546296744814,-100
"2081882","scaffold204",531368,531367,"+",1.92296598273176e-07,0.000207427929230591,100
"2083980","scaffold204",733895,733894,"+",2.67078608712745e-08,4.69196243480135e-05,-100
"2103951","scaffold210",336514,336513,"+",4.98546736263789e-08,7.50714623079329e-05,-100
"2106865","scaffold211",216559,216558,"+",1.29430402683869e-07,0.000154732082613734,100
"2113174","scaffold211",754718,754717,"+",3.32833916042312e-08,5.51634081761278e-05,-100
"2133051","scaffold22",188987,188986,"+",4.00617913069118e-07,0.000359546296744814,100
"2134024","scaffold22",284971,284970,"+",4.9925087406347e-08,7.50714623079329e-05,100
"2147717","scaffold22",1435932,1435931,"+",6.00565534780156e-12,5.5895155324581e-08,100
"2147741","scaffold22",1437410,1437409,"+",1.54644117492415e-06,0.000966603943000173,100
"2150832","scaffold22",1678762,1678761,"+",1.22128574031655e-09,4.2634415931569e-06,100
"2169865","scaffold226",884657,884656,"+",8.74075446696256e-07,0.000635841307794365,-100
"2173655","scaffold227",187562,187561,"+",3.0592640634369e-07,0.000292110206736345,100
"2186543","scaffold237",270326,270325,"+",1.15615991888382e-08,2.47665404569385e-05,100
"2205155","scaffold242",111956,111955,"+",5.09877343906151e-07,0.00042857134441144,100
"2225848","scaffold257",104864,104863,"+",5.67534430367249e-11,3.69479680139873e-07,100
"2225852","scaffold257",105154,105153,"+",3.28712133800302e-08,5.47088831350925e-05,100
"2225853","scaffold257",105189,105188,"+",3.0592640634369e-07,0.000292110206736345,100
"2226141","scaffold257",134903,134902,"+",5.75246234150529e-08,8.29459173320799e-05,100
"2242997","scaffold258",263615,263614,"+",5.09877343906151e-07,0.00042857134441144,100
"2245897","scaffold258",549093,549092,"+",3.77098754904759e-09,1.01959555195938e-05,100
"2253833","scaffold267",287153,287152,"+",1.54644117492415e-06,0.000966603943000173,100
